"idStudy0","PMID","title","author","ABSTRACT","yearPublication","journal","journalShort","objective","studyPlan","keywords","mainIntervention","mainEndpoint","fromCode","projectName","uploadDate"
,"18990005","Aetiology of cancer in Asia.","Park S","Cancer has become the leading cause of death in many Asian countries. There is an increasing trend in breast, prostate and colon cancers, which are considered as typical of economically developed countries. Although breast and prostate cancer rates are still lower than in western countries, they are particularly rapidly increasing. In this paper, we review recently published literature to identify important etiologic factors affecting the cancer risk in Asian populations. Infectious agents such as Helicobacter pylori, hepatitis B and C viruses, and human papillomavirus were shown to be associated with elevated risks of stomach, liver and cervical cancer, respectively. Tobacco smoking was shown to be significantly associated with higher lung cancer risk and moderately increased all cancer risk. Excessive alcohol drinking appeared to increase the risk of colorectal cancer in Japanese and breast cancer in the Korean population. Betel nut chewing was associated with higher risk of oral and esophageal cancer. In terms of diet, various studies have demonstrated that high caloric and fat intake was associated with breast cancer risk, salted food intake with stomach cancer, aflatoxin B1 with liver cancer, and low fruits and vegetables intake with breast and lung cancer. Environmental exposure to indoor and outdoor air pollution, arsenic, radon, asbestos and second hand smoke was shown to increase the lung cancer risk. Reproductive factors such as late age at first childbirth, early menarche, late menopause, oral contraceptive intake, and short duration of lifetime lactation were shown to be associated with breast and/or colorectal cancer. Cancer has clearly become an emerging health threat in Asia and cancer control programs should be actively implemented and evaluated in this region. Various strategies for cancer control have been developed in some Asian countries, including the set-up of national cancer registries, cancer screening programs, education programs for health behavior change, eradication of Helicobacter pylori and vaccination for hepatitis B and C viruses, and human papilloma virus high risk forms. However, more attention should also be paid to low- and medium-resource Asian countries where cancer incidence rates are high, but neither intensive research on cancer for planning effective cancer control programs, nor easy implementation of such programs are available, due to limited financial resources.","2008",,"Asian Pac J Cancer Prev"," In this paper , we review recently published literature to identify important etiologic factors affecting the cancer risk in Asian populations "," review","Asia, FALSE, epidemiology, Q000453, Attitude to Health, FALSE, Early Detection of Cancer, FALSE, Environmental Exposure, FALSE, adverse effects, Q000009, Female, FALSE, Health Education, FALSE, organization & administration, Q000458, Humans, FALSE, Incidence, FALSE, Life Style, FALSE, Male, FALSE, Mass Screening, FALSE, organization & administration, Q000458, Neoplasms, FALSE, epidemiology, Q000453, Risk Assessment, FALSE, Survival Analysis, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"18854828","Case-control study and meta-analysis of SULT1A1 Arg213His polymorphism for gene, ethnicity and environment interaction for cancer risk.","Kotnis A","Cytosolic sulphotransferase SULT1A1 plays a dual role in the activation of some carcinogens and inactivation of others. A functional polymorphism leading to Arg(213)His substitution (SULT1A1*2) affects its catalytic activity and thermostability. To study the association of SULT1A1*2 polymorphism with tobacco-related cancers (TRCs), a case-control study comprising 132 patients with multiple primary neoplasm (MPN) involving TRC and 198 cancer-free controls was carried out. One hundred and thirteen MPN patients had at least one cancer in upper aerodigestive tract including lung (UADT-MPN). SULT1A1*2 showed significant risk association with UADT-MPN (odds ratio (OR)=5.50, 95% confidence interval (CI): 1.09, 27.7). Meta-analysis was conducted combining the data with 34 published studies that included 11 962 cancer cases and 14 673 controls in diverse cancers. The SULT1A1*2 revealed contrasting risk association for UADT cancers (OR=1.62, 95% CI: 1.12, 2.34) and genitourinary cancers (OR=0.73, 95% CI: 0.58, 0.92). Furthermore, although SULT1A1*2 conferred significant increased risk of breast cancer to Asian women (OR=1.91, 95% CI: 1.08, 3.40), it did not confer increased risk to Caucasian women (OR=0.92, 95% CI: 0.71, 1.18). Thus risk for different cancers in distinct ethnic groups could be modulated by interaction between genetic variants and different endogenous and exogenous carcinogens.","2008",,"Br J Cancer",,"meta analysis","Adult, FALSE, Aged, FALSE, Arylsulfotransferase, FALSE, genetics, Q000235, Case-Control Studies, FALSE, Female, FALSE, Gene Frequency, FALSE, Genetic Predisposition to Disease, FALSE, Genotype, FALSE, Humans, FALSE, Male, FALSE, Middle Aged, FALSE, Models, Genetic, FALSE, Neoplasms, Multiple Primary, FALSE, chemically induced, Q000139, Polymorphism, Single Nucleotide, FALSE, Risk Factors, FALSE, Smoking, FALSE, adverse effects, Q000009",,,1,"projTutoBreastCan","2024-02-02"
,"18842621","4-Aminobiphenyl downregulation of NAT2 acetylator genotype-dependent N- and O-acetylation of aromatic and heterocyclic amine carcinogens in primary mammary epithelial cell cultures from rapid and slow acetylator rats.","Jefferson FA","Aromatic and heterocyclic amine carcinogens present in the diet and in cigarette smoke induce breast tumors in rats. N-acetyltransferase 1 (NAT1) and N-acetyltransferase 2 (NAT2) enzymes have important roles in their metabolic activation and deactivation. Human epidemiological studies suggest that genetic polymorphisms in NAT1 and/or NAT2 modify breast cancer risk in women exposed to these carcinogens. p-Aminobenzoic acid (selective for rat NAT2) and sulfamethazine (SMZ; selective for rat NAT1) N-acetyltransferase catalytic activities were both expressed in primary cultures of rat mammary epithelial cells. PABA, 2-aminofluorene, and 4-aminobiphenyl N-acetyltransferase and N-hydroxy-2-amino-1-methyl-6-phenylimidazo[4,5-b] pyridine and N-hydroxy-2-amino-3,8-dimethylimidazo[4,5-f]quinoxaline O-acetyltransferase activities were two- to threefold higher in mammary epithelial cell cultures from rapid than slow acetylator rats. In contrast, SMZ (a rat NAT1-selective substrate) N-acetyltransferase activity did not differ between rapid and slow acetylators. Rat mammary cells cultured in the medium supplemented 24 h with 10muM ABP showed downregulation in the N-and O-acetylation of all substrates tested except for the NAT1-selective substrate SMZ. This downregulation was comparable in rapid and slow NAT2 acetylators. These studies clearly show NAT2 acetylator genotype-dependent N- and O-acetylation of aromatic and heterocyclic amine carcinogens in rat mammary epithelial cell cultures to be subject to downregulation by the arylamine carcinogen ABP.","2009",,"Toxicol Sci",,"other","4-Aminobenzoic Acid, FALSE, metabolism, Q000378, Acetylation, TRUE, Aminobiphenyl Compounds, FALSE, metabolism, Q000378, Animals, FALSE, Arylamine N-Acetyltransferase, FALSE, genetics, Q000235, Carcinogens, FALSE, metabolism, Q000378, Cells, Cultured, FALSE, Down-Regulation, FALSE, genetics, Q000235, Fluorenes, FALSE, Gene Expression Regulation, Enzymologic, FALSE, physiology, Q000502, Humans, FALSE, Isoenzymes, FALSE, genetics, Q000235, Mammary Glands, Animal, FALSE, Polymorphism, Genetic, FALSE, Rats, FALSE, Sulfamethazine, FALSE, metabolism, Q000378",,,1,"projTutoBreastCan","2024-02-02"
,"18809054","Impact of neoadjuvant chemotherapy on rate of tissue expander/implant loss and progression to successful breast reconstruction following mastectomy.","Mitchem J","PURPOSE: We examined the frequency and causes of tissue expander (TE) and permanent implant (PI) reconstruction failure in patients undergoing neoadjuvant chemotherapy.
METHODS AND MATERIALS: Charts were reviewed from 120 patients with clinical stage II/III breast cancer enrolled between 2004 and 2007 into a prospective clinical trial of neoadjuvant chemotherapy. Patient demographics, tobacco use, radiation treatment, and data relating to the loss of TE, as well as progression to PI and PI loss, were collected.
RESULTS: Of 120 patients, 61 underwent 75 mastectomies. Twenty-six patients had 34 TEs placed at the time of mastectomy. Eleven (32%) TEs required removal prior to definitive reconstruction. Fourteen (41%) TEs successfully progressed to PI exchange. Four of the PIs required removal. TE loss occurred most frequently due to infection and extrusion. Radiation, smoking history, or elevated body mass index (BMI) did not significantly affect reconstruction loss.
CONCLUSION: Thirty-eight percent of immediate TEs or PI placements at the time of mastectomy failed to progress to definitive reconstruction in patients receiving neoadjuvant therapy, suggesting that reconstruction with TEs or PI reconstruction should be used cautiously in this patient population.","2008",,"Am J Surg"," PURPOSE : We examined the frequency and causes of tissue expander ( TE ) and permanent implant ( PI ) reconstruction failure in patients undergoing neoadjuvant chemotherapy ","clinical trial","Adult, FALSE, Breast Implants, TRUE, Breast Neoplasms, FALSE, drug therapy, Q000188, Chemotherapy, Adjuvant, FALSE, Female, FALSE, Humans, FALSE, Mammaplasty, FALSE, methods, Q000379, Mastectomy, TRUE, Prospective Studies, FALSE, Prosthesis Failure, TRUE, Risk Factors, FALSE, Tissue Expansion Devices, TRUE","neoadjuvant chemotherapy","successful breast reconstruction",1,"projTutoBreastCan","2024-02-02"
,"18755257","Melatonin modulates the cadmium-induced expression of MT-2 and MT-1 metallothioneins in three lines of human tumor cells (MCF-7, MDA-MB-231 and HeLa).","Alonso-Gonzalez C","Cadmium (Cd) is a human carcinogen present in tobacco smoke and contaminated industrial soils. Metallothioneins (MTs) are intracellular proteins involved in protecting against Cd. The toxic effects of Cd can be modified by compounds able to modulate MTs synthesis. Melatonin has oncostatic properties and has also been shown to counteract the toxic effects of Cd. In this study we examine the possible role of melatonin in Cd-induced expression of several MT isoforms (MT-2A, MT-1X, MT-1F and MT-1E) in three human tumor cell lines (MCF-7, MDA-MB-231 and HeLa). We found that, in all cell types, melatonin increases Cd-induced expression of MT-2A, which is considered to protect against Cd toxicity. As regards MT-1 subtypes, which have been related with cell invasiveness and high histological grade tumors, melatonin caused Cd-induced expression in both breast cancer cell lines to decrease. These effects point towards melatonin's possible role as a preventive agent for carcinogenesis dependent on Cd contamination.","2008",,"Toxicol Lett",,"other","Antioxidants, FALSE, pharmacology, Q000494, Cadmium Chloride, FALSE, toxicity, Q000633, Cell Line, Tumor, FALSE, Environmental Pollutants, FALSE, toxicity, Q000633, HeLa Cells, FALSE, Humans, FALSE, Melatonin, FALSE, pharmacology, Q000494, Metallothionein, FALSE, biosynthesis, Q000096, RNA, Messenger, FALSE, biosynthesis, Q000096",,,1,"projTutoBreastCan","2024-02-02"
,"18697503","Geriatric screening and preventive care.","Spalding MC","Preventive health care decisions and recommendations become more complex as the population ages. The leading causes of death (i.e., heart disease, malignant neoplasms, cerebrovascular disease, and chronic lower respiratory disease) among older adults mirror the actual causes of death (i.e., tobacco use, poor diet, and physical inactivity) among persons of all ages. Many aspects of mortality in older adults are modifiable through behavior change. Patients 65 years and older should be counseled on smoking cessation, diets rich in healthy fats, aerobic exercise, and strength training. Other types of preventive care include aspirin therapy; lipid management; and administration of tetanus and diphtheria, pneumococcal, and influenza vaccines. Although cancer is the second leading cause of death in patients 65 years and older, a survival benefit from cancer screening is not seen unless the patient's life expectancy exceeds five years. Therefore, it is best to review life expectancy, functionality, and comorbidities with older patients when making cancer screening recommendations. Other recommended screenings include abdominal aortic aneurysm for men 65 to 75 years of age, breast cancer for women 40 years and older with a life expectancy greater than five years, and colorectal cancer for men and women 50 years and older with a life expectancy greater than five years.","2008",,"Am Fam Physician",,"other","Aged, FALSE, Aged, 80 and over, FALSE, Geriatric Assessment, TRUE, Health Promotion, FALSE, Humans, FALSE, Life Expectancy, TRUE, Primary Prevention, TRUE",,,1,"projTutoBreastCan","2024-02-02"
,"18664734","[The comparison of health behaviors between widowed women and married women in Jeollanamdo Province, Korea].","Choi SW","OBJECTIVES: To compare the health behaviors of widowed women with those of currently married women.
METHODS: We randomly sampled the subjects from the Jeollanamdo Resident Registration Data and we then selected 2,331 widowed women and 4,775 married women. Well-trained examiners measured the height, weight, blood pressure and abdomen circumference, and the women were interviewed with using a questionnaire. Logistic regression analysis was used to estimate the odds ratios(OR) of the two groups.
RESULTS: The smoking rate (OR=2.46; 95% confidence interval [CI]1.65, 3.66) was significantly higher for the widowed women. On the contrary, the awareness rate of a smoking cessation campaign (OR=0.80; 95% CI=0.70, 0.92), a quit tobacco telephone line (OR=0.73; 95% CI=0.61, 0.88) and a quit smoking clinic (OR=0.74; 95% CI=0.62, 0.89) were lower for the widowed women. The rate of receiving a health exam (OR=0.80; 95% CI=0.70, 0.91), the rate of undergoing gastric cancer screening (OR=0.77; 95% CI=0.68, 0.88), breast cancer screening (OR=0.79; 95% CI=0.69, 0.89), cervix cancer screening in the last 2 years (OR=0.81; 95% CI=0.71, 0.92), colon cancer screening in the last 5 years (OR=0.74; 95% CI=0.63, 0.87) were significantly lower for the widowed women.
CONCLUSIONS: This study revealed that the health behaviors are significantly different between the widowed women and the married women. To improve the health behaviors of the widowed women, further study and research that will investigate the socioeconomic and environmental factors that affect the health behaviors of widowed women will be needed.","2008",,"J Prev Med Public Health"," OBJECTIVES : To compare the health behaviors of widowed women with those of currently married women ","comparative study","Adult, FALSE, Aged, FALSE, Blood Pressure, FALSE, Body Weights and Measures, FALSE, Female, FALSE, Health Behavior, TRUE, Humans, FALSE, Korea, FALSE, epidemiology, Q000453, Middle Aged, FALSE, Preventive Health Services, FALSE, statistics & numerical data, Q000706, Smoking, FALSE, epidemiology, Q000453, Smoking Cessation, FALSE, statistics & numerical data, Q000706, Socioeconomic Factors, FALSE, Spouses, FALSE, statistics & numerical data, Q000706, Widowhood, FALSE, statistics & numerical data, Q000706",,,1,"projTutoBreastCan","2024-02-02"
,"18620559","Temporal trends in breast cancer presentation in the third world.","Anyanwu SN","BACKGROUND: Third world breast cancer is characterized by late presentation, occurrence at relatively young ages and dismal mortality. This poor outcome has encouraged patients to patronize quacks and alternative healers. Public control measures have targeted mainly public education and provision of screening facilities. Recent reports from the developed world indicate a high association with obesity, tobacco and alcohol, habits which though not currently very popular in the third world are nevertheless increasingly accepted.
METHODS: A prospective study initiated in 1985 for all breast cancer patients attending 4 hospitals located in the Eastern Nigeria heartland where the author practiced. On attendance to hospital detailed epidemiological data including social habits were collected from patients.
RESULTS: Reports from our first series [1987-97] showed some improvement in terms of earlier presentation compared to a historical control of earlier reports from the sub-region. Reports from the present study showed that this improvement has not been maintained probably as a result of diversion of public health campaign finances to HIV/AIDS. However there is an increasing mean age of presentation due to a higher representation of above 70 years age group and a significant reduction in parity. Alcohol intake and smoking have remained at low levels among the patients.
CONCLUSION: There is need to take another look at cancer public health campaign mechanisms in the face of competing demands from HIV. Public control measures should include among others teaching of Breast Self Examination [BSE] to patients, Clinical Breast Examination [CBE] to health workers and opportunistic CBE to all patients. Strenuous efforts should be made to break the vicious cycle of late presentation, poor treatment outcome and reluctance of patients to present to health facilities because of poor outcome.","2008",,"J Exp Clin Cancer Res",,"other","Adult, FALSE, Aged, FALSE, Breast Neoplasms, FALSE, epidemiology, Q000453, Breast Self-Examination, FALSE, Developing Countries, FALSE, Female, FALSE, Humans, FALSE, Middle Aged, FALSE, Nigeria, FALSE, Prospective Studies, FALSE, Women's Health, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"18557596","Environmental and occupational causes of cancer: new evidence 2005-2007.","Clapp RW","What do we currently know about the occupational and environmental causes of cancer? As of 2007, the International Agency for Research on Cancer (IARC) identified 415 known or suspected carcinogens. Cancer arises through an extremely complicated web of multiple causes, and we will likely never know the full range of agents or combinations of agents. We do know that preventing exposure to individual carcinogens prevents the disease. Declines in cancer rates-such as the drop in male lung cancer cases from the reduction in tobacco smoking or the drop in bladder cancer among cohorts of dye workers from the elimination of exposure to specific aromatic amines-provides evidence that preventing cancer is possible when we act on what we know. Although the overall age-adjusted cancer incidence rates in the United States among both men and women have declined in the last decade, the rates of several types of cancers are on the rise; some of which are linked to environmental and occupational exposures. This report chronicles the most recent epidemiologic evidence linking occupational and environmental exposures with cancer. Peer-reviewed scientific studies published from January 2005 to June 2007 were reviewed, supplementing our state-of-the-evidence report published in September 2005. Despite weaknesses in certain individual studies, we consider the evidence linking the increased risk of several types of cancer with specific exposures somewhat strengthened by recent publications, among them brain cancer from exposure to non-ionizing radiation, particularly radiofrequency fields emitted by mobile telephones; breast cancer from exposure to the pesticide dichlorodiphenyltrichloroethane (DDT) before puberty; leukemia from exposure to 1,3-butadiene; lung cancer from exposure to air pollution; non-Hodgkin's lymphoma (NHL) from exposure to pesticides and solvents; and prostate cancer from exposure to pesticides, polyaromatic hydrocarbons (PAHs), and metal working fluids or mineral oils. In addition to NHL and prostate cancer, early findings from the National Institutes of Health Agricultural Health Study suggest that several additional cancers may be linked to a variety of pesticides. Our report also briefly describes the toxicological evidence related to the carcinogenic effect of specific chemicals and mechanisms that are difficult to study in humans, namely exposures to bis-phenol A and epigenetic, trans-generational effects. To underscore the multi-factorial, multi-stage nature of cancer, we also present a technical description of cancer causation summarizing current knowledge in molecular biology. We argue for a new cancer prevention paradigm, one based on an understanding that cancer is ultimately caused by multiple interacting factors rather than a paradigm based on dubious attributable fractions. This new cancer prevention paradigm demands that we limit exposure to avoidable environmental and occupational carcinogens, in combination with additional important risk factors like diet and lifestyle. The research literature related to environmental and occupational causes of cancer is constantly growing, and future updates will be carried out in light of new biological understanding of the mechanisms and new methods for studying exposures in human populations. The current state of knowledge is sufficient to compel us to act on what we know. We repeat the call of ecologist Sandra Steingraber: ""From the right to know and the duty to inquire flows the obligation to act.""","2008",,"Rev Environ Health",," review","Age Distribution, FALSE, Causality, FALSE, Environmental Exposure, FALSE, adverse effects, Q000009, Environmental Pollutants, FALSE, toxicity, Q000633, Humans, FALSE, Neoplasms, FALSE, epidemiology, Q000453, Occupational Diseases, FALSE, epidemiology, Q000453, Occupational Exposure, FALSE, adverse effects, Q000009, Politics, FALSE, Primary Prevention, FALSE, Sex Distribution, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"18544745","The risk of death by age, sex, and smoking status in the United States: putting health risks in context.","Woloshin S","BACKGROUND: To make sense of the disease risks they face, people need basic facts about the magnitude of a particular risk and how one risk compares with other risks. Unfortunately, this fundamental information is not readily available to patients or physicians. We created simple one-page charts that present the 10-year chance of dying from various causes according to age, sex, and smoking status.
METHODS: We used the National Center for Health Statistics Multiple Cause of Death Public Use File for 2004 and data from the 2004 US Census to calculate age- and sex-specific death rates for various causes of death. We then combined data on smoking prevalence (from the National Health Interview Survey) and the relative risks of death from various causes for smokers vs never smokers (from the American Cancer Society's Cancer Prevention Study-II) to determine age-, sex-, and smoking-specific death rates. Finally, we accumulated these risks for various starting ages in a series of 10-year life tables. The charts present the 10-year risks of dying from heart disease; stroke; lung, colon, breast, cervical, ovarian, and prostate cancer; pneumonia; influenza; AIDS; chronic obstructive pulmonary disease; accidents; and all causes.
RESULTS: At all ages, the 10-year risk of death from all causes combined is higher for men than women. The effect of smoking on the chance of dying is similar to the effect of adding 5 to 10 years of age: for example, a 55-year-old man who smokes has about the same 10-year risk of death from all causes as a 65-year-old man who never smoked (ie, 178 vs 176 of 1000 men, respectively). For men who never smoked, heart disease death represents the single largest cause of death from age 50 on and the chance of dying from heart disease exceeds the chances of dying from lung, colon, and prostate cancers combined at every age. For men who currently smoke, the chance of dying from lung cancer is of the same order of magnitude as the chance dying from heart disease and after age 50 it is about 10 times greater than the chance of dying from prostate or colon cancer. For women who have never smoked, the magnitudes of the 10-year risks of death from breast cancer and heart disease are similar until age 60; from this age on, heart disease represents the single largest cause of death. For women who currently smoke, the chance of dying from heart disease or lung cancer exceeds the chance of dying from breast cancer from age 40 on (and does so by at least a factor of 5 after age 55).
CONCLUSION: The availability of simple charts with consistent data presentations of important causes of death may facilitate discussion about disease risk between physicians and their patients and help highlight the dangers of smoking.","2008",,"J Natl Cancer Inst",,"other","Adult, FALSE, Age Factors, TRUE, Aged, FALSE, Cause of Death, TRUE, Chronic Disease, FALSE, mortality, Q000401, Female, FALSE, Heart Diseases, FALSE, mortality, Q000401, Humans, FALSE, Lung Diseases, FALSE, mortality, Q000401, Male, FALSE, Mathematical Computing, FALSE, Middle Aged, FALSE, Mortality, TRUE, Neoplasms, FALSE, mortality, Q000401, Research Design, FALSE, Risk Assessment, FALSE, Risk Factors, FALSE, Sex Factors, TRUE, Smoking, TRUE, adverse effects, Q000009, United States, FALSE, epidemiology, Q000453",,,1,"projTutoBreastCan","2024-02-02"
,"18544575","Passive smoking and breast cancer in never smokers: prospective study and meta-analysis.","Pirie K","BACKGROUND: Active smoking has little or no effect on women's risk of developing breast cancer, but it has been suggested that passive exposure to tobacco smoke may increase this risk among women who have never smoked.
OBJECTIVE: To evaluate the possible relationship between passive smoking and breast cancer risk within the Million Women Study, a large UK prospective study, and to report a meta-analysis of published results.
METHODS: In the large prospective study, 224 917 never smokers who completed a questionnaire that asked women whether their parents had smoked and if their current partner smoked were followed up for an average of 3.5 years for incident breast cancer. In the meta-analysis, studies that had recorded exposure information prospectively and retrospectively were considered separately. Main outcome measures Adjusted relative risk of breast cancer in never smokers who were passively exposed to tobacco smoke at various ages compared with never smokers with no such exposure.
RESULTS: In the prospective study, 2518 incident invasive breast cancers occurred during follow-up and the adjusted relative risk of breast cancer for passive exposure either as a child or as an adult vs neither exposure was 0.98 (95% CI 0.88-1.09); results were similarly null for childhood exposure (0.98, 0.88-1.08) and adult exposure (1.02, 0.89-1.16) separately. We identified seven other studies with prospectively recorded exposure data; when results of all eight studies were combined (including 5743 never smokers with breast cancer), the aggregate relative risk was 0.99 (0.93-1.05) for any passive exposure. The aggregate findings differed substantially (P = 0.0002) between these 8 studies and 17 other studies with retrospectively recorded information (including 5696 never smokers with breast cancer).
CONCLUSIONS: Aggregate results from studies with prospectively reported information show that the incidence of breast cancer is similar in women who did and did not report passive exposure to tobacco smoke either as a child or as an adult. The aggregate findings from the retrospective studies may have been distorted by some women becoming more likely to report past exposures because they knew that they had breast cancer.","2008",,"Int J Epidemiol"," OBJECTIVE : To evaluate the possible relationship between passive smoking and breast cancer risk within the Million Women Study , a large UK prospective study , and to report a meta-analysis of published results ","meta analysis","Adult, FALSE, Breast Neoplasms, FALSE, etiology, Q000209, Child, FALSE, Female, FALSE, Health Surveys, FALSE, Humans, FALSE, Incidence, FALSE, Odds Ratio, FALSE, Prospective Studies, FALSE, Retrospective Studies, FALSE, Risk Assessment, FALSE, methods, Q000379, Tobacco Smoke Pollution, FALSE, adverse effects, Q000009, United Kingdom, FALSE, Women's Health, TRUE",,,1,"projTutoBreastCan","2024-02-02"
,"18518960","Case-control study of tobacco smoke exposure and breast cancer risk in Delaware.","Rollison DE","BACKGROUND: Tobacco smoke exposure may be associated with increased breast cancer risk, although the evidence supporting the association is inconclusive. We conducted a case-control study in Delaware, incorporating detailed exposure assessment for active and secondhand smoke at home and in the workplace.
METHODS: Primary invasive breast cancer cases diagnosed among female Delaware residents, ages 40-79, in 2000-2002 were identified through the Delaware cancer registry (n = 287). Delaware drivers license and Health Care Finance Administration records were used to select age frequency-matched controls for women <65 and > or = 65, respectively. Detailed information on tobacco smoke exposure was obtained through telephone interviews.
RESULTS: A statistically significant increased risk of breast cancer was observed for ever having smoked cigarettes (odds ratio = 1.43, 95% confidence interval = 1.03-1.99). However, there was no evidence of a dose-response relationship between breast cancer risk and total years smoked, cigarettes per day, or pack-years. Neither residential nor workplace secondhand smoke exposure was associated with breast cancer. Recalculations of active smoking risks using a purely unexposed reference group of women who were not exposed to active or secondhand smoking did not indicate increased risks of breast cancer.
CONCLUSION: These findings do not support an association between smoking and breast cancer.","2008",,"BMC Cancer",,"other","Adult, FALSE, Aged, FALSE, Breast Neoplasms, FALSE, epidemiology, Q000453, Carcinoma, FALSE, epidemiology, Q000453, Case-Control Studies, FALSE, Delaware, FALSE, Female, FALSE, Humans, FALSE, Interviews as Topic, FALSE, Middle Aged, FALSE, Risk Factors, FALSE, Smoking, FALSE, adverse effects, Q000009, Tobacco Smoke Pollution, FALSE, adverse effects, Q000009",,,1,"projTutoBreastCan","2024-02-02"
,"18483851","Smoking and the risk of breast cancer in BRCA1 and BRCA2 carriers: an update.","Ginsburg O","Among women with a mutation in BRCA1 or BRCA2, the risk of breast cancer is high, but it may be modified by exogenous and endogenous factors. There is concern that exposure to carcinogens in cigarette smoke may increase the risk of cancer in mutation carriers. We conducted a matched case-control study of 2,538 cases of breast cancer among women with a BRCA1 (n = 1,920) or a BRCA2 (n = 618) mutation. One non-affected mutation carrier control was selected for each case, matched on mutation, country of birth, and year of birth. Odds ratios were calculated using conditional logistic regression, adjusted for oral contraceptive use and parity. Ever-smoking was not associated with an increased breast cancer risk among BRCA1 carriers (OR = 1.09; 95% CI 0.95-1.24) or among BRCA2 carriers (OR = 0.81; 95% CI 0.63-1.05). The result did not differ when cases were restricted to women who completed the questionnaire within two years of diagnosis. A modest, but significant increase in risk was seen among BRCA1 carriers with a past history of smoking (OR = 1.27; 95% CI 1.06-1.50), but not among current smokers (OR = 0.95; 0.81-1.12). There appears to be no increase in the risk of breast cancer associated with current smoking in BRCA1 or BRCA2 carriers. There is a possibility of an increased risk of breast cancer among BRCA1 carriers associated with past smoking. There may be different effects of carcinogens in BRCA mutation carriers, depending upon the timing of exposure.","2009",,"Breast Cancer Res Treat",,"other","Adolescent, FALSE, Adult, FALSE, Aged, FALSE, Aged, 80 and over, FALSE, Breast Neoplasms, FALSE, genetics, Q000235, Case-Control Studies, FALSE, Female, FALSE, Genes, BRCA1, TRUE, Genes, BRCA2, TRUE, Heterozygote, FALSE, Humans, FALSE, Middle Aged, FALSE, Mutation, FALSE, Risk Factors, FALSE, Smoking, FALSE, adverse effects, Q000009, Young Adult, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"18451370","Osteoporosis and its implications for dental patients.","Edwards BJ","BACKGROUND: Osteoporosis is a common disease in middle-aged and older Americans. The risk of sustaining fractures is a concern, and mortality rates after hip or vertebral fractures are high. Oral health maintenance for adults with osteoporosis is important.
TYPES OF STUDIES REVIEWED: The authors conducted a MEDLINE search of the medical and dental literature with the objective of reviewing osteoporosis, its effect on public health in the population in the United States and the implications in providing dental care for these patients. They selected studies by performing a content search with National Library of Medicine medical subject headings (epidemiology, public health impact, treatment, adverse drug reactions, cost-effectiveness of osteoporosis therapy, oral health, periodontal disease, adverse drug reactions, bisphosphonates and osteonecrosis of the jaw). They then performed a study design search with a filter so that only randomized clinical trials were included.
RESULTS: Osteoporosis and related fractures are more common than coronary disease, stroke and breast cancer. Fractures resulting from osteoporosis can affect a patient's quality of life severely, and fractures result in functional impairment and increased health care cost and mortality. Medical management of osteoporosis includes diet control, with appropriate intake of calcium and vitamin D, weight-bearing exercise, discontinuation of tobacco and alcohol intake, and use of medications, including selective estrogen receptor modulators, calcitonin, anabolic agents and bisphosphonates. Bisphosphonates have been associated with the development of osteonecrosis of the jaws.
CLINICAL IMPLICATIONS: Oral health maintenance is important in patients with osteoporosis. Bisphosphonate therapy or other medical treatment for these people should be discontinued only after consultation with the patient's physician.","2008",,"J Am Dent Assoc"," The authors conducted a MEDLINE search of the medical and dental literature with the objective of reviewing osteoporosis , its effect on public health in the population in the United States and the implications in providing dental care for these patients "," review","Absorptiometry, Photon, FALSE, Adult, FALSE, Aged, FALSE, Bone Density Conservation Agents, FALSE, adverse effects, Q000009, Calcitonin, FALSE, therapeutic use, Q000627, Calcium, FALSE, therapeutic use, Q000627, Dental Care for Chronically Ill, TRUE, Diphosphonates, FALSE, adverse effects, Q000009, Female, FALSE, Fractures, Bone, FALSE, etiology, Q000209, Humans, FALSE, Jaw Diseases, FALSE, chemically induced, Q000139, Male, FALSE, Middle Aged, FALSE, Osteonecrosis, FALSE, chemically induced, Q000139, Osteoporosis, FALSE, complications, Q000150, Selective Estrogen Receptor Modulators, FALSE, therapeutic use, Q000627, Vitamin D, FALSE, therapeutic use, Q000627",,,1,"projTutoBreastCan","2024-02-02"
