"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName"
,"34640618",,"61","",,,,"year",71.7,17,,,," elderly. or 71.7 ± 17.0 years","mostly men","hypertension",,1,"ckdIron"
,"23735569",,"606","",,,,,1,,,,," : elderly or 1.09","mostly men. This conclusion was based on the information given which stated a retrospective cohort study conducted at University of Virginia facilities including hemodialysis patients. Hemodialysis patients are predominantly male due to higher incidence of kidney disease in males.","chronic kidney disease","significantly higher mortality",1,"ckdIron"
,"14998975",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8090141",,"4","united kingdom",,,,,,,,,," mixed","mostly men","pathologic","sensorineural hypoacusia",1,"ckdIron"
,"14577506",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32583620",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17287595",,,"mali",,,,,,,,,,,,"leukemia, ",,1,"ckdIron"
,"34939975",,,"",,,,,,,,,,,,"coronavirus , ",,1,"ckdIron"
,"36919085",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"35968210",,,"iran",,,,,,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"35248717",,,"saudi arabia, egypt",,,,,,,,,,,,"pneumonia, sepsis",,1,"ckdIron"
,"24611751",,,"",,,,,,,,,,,,"systemic onset juvenile idiopathic arthritis, ",,1,"ckdIron"
,"1751251",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12196421",,,"",,,,,,,,,,,,"cardiovascular disease, diabetes",,1,"ckdIron"
,"10666195",,,"",,,,,,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"10666009",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22594947",,,"",,,,,,,,,,,,"schizophrenia, ",,1,"ckdIron"
,"24224021",,"264","",,,,"year",5,,,,," : adult or 5 years","mostly men","sickle cell anemia, help","Frequent painful vaso-occlusive crises",1,"ckdIron"
,"24907722",,"120","kuwait",,,,,,,,,," children","mostly women","new-onset diabetes","Posttransplant anemia",1,"ckdIron"
,"34884287",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37503640",,,"india",,,,,,,,,,,,"pneumonia, help",,1,"ckdIron"
,"34441304",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35583911",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20007138",,,"france, italy",,,,,20,,,,,,,"thalassemia, plan, rare diseases, diabetes",,1,"ckdIron"
,"37012977",,,"",,,,"years",55,,,,,,,,,1,"ckdIron"
,"22520823",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23085102",,,"mali",,,,,,,,,,,,"cancer, character(0)",,1,"ckdIron"
,"11926857",,,"finland",,,,"years",,,,,,,,,,1,"ckdIron"
,"28295675",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24467728",,,"",,,,,,,,,,,,"osteoarthritis, genes",,1,"ckdIron"
,"10807530",,,"",,,,,,,,,,,,"genes, search",,1,"ckdIron"
,"35887894",,,"spain",,,,,,,,,,,,"obesity, ",,1,"ckdIron"
,"7813310",,,"",,,,"years",37.7,,,,,,,"hypertension , thalassemia, heart failure",,1,"ckdIron"
,"35453779",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34734815",,,"",,,,"years",64,,,,,,,,,1,"ckdIron"
,"37406071",,,"pakistan",,,,,,,,,,,,,,1,"ckdIron"
,"25738129",,"300","",,,,,61.7,14.2,,,,"61.7 ± 14.2 (adult). or 61.7 ± 14.2","mainly men.","metabolic syndrome, diabetes, obesity, stroke, stroke","metabolic syndrome",1,"ckdIron"
,"33457138",,,"pakistan",,,,"years",61.5,,,,,,,,,1,"ckdIron"
,"33659229",,,"china, peru",,,,,,,,,,,,,,1,"ckdIron"
,"37153568",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9890339",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19203421",,,"denmark",,,,,,,,,,,,"cardiovascular disease, character(0)",,1,"ckdIron"
,"21943158",,,"australia",,,,,,,,,,,,"genes, character(0)",,1,"ckdIron"
,"26057821",,,"australia",,,,,,,,,,,,"osteoporosis, atherosclerosis",,1,"ckdIron"
,"23127112",,,"turkey",,,,,,,,,,,,,,1,"ckdIron"
,"27144413",,,"",,,,,,,,,,,,"malnutrition, cancer",,1,"ckdIron"
,"23253530",,,"india",,,,,,,,,,,,"ischemic stroke, stroke",,1,"ckdIron"
,"37503641",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"28367961",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"1288018",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"15906681",,"66","mali, malaysia",,,,"year",10,,,,," adult. or 10 years","mostly men","thalassemia, ","Restrictive lung dysfunction and diffusion impairment",1,"ckdIron"
,"26589977",,,"",,,,,,,,,,,,"non alcoholic fatty liver disease , liver disease",,1,"ckdIron"
,"8111325",,,"mali",,,,,,,,,,,,"small cell lung cancer, cancer",,1,"ckdIron"
,"36449643",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9269862",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34792796",,"221","italy",,,,,,,,,," adult.","mostly men.","coronavirus disease 19","Hypogonadism",1,"ckdIron"
,"37491703",,"4371","mali",,,,"year",1,,,,," adult or 1 year","mostly men","aspergillosis, acute myeloid leukemia, sepsis",,1,"ckdIron"
,"19165618",,,"malaysia",,,,,,,,,,,,"congenital disorder of glycosylation, hypothyroidism",,1,"ckdIron"
,"22111834",,,"",,,,,,,,,,,,"cancer, ",,1,"ckdIron"
,"11771869",,"35","mali",,,,"year",18,,,63,," mixed, as the patients range from 5-63 years old. or 18 years (range 5-63 years","mostly men","congenital heart disease, ","non-immune nephropathy",1,"ckdIron"
,"37331336",,,"india",,,,"years",24.3,,,,,,,"thalassemia, ",,1,"ckdIron"
,"34936681",,"239","mali",,,,"year",57,,,,"39"," mixed. or 57 years","mostly men","Leukocytosis, lymphopenia, anemia","Non-survivors",1,"ckdIron"
,"9839736",,,"",,,,"years",,,,,,,,,,1,"ckdIron"
,"25108598",,,"",,,,,,,,,,,,"lymphoma, ",,1,"ckdIron"
,"24130348",,,"denmark",,,,,,,,,,,,"hemochromatosis, type 1 diabetes, diabetes",,1,"ckdIron"
,"33530448",,,"",,,,"years",47.1,,,,,,,,,1,"ckdIron"
,"26358375",,,"",,,,,,,,,,,,"hemochromatosis, ",,1,"ckdIron"
,"32213016",,,"",,,,,,,,,,,,"liver disease, ",,1,"ckdIron"
,"33661939",,"2070","",,,,"year",80,,,,," elderly and adult. or >80 years","mostly men.","cardiovascular/ pulmonary diseases","increased in-hospital mortality",1,"ckdIron"
,"27976478",,"144","united states",,,,"year",52.7,5.5,,,"62"," elderly (52.7 ± 5.5 years). or 52.7 ± 5.5 years","52% women and 48% men.","heart failure, iron deficiency","iron deficiency",1,"ckdIron"
,"34042296",,,"indonesia",,,,,,,,,,,,,,1,"ckdIron"
,"22686591",,"203","brazil",,,,"year",65,,,,," elderly. or 65 years","mostly women","Anemia",,1,"ckdIron"
,"37520482",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17148662",,,"",,,,,,,,,,,,"glaucoma, ",,1,"ckdIron"
,"21356607",,"61","united states, spain",,,,"year",47.1,6.9,,,," mixed.
Age Class: mixed or 47.1 ± 6.9 years","61 healthy men","metabolic syndrome, ",,1,"ckdIron"
,"26469998",,,"",,,,,,,,,,,,"pneumonia, ",,1,"ckdIron"
,"24273300",,,"",,,,,,,,,,,,"ischemic stroke, stroke, disability",,1,"ckdIron"
,"24647684",,,"",,,,,82.7,,,,,,,,,1,"ckdIron"
,"35891289",,,"",,,,,,,,,,,,"sars, severe acute respiratory syndrome, coronavirus , diabetes, help",,1,"ckdIron"
,"36824986",,,"iraq",,,,,,,,,,,,,,1,"ckdIron"
,"36524352",,,"",,,,,59.4,,,,,,,"pneumonia, ",,1,"ckdIron"
,"10329883",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"20643023",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33446968",,,"india",,,,"years",,,,,,,,,,1,"ckdIron"
,"33253244",,"9407","mali",,,,,1.2,,,,," adult. or 1.27","mostly men. This conclusion comes from the studies mentioning that they were focused on male patients with COVID19 or including predominantly male subjects (> 70%).","Dyspnea",,1,"ckdIron"
,"35104727",,,"croatia",,,,,,,,,,,,,,1,"ckdIron"
,"15365311",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35975386",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24988120",,,"united states, united kingdom",,,,,,,,,,,,"sickle cell disease, hypertension ",,1,"ckdIron"
,"23548999",,,"italy",,,,"year",,,,50,"80"," mixed. or 35-50 years","mostly men.","Anemia",,1,"ckdIron"
,"17694566",,,"",,,,,,,,,,,,"genes, character(0)",,1,"ckdIron"
,"10978387",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"16804109",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"12552493",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24405259",,,"",,,,,,,,,,,,"diffuse large b cell lymphoma, lymphoma",,1,"ckdIron"
,"25894587",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"ckdIron"
,"20470300",,"717","",,,,,,,,,," mixed. or 528 and 107","mostly men","malnutrition, ",,1,"ckdIron"
,"36889518",,"184","",,,,,4.4,,,,," mixed. or 4.440","most women since only men died and mortality rate for PNX patients was >86% (13/15) which is a significantly higher death rate than in patients without PNX (56/169).","PNX",,1,"ckdIron"
,"30536387",,,"denmark",,,,,,,,,,,,,,1,"ckdIron"
,"37289641",,"31","",,,,"year",30.7,,,,," mixed.","mostly women","pneumonia, cough, septic shock, obesity","pneumonia",1,"ckdIron"
,"31865056",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16028764",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25730191",,"190","",,,,,,,,,," mixed. or 1000","mostly men.","acute leukemia or myelodysplastic syndrome",,1,"ckdIron"
,"15167821",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27374427",,,"united states",,,,,,,,,,,,,,1,"ckdIron"
,"26758477",,,"china",,,,,,,,,,,,"diabetes, cardiovascular disease",,1,"ckdIron"
,"15563230",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"31644575",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9816167",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34803347",,,"",,,,,,,,,,,,"pneumonia, hypothyroidism, cough, coronavirus , plan",,1,"ckdIron"
,"33347603",,,"",,,,,,,,,,,,"cancer, ",,1,"ckdIron"
,"8800954",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36348283",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"32035829",,,"austria",,,,,,,,,,,,,,1,"ckdIron"
,"32844958",,"371","mali",,,,"year",18,,,,"23"," children or <18 years","mostly women.","laboratory-confirmed coronavirus disease",,1,"ckdIron"
,"35073209",,,"",,,,,,,,,,,,"heart failure, genes, dilated cardiomyopathy",,1,"ckdIron"
,"32319580",,,"mali",,,,,,,,,,,,"genes, cancer",,1,"ckdIron"
,"27077780",,"32","mali",,,,,,,,,," adult.","mostly men","cardiac and respiratory dysfunction","sub-clinical cardiac and respiratory dysfunction",1,"ckdIron"
,"36119415",,"127","peru",,,,"year",56.4,,,,," adult. or 56.4 years","mostly men","hyperkalemia",,1,"ckdIron"
,"33062844",,,"",,,,,52.7,,,,,,,"hemochromatosis, character(0)",,1,"ckdIron"
,"37319126",,,"indonesia",,,,,,,,,,,,"diabetes, coronavirus , severe acute respiratory syndrome, cardiovascular disease, chronic kidney disease, cardiovascular disease, chronic kidney disease",,1,"ckdIron"
,"35749537",,,"saudi arabia",,,,,,,,,,,,,,1,"ckdIron"
,"35611100",,,"",,,,,,,,,,,,"rheumatoid arthritis, coronavirus ",,1,"ckdIron"
,"29291011",,,"",,,,,,,,,,,,"renal cell carcinoma, ",,1,"ckdIron"
,"28504664",,"602","mali",,,,,,,,,," mixed.","mostly men","haematological malignancy",,1,"ckdIron"
,"19579757",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34032198",,,"",,,,"years",67,,,,,,,"cancer, ",,1,"ckdIron"
,"36191406",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32652822",,"124","mali",,,,"year",,,,84.4,"32.3","78.5 years (adult). or 68.1-84.4 years","67.7% men.","heart failure, diabetes, iron deficiency","kidney failure-heart failure",1,"ckdIron"
,"7971442",,,"italy",,,,,,,,,,,,"neuroblastoma, institutions",,1,"ckdIron"
,"1925466",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"25913481",,,"",,,,,,,,,,,,"beta thalassemia, cardiovascular disease, thalassemia",,1,"ckdIron"
,"29230965",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33089115",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9141266",,"570","japan",,,,,,,,,," children.","mostly women","juvenile rheumatoid arthritis, thrombocytosis, uveitis, arthritis",,1,"ckdIron"
,"37401326",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32410632",,"146","bangladesh",,,,"year",,,,60,,"18-60 years old. or 18-60 years","mostly men","cardiovascular disease, character(0)",,1,"ckdIron"
,"32918813",,,"peru, belgium",,,,"years",51,,,,,,,,,1,"ckdIron"
,"2969513",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23946212",,,"",,,,,,,,,,,,"sickle cell disease, ",,1,"ckdIron"
,"10408012",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"36560587",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12198396",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"1369213",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"33870249",,"159","spain",,,,,1.1,,,,," : elderly. or or 1.1","mostly men","chronic heart disease","age",1,"ckdIron"
,"35057687",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33777967",,"1106","china",,,,,,,,,," elderly or 134.43","mostly men.","severely and critically ill","respiratory distress syndrome",1,"ckdIron"
,"24959934",,,"italy",,,,,74.9,,,,,,,"lung cancer, ",,1,"ckdIron"
,"34615606",,"688","",,,,"year",57.2,13.8,,,"37.7","57.2±13.8 years (adult). or 57.2±13.8 years","62.3% men and 37.7% women.","heart failure, ","Hematinic deficiency",1,"ckdIron"
,"35476212",,,"american, spanish",,,,,,,,,,,,,,1,"ckdIron"
,"37539594",,,"",,,,,,,,,,,,"beta thalassemia, thalassemia, diabetes, osteoporosis, hypothyroidism",,1,"ckdIron"
,"35967576",,,"",,,,,,,,,,,,"cancer, coronavirus ",,1,"ckdIron"
,"35664398",,,"india",,,,,,,,,,,,"sars, cough, epilepsy, anorectal malformation, pneumonia",,1,"ckdIron"
,"34874052",,,"portugal",,,,,,,,,,,,,,1,"ckdIron"
,"35738340",,,"vietnam",,,,"months",22.3,,,,,,,,,1,"ckdIron"
,"17969486",,,"",,,,"years",45,,,,,,,,,1,"ckdIron"
,"20010866",,"374","",,,,,,,,,," children","mostly women","hepatic veno occlusive disease, character(0)",,1,"ckdIron"
,"10363742",,,"denmark",,,,"years",,,,,,,,,,1,"ckdIron"
,"34806276",,,"australia",,,,"years",67,,,,,,,,,1,"ckdIron"
,"29220885",,"208","",,,,,,,,,," adult.
CONTEXT: BACKGROUND: Anemia aggravates the disease course and the survival rate of chronic heart failure (CHF) patients. The purpose of the study was to investigate the level of erythropoietin (EPO) in CHF patients with anemic syndrome, with the aim to more accurately assess the severity of the disease and its treatment, depending on the anemia degree. METHODS: Patients with ischemic CHF of I-IV functional class (FC) with and without anemia were examined (total number of patients=208, patients with anemia=174). The EPO was determined using the enzyme-linked immunosorbent assay. Before treatment, the patients underwent the following medical therapy: Medical therapid="""" medical therapy.medical therapy: medical therapy: medical therapy: medical therapy: medical therapy: medical therapy: medical therapy: medical therapy: medical therapy therapy therapy therapy: medical therapy: medical therapy:   medical therapy medical therapy medical therapy:  medical therapy: Medical therap or 174","mostly men.","heart failure, ",,1,"ckdIron"
,"20599878",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"31441419",,"34","china",,,,,13.4,7.9,,,," mixed. or 13.4±7.9","mostly men","heart failure, ",,1,"ckdIron"
,"26359121",,,"brazil",,,,,,,,,,,,"ischemic stroke, atherosclerosis, stroke",,1,"ckdIron"
,"34629786",,"9","sweden",,,,,30,,,,," mixed. or rr > 30 min","mostly women","pneumonia, ","COVID-19 pneumonia",1,"ckdIron"
,"34743034",,"211","",,,,"year",65,,,,," elderly, mixed, as it mentions patients ranging from 18 to 99 years old. or 65 years","mostly women (118).","lupus, character(0)","inflammation and disease severity",1,"ckdIron"
,"34966381",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36379528",,,"turkey",,,,"years",57.6,,,,,,,,,1,"ckdIron"
,"1703172",,,"",,,,,,,,,,,,"genes, ",,1,"ckdIron"
,"10663615",,,"germany",,,,"years",13.8,,,,,,,"thalassemia, liver disease, hypothyroidism",,1,"ckdIron"
,"33870876",,"122","",,,,"year",73,,,,," elderly. or 73.0 years","mostly men.","depression, dementia","depression, and cognitive impairment",1,"ckdIron"
,"33364877",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"11944728",,"66","malaysia",,,,"year",4,,,24,," children and adults. or 2 to 24 years","mostly men.","thalassemia, ","growth impairment",1,"ckdIron"
,"36982611",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23249953",,,"mali",,,,,,,,,,,,"congenital disorder of glycosylation, disability, epilepsy",,1,"ckdIron"
,"33809858",,"70","nicaragua",,,,"year",57.5,13.7,,,"35.2","58.3 ± 14.1 years. or 57.5 ± 13.7 years","mostly men (65.7%)","chronic kidney disease, severe acute respiratory syndrome, coronavirus , pneumonia, cough",,1,"ckdIron"
,"27064133",,,"",,,,,,,,,,,,"non alcoholic fatty liver disease , liver disease, diabetes, cardiovascular disease",,1,"ckdIron"
,"34066577",,,"nigeria",,,,,,,,,," toddlers.","mostly women","pathogenic gut bacteria","gut microbiota",1,"ckdIron"
,"36289866",,,"egypt",,,,"years",,,,,,,,"thalassemia, atherosclerosis",,1,"ckdIron"
,"19028750",,"147","spain",,,,"years",65.2,,,,"37","65.2 (14.5) years, which corresponds to adult. or 65.2","63% males.","diabetic nephropathy",,1,"ckdIron"
,"23688265",,,"mali, lebanon, united states",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"18627850",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"36217177",,,"",,,,"years",,,,,,,,"heart failure, dementia, help",,1,"ckdIron"
,"31235168",,"272","",,,,,,,,,," adult.","mostly men","liver disease, ",,1,"ckdIron"
,"25617664",,,"",,,,,,,,,,,,"cardiovascular disease, chronic kidney disease",,1,"ckdIron"
,"22096040",,,"",,,,"years",66,,,,,,,,,1,"ckdIron"
,"34048731",,,"",,,,"years",53,,,,,,,"cardiovascular disease, stroke",,1,"ckdIron"
,"36756481",,,"india",,,,,,,,,,,,,,1,"ckdIron"
,"33727773",,"440","china",,,,"year",65,,,,," elderly. or ≥ 65 years","mostly women","coronavirus disease 2019",,1,"ckdIron"
,"21692998",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"10394040",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20921994",,,"",,,,,,,,,,,,"chlamydia, ",,1,"ckdIron"
,"35924015",,,"",,,,"years",42.6,,,,,,,"coronavirus , tuberculosis",,1,"ckdIron"
,"14978155",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"35235580",,,"united arab emirates",,,,,,,,,,,,,,1,"ckdIron"
,"19000667",,,"",,,,,,,,,,,,"obesity, hemochromatosis",,1,"ckdIron"
,"36831321",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21907192",,,"china",,,,,,,,,,,,,,1,"ckdIron"
,"26603717",,,"",,,,,,,,,,,,"thalassemia, cirrhosis, hepatitis, cardiovascular disease",,1,"ckdIron"
,"9222286",,,"",,,,,,,,,,,,"multiple myeloma, iron deficiency",,1,"ckdIron"
,"37505411",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34287389",,,"nepal",,,,,,,,,,,,,,1,"ckdIron"
,"34289966",,"142","netherlands",,,,"day",,,,,," adult. or 30-day mortality","mostly men","severe","bacterial coinfection",1,"ckdIron"
,"32981799",,,"austria",,,,,,,,,,,,"obesity, cardiovascular disease, diabetes",,1,"ckdIron"
,"36446170",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"11583636",,,"",,,,,,,,,,,,"heart failure, beta thalassemia",,1,"ckdIron"
,"32286245",,,"mali, china",,,,,,,,,,,,"coronavirus , search",,1,"ckdIron"
,"33585636",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35719456",,"76","mali, india",,,,,26,,,,," : adult or 26(5):564-567","mainly men","secondary hemophagocytic lymphohistiocytosis, ","Infections",1,"ckdIron"
,"12776282",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32021471",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36557676",,,"france",,,,,,,,,,,,,,1,"ckdIron"
,"16459184",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22535169",,"981","mexico",,,,"year",5,,,,," <5 years or <5 years of age","mostly women.","ID",,1,"ckdIron"
,"27582023",,,"",,,,,,,,,,,,"sickle cell disease, atherosclerosis",,1,"ckdIron"
,"37672718",,,"",,,,,,,,,,,,"heart failure, character(0)",,1,"ckdIron"
,"28990200",,,"netherlands",,,,,,,,,,,,,,1,"ckdIron"
,"25077692",,,"",,,,,,,,,,,,"macrophage activation syndrome, juvenile idiopathic arthritis",,1,"ckdIron"
,"37488657",,,"",,,,,,,,,,,,"dermatomyositis, ",,1,"ckdIron"
,"36099369",,,"mexico",,,,"years",45,,,,,,,,,1,"ckdIron"
,"33256382",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20087678",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33228423",,"900","",,,,,,,,,," mixed.","mostly men.","COVID-19 infection","TNF-ɑ G-308 A gene polymorphism",1,"ckdIron"
,"26175134",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30943893",,,"china",,,,,,,,,,,,"type 2 diabetes, ",,1,"ckdIron"
,"29136419",,"1232","",,,,"year",68,,,,," elderly. or 68 years","mostly men","movement disorders","fine motor deficits",1,"ckdIron"
,"33058695",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"10549177",,,"india",,,,,,,,,,,,,,1,"ckdIron"
,"33322097",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33945174",,,"",,,,,,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"21696736",,,"china",,,,,,,,,,,,,,1,"ckdIron"
,"8211944",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25809173",,,"italy",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"26329743",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16564217",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37348186",,"2645","",,,,,1.5,,,,," elderly. or hr 1.54","mostly men","dermatomyositis, melanoma, interstitial lung disease","poor prognosis",1,"ckdIron"
,"35755297",,,"",,,,,,,,,,,,"genes, thalassemia",,1,"ckdIron"
,"9422469",,,"",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"36732325",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37181065",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35979646",,,"mali",,,,,,,,,,,,"congenital heart disease, ",,1,"ckdIron"
,"29241199",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16716198",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"36647106",,"152","china",,,,,1,,,,," adult. or 1.052","mostly men","influenza , pneumonia",,1,"ckdIron"
,"37212944",,"119","mali",,,,,,,,,," : mixed","73.9% males","cirrhosis, liver disease, hepatocellular carcinoma",,1,"ckdIron"
,"36585531",,,"",,,,,5.9,,,,,,,,,1,"ckdIron"
,"32642419",,,"",,,,,,,,,,,,"breast cancer, character(0)",,1,"ckdIron"
,"28566824",,,"mali",,,,,,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"24516573",,"398","",,,,,1,,,,," mixed. or 1.028","mostly men","hepatitis c virus","vitamin D levels",1,"ckdIron"
,"33445087",,"111","",,,,,,,,,," : children or 111","mostly women","depression, thalassemia",,1,"ckdIron"
,"29323739",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"29761147",,,"",,,,"years",64,,,,,,,,,1,"ckdIron"
,"19446045",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8462069",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22339824",,,"mali",,,,,,,,,,,,"hemophagocytic lymphohistiocytosis, ",,1,"ckdIron"
,"31565748",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32398098",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33404641",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26997011",,"2058","",,,,,3,,,,," mixed. or 3.02","mostly men.","liver disease, atherosclerosis",,1,"ckdIron"
,"26637934",,,"switzerland",,,,"years",,,,,,,,,,1,"ckdIron"
,"33223482",,,"",,,,"years",68,,,,,,,"acute myeloid leukemia, clinical trials",,1,"ckdIron"
,"37482854",,,"egypt",,,,"years",57.5,,,,,,,,,1,"ckdIron"
,"9544728",,,"singapore, india, china, malaysia",,,,"years",,,,,,,,,,1,"ckdIron"
,"9130740",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34396156",,"895","",,,,,,,,,," mixed.","mostly men","diabetes",,1,"ckdIron"
,"8286753",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34493339",,,"india",,,,"months",,,,,,,,,,1,"ckdIron"
,"25287525",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37355793",,,"",,,,"years",54.4,,,,,,,,,1,"ckdIron"
,"32672844",,"408","united states",,,,"year",67,,,,"87"," elderly. or 67 years","most men","coronavirus disease 2019","higher burden and mortality",1,"ckdIron"
,"31574983",,,"syria",,,,,,,,,,,,,,1,"ckdIron"
,"20605848",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"34106490",,,"",,,,,,,,,,,,"liver cancer, liver disease",,1,"ckdIron"
,"10923724",,,"",,,,,,,,,,,,"chronic obstructive pulmonary disease, malnutrition",,1,"ckdIron"
,"33685275",,"7816","",,,,"year",69,,,,"5.5"," adult or 69 years","mostly men.
After reading the passage, I can conclude that the sex of the study participants is mostly men.","progression to ARDS","progression to ARDS and 30-day mortality from ARDS",1,"ckdIron"
,"27783027",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33550688",,,"egypt",,,,,,,,,,,,,,1,"ckdIron"
,"37352022",,,"ecuador",,,,,,,,,,,,"cancer, coronavirus ",,1,"ckdIron"
,"36614808",,,"",,,,,,,,,,,,"sars, character(0)",,1,"ckdIron"
,"37124653",,,"india",,,,,,,,,,,,,,1,"ckdIron"
,"25441174",,"6","",,,,,,,,,," adult.","mostly men","end-stage renal disease","spontaneous quadriceps ruptures",1,"ckdIron"
,"36649371",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30070870",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37427212",,,"",,,,"years",68,,,,,,,,,1,"ckdIron"
,"25609178",,"37","china",,,,,,,,,," adult.","mostly women","interstitial lung disease, amyopathic dermatomyositis, acute interstitial pneumonia",,1,"ckdIron"
,"20869959",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37307121",,,"",,,,,,,,,,,,"thalassemia, search",,1,"ckdIron"
