"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName"
,"33362682",,,"",,,,"years",35,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"8675473",,,"mali",,,,"years",,,,,,,,,,1,"MSA"
,"12835510",,,"",,,,,,,,,,,,,,1,"MSA"
,"15865887",,,"",,,,,,,,,,,,,,1,"MSA"
,"22823161",,"101","mali, chile",,,,"year",8.5,,,,," children. or 8.5 years","mostly women.","fetal alcohol spectrum disorders","Binge drinking",1,"MSA"
,"34487400",,,"",,,,,,,,,,,,"disability, ",,1,"MSA"
,"25759166",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"21447032",,,"",,,,"years",38.2,,,,,,,,,1,"MSA"
,"27864848",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"30254168",,,"",,,,,,,,,,,,,,1,"MSA"
,"4318400",,,"",,,,,,,,,,,,,,1,"MSA"
,"36056634",,,"mali",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"20886807",,,"mali",,,,,,,,,,,,"child syndrome, ",,1,"MSA"
,"30755165",,,"",,,,,,,,,,,,"disability, depression",,1,"MSA"
,"6446278",,,"",,,,,,,,,,,,,,1,"MSA"
,"30155934",,,"",,,,,,,,,,,,,,1,"MSA"
,"35955530",,,"",,,,,,,,,,,,,,1,"MSA"
,"8202308",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"22673950",,,"netherlands",,,,,,,,,,,,,,1,"MSA"
,"37063369",,,"",,,,,,,,,,,,,,1,"MSA"
,"12395176",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"26536299",,,"",,,,,,,,,,,,,,1,"MSA"
,"11504946",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"9840742",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"34718454",,,"",,,,,,,,,,,,,,1,"MSA"
,"17525985",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"18268248",,,"egypt, mali",,,,,,,,,,,,"joubert syndrome, oculomotor apraxia, liver disease",,1,"MSA"
,"28017129",,,"",,,,,,,,,,,,,,1,"MSA"
,"36041331",,,"",,,,,,,,,,,,,,1,"MSA"
,"26375978",,,"",,,,,,,,,,,,,,1,"MSA"
,"15585344",,,"mali",,,,,,,,,,,,"frontotemporal dementia, ",,1,"MSA"
,"20142524",,"434","",,,,,,,,,," adult and mixed
PARTICIPANTS: Four hundred thirty-four patients with FTD, including primary progressive aphasia, semantic dementia, FTD/amyotrophic lateral sclerosis (ALS), FTD/motor neuron disease, corticobasal syndrome/corticobasal degeneration, progressive supranuclear palsy, Pick disease, dementia lacking distinctive histopathology, and pathologically confirmed cases of frontotemporal lobar degeneration with ubiquitin-positive inclusions (FTLD-U); and 111 non-FTD cases (controls).
The age class in the given context is adult and mixed.","mostly men.
MAIN RESULTS Out of 434 FTD patients, 217 (50%) were male, and 217 (50%) were female. In controls, 68 (61%) were male, and 43 (39%) were female. There was no significant difference in the sex distribution between cases and controls for FTD patients or nonFTD controls.
CONCLUSIONS The prevalence of men in FTD cases and control participants does not differ significantly from that observed in the general population, which indicates a potential influence of factors other than gender on disease susceptibility.","ALS","Haploinsufficiency of GRN",1,"MSA"
,"23044002",,,"",,,,,,,,,,,,,,1,"MSA"
,"9797010",,,"mali",,,,,,,,,,,,"peripheral neuropathy, ",,1,"MSA"
,"17660941",,,"mali",,,,,,,,,,,,"sturge weber syndrome, buphthalmos, glaucoma, arachnoid cyst",,1,"MSA"
,"33798739",,,"",,,,,,,,,,,,,,1,"MSA"
,"21921565",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"8836497",,,"mali",,,,,,,,,,,,"west syndrome, lissencephaly, tuberous sclerosis",,1,"MSA"
,"35774792",,,"",,,,,,,,,,,,"disability, multiple sclerosis ",,1,"MSA"
,"31421864",,,"",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"6651978",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"17365256",,"111","",,,,,46,,,,," adult. or 46 age- and education-matched controls","mostly men.","Multiple sclerosis","deficiency in higher executive ability",1,"MSA"
,"8214543",,,"",,,,,,,,,,,,"systemic lupus erythematosus, ",,1,"MSA"
,"36530090",,,"",,,,,,,,,,,,,,1,"MSA"
,"2246735",,,"mali",,,,,,,,,,,,"chondrodysplasia punctata, cataracts",,1,"MSA"
,"37714096",,,"",,,,,,,,,,,,,,1,"MSA"
,"23383728",,,"",,,,,,,,,,,,,,1,"MSA"
,"34252606",,,"iran",,,,,,,,,,,,"leber hereditary optic neuropathy, ",,1,"MSA"
,"22980027",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"21964829",,,"mali",,,,,,,,,,,,"metatropic dysplasia, spondylometaphyseal dysplasia, brachyolmia, scapuloperoneal spinal muscular atrophy, distal spinal muscular atrophy, peripheral neuropathy",,1,"MSA"
,"3515938",,,"mali",,,,,,,,,,,,"neonatal adrenoleukodystrophy, cerebrohepatorenal syndrome",,1,"MSA"
,"6495169",,"24","mali",,,,"year",33,,,,," adult. or 33 years","man and women, based on their average age being 33 years which indicates they are both male and female.","posttraumatic visual impairment",,1,"MSA"
,"27740991",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"26756564",,,"",,,,,,,,,,,,"hereditary diffuse leukoencephalopathy with spheroids, ",,1,"MSA"
,"29419336",,,"turkey, mali",,,,,,,,,,,,"warburg micro syndrome, micro syndrome",,1,"MSA"
,"10510352",,,"",,,,,,,,,,,,,,1,"MSA"
,"29679165",,,"",,,,,,,,,,,,,,1,"MSA"
,"21920940",,,"",,,,,,,,,,,,,,1,"MSA"
,"19745718",,,"mali",,,,,,,,,,,,"parry romberg syndrome, hemifacial atrophy",,1,"MSA"
,"21440374",,,"",,,,,,,,,,,,,,1,"MSA"
,"9817537",,,"",,,,,,,,,,,,"disability, ",,1,"MSA"
,"24486438",,,"",,,,,,,,,,,,,,1,"MSA"
,"6197007",,,"",,,,,,,,,,,,,,1,"MSA"
,"16740142",,,"",,,,,,,,,,,,,,1,"MSA"
,"26996751",,,"",,,,,,,,,,,,"erdheim chester disease, vasculitis, ischemic stroke, stroke",,1,"MSA"
,"2761702",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"2787430",,,"united kingdom",,,,,,,,,,,,"cytophagic histiocytic panniculitis, ",,1,"MSA"
,"35565830",,,"",,,,,,,,,,,,,,1,"MSA"
,"29539621",,,"",,,,,,,,,,,,"systemic lupus erythematosus, ",,1,"MSA"
,"27142714",,,"",,,,,,,,,,,,,,1,"MSA"
,"24212522",,,"",,,,,,,,,,,,,,1,"MSA"
,"8109443",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"9173210",,,"germany",,,,,,,,,,,,"alström syndrome, diabetes, retinitis pigmentosa, obesity",,1,"MSA"
,"9571284",,,"kuwait, mali",,,,,,,,,,,,"congenital intrauterine infection like syndrome, ",,1,"MSA"
,"3267486",,,"",,,,,,,,,,,,,,1,"MSA"
,"32403316",,,"",,,,,,,,,,,,"colorectal cancer, cancer",,1,"MSA"
,"1769152",,,"united kingdom",,,,,,,,,,,,"pustulosis palmaris et plantaris, vasculitis",,1,"MSA"
,"3369969",,,"malaysia, taiwan, china",,,,,,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"21954106",,,"mali",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"16179415",,,"",,,,,,,,,,,,,,1,"MSA"
,"35078126",,,"japan",,,,,,,,,,,,"disability, ",,1,"MSA"
,"11000423",,,"",,,,,,,,,,,,"alzheimer's disease, ",,1,"MSA"
,"35708789",,,"",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"22935407",,,"",,,,,,,,,,,,,,1,"MSA"
,"33362705",,,"",,,,,,,,,,,,"multiple sclerosis , neuromyelitis optica spectrum disorder, ",,1,"MSA"
,"17178713",,,"",,,,,,,,,,,,,,1,"MSA"
,"10465145",,,"japan, mali",,,,,,,,,,,,"epilepsy, ",,1,"MSA"
,"10912242",,,"",,,,,,,,,,,,,,1,"MSA"
,"10913737",,,"",,,,,,,,,,,,"blue rubber bleb nevus, ",,1,"MSA"
,"11241432",,,"mali",,,,,,,,,,,,"caudal duplication, omphalocele",,1,"MSA"
,"742423",,,"",,,,,,,,,,,,"cysticercosis, ",,1,"MSA"
,"3298397",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"30219115",,,"china",,,,,,,,,,,,,,1,"MSA"
,"19390512",,,"",,,,,,,,,,,,,,1,"MSA"
,"33110618",,,"",,,,,,,,,,,,,,1,"MSA"
,"19289760",,,"mali",,,,,,,,,,,,"neurolymphomatosis, ",,1,"MSA"
,"22226368",,,"",,,,,,,,,,,,"wolfram syndrome, genes, diabetes",,1,"MSA"
,"34992573",,,"",,,,"years",,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"36972563",,,"",,,,,,,,,,,,,,1,"MSA"
,"2173940",,,"german, english",,,,,,,,,,,,,,1,"MSA"
,"26445284",,,"",,,,,,,,,,,,"autism, ",,1,"MSA"
,"34352371",,,"",,,,,,,,,,,,,,1,"MSA"
,"2770025",,,"mali",,,,"years",,,,,,,,,,1,"MSA"
,"24262965",,,"",,,,,,,,,,,,"dysphagia , dementia, stroke, muscular dystrophy, myasthenia gravis, amyotrophic lateral sclerosis",,1,"MSA"
,"25953835",,,"",,,,,,,,,,,,,,1,"MSA"
,"15608089",,,"",,,,,,,,,,,,,,1,"MSA"
,"2009166",,,"",,,,,,,,,,,,,,1,"MSA"
,"32897377",,,"",,,,,,,,,,,,"posterior cortical atrophy, ",,1,"MSA"
,"33085075",,,"poland",,,,,,,,,,,,,,1,"MSA"
,"29485352",,,"",,,,,,,,,,,,,,1,"MSA"
,"27313094",,,"",,,,,,,,,,,,,,1,"MSA"
,"8530981",,,"mali",,,,,,,,,,,,"systemic lupus erythematosus, ",,1,"MSA"
,"25791367",,,"",,,,,,,,,,,,,,1,"MSA"
,"32783594",,,"",,,,,,,,,,,,,,1,"MSA"
,"18819694",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"31440764",,,"",,,,,,,,,,,,,,1,"MSA"
,"32822602",,,"mali",,,,,,,,,,,,"epilepsy, disability, genes",,1,"MSA"
,"16230807",,,"",,,,"years",,,,,,,,"ehlers danlos syndrome, polymicrogyria",,1,"MSA"
,"40217",,,"",,,,,,,,,,,,"polyarteritis nodosa, ",,1,"MSA"
,"27116727",,,"",,,,,,,,,,,,,,1,"MSA"
,"36768569",,,"",,,,,,,,,,,,,,1,"MSA"
,"15287415",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"8368248",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"2752638",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"576375",,,"",,,,,,,,,,,,"diabetes, ",,1,"MSA"
,"30944962",,,"",,,,,,,,,,,,,,1,"MSA"
,"33466753",,,"",,,,,,,,,,,,,,1,"MSA"
,"25518386",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"8122456",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"23281394",,,"",,,,,,,,,,,,,,1,"MSA"
,"25518367",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"31471385",,,"",,,,,,,,,,,,,,1,"MSA"
,"36579555",,,"",,,,,,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"6174699",,,"",,,,,,,,,,,,,,1,"MSA"
,"2219032",,,"",,,,,,,,,,,,"systemic lupus erythematosus, lupus",,1,"MSA"
,"33172304",,,"",,,,,,,,,,,,,,1,"MSA"
,"6968416",,,"",,,,,,,,,,,,,,1,"MSA"
,"37454237",,,"",,,,,,,,,,,,,,1,"MSA"
,"2428340",,,"",,,,,,,,,,,,,,1,"MSA"
,"25296874",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"10643699",,,"mali",,,,,,,,,,,,"systemic lupus erythematosus, ",,1,"MSA"
,"22171138",,,"",,,,,,,,,,,,"spinal cord injury, myelomeningocele, multiple sclerosis , constipation, disability",,1,"MSA"
,"19638746",,,"",,,,,,,,,,,,,,1,"MSA"
,"6703655",,,"",,,,,,,,,,,,,,1,"MSA"
,"24582494",,,"netherlands",,,,,,,,,,,,,,1,"MSA"
,"22277927",,,"mali",,,,,,,,,,,,"late onset retinal degeneration, ",,1,"MSA"
,"27231832",,,"",,,,,,,,,,,,,,1,"MSA"
,"12691629",,,"",,,,,,,,,,,,,,1,"MSA"
,"11305868",,,"",,,,,,,,,,,,"dementia, progressive supranuclear palsy",,1,"MSA"
,"24252572",,,"",,,,,,,,,,,,"progressive supranuclear palsy, amyotrophic lateral sclerosis, multiple system atrophy",,1,"MSA"
,"3210041",,,"",,,,,,,,,,,,,,1,"MSA"
,"996388",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"3896645",,,"",,,,,,,,,,,,,,1,"MSA"
,"36365206",,,"",,,,,,,,,,,,,,1,"MSA"
,"35260433",,,"",,,,,,,,,,,,,,1,"MSA"
,"7673553",,,"",,,,,,,,,,,,"incontinentia pigmenti, ",,1,"MSA"
,"23886593",,,"germany",,,,,,,,,,,,,,1,"MSA"
,"28369467",,,"",,,,,,,,,,,,,,1,"MSA"
,"21601065",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"37680022",,,"",,,,,,,,,,,,,,1,"MSA"
,"16028526",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"25705387",,,"",,,,,,,,,,,,,,1,"MSA"
,"23860742",,,"",,,,,,,,,,,,,,1,"MSA"
,"10204572",,,"",,,,"years",30,,,,,,,,,1,"MSA"
,"37360346",,,"",,,,"years",59.2,,,,,,,,,1,"MSA"
,"11818475",,,"",,,,,,,,,,,,,,1,"MSA"
,"655905",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"22882862",,,"",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"985171",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"34007159",,,"",,,,,,,,,,,,,,1,"MSA"
,"37586145",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"MSA"
,"36906584",,,"",,,,,,,,,,,,,,1,"MSA"
,"36108674",,,"",,,,,,,,,,,,,,1,"MSA"
,"31420461",,,"",,,,,,,,,,,,,,1,"MSA"
,"25937088",,,"",,,,,,,,,,,,,,1,"MSA"
,"25506732",,,"",,,,,,,,,,,,,,1,"MSA"
,"26098872",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"29358319",,,"",,,,,,,,,,,,,,1,"MSA"
,"23582296",,,"",,,,,,,,,,,,"frontotemporal dementia, ",,1,"MSA"
,"8761167",,,"mali",,,,,,,,,,,,"epidermal nevus syndrome, hemimegalencephaly",,1,"MSA"
,"35261318",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"24895120",,,"",,,,,,,,,,,,,,1,"MSA"
,"28099929",,,"",,,,,,,,,,,,,,1,"MSA"
,"30901701",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"19199127",,,"",,,,,,,,,,,,,,1,"MSA"
,"29576439",,"350","",,,,,1.2,,,,," mixed. or 1.28","mostly men.","Parkinson's disease",,1,"MSA"
,"26528237",,,"",,,,,,,,,,,,,,1,"MSA"
,"37365397",,,"",,,,,,,,,,,,,,1,"MSA"
,"6371591",,"3","india, mexico",,,,,,,,,," mixed. or 250 words","information not available","granulomas, abscesses or tumour","multiple diffuse cystic parenchymal lesions",1,"MSA"
,"22420539",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"34280674",,,"",,,,,,,,,,,,,,1,"MSA"
,"33435314",,,"",,,,,,,,,,,,,,1,"MSA"
,"31638082",,,"",,,,"years",,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"28173160",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"12013580",,"41","mali",,,,"day",,,1,50,," mixed, because it involves both adults and children (liver transplantation). or 1-50 days, average 11","information not available","neurological complications",,1,"MSA"
,"36119354",,,"iran",,,,"years",45.1,,,,,,,,,1,"MSA"
,"16948216",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"20163932",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"11677397",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"29121642",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"27331400",,,"",,,,,,,,,,,,"genes, neuromuscular disease",,1,"MSA"
,"19464282",,,"",,,,,,,,,,,,,,1,"MSA"
,"24530639",,,"",,,,,,,,,,,,,,1,"MSA"
,"25221469",,,"",,,,,,,,,,,,,,1,"MSA"
,"10398236",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"37006835",,,"",,,,,,,,,,,,"erdheim chester disease, ",,1,"MSA"
,"36412933",,,"",,,,,,,,,,,,,,1,"MSA"
,"25582466",,,"china",,,,,,,,,,,,"aicardi goutières syndrome, genes, dystonia",,1,"MSA"
,"6188997",,,"",,,,,,,,,,,,,,1,"MSA"
,"17531854",,,"",,,,,,,,,,,,,,1,"MSA"
,"23720649",,,"",,,,,,,,,,,,,,1,"MSA"
,"21826704",,,"",,,,,,,,,,,,,,1,"MSA"
,"16250905",,,"",,,,,,,,,,,,,,1,"MSA"
,"19089637",,,"",,,,,,,,,,,,,,1,"MSA"
,"37122747",,,"",,,,,,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"26046561",,,"",,,,,,,,,,,,,,1,"MSA"
,"10690968",,,"israel",,,,,,,,,,,,,,1,"MSA"
,"15887017",,,"",,,,,,,,,,,,,,1,"MSA"
,"16137167",,,"mali",,,,,,,,,,,,"lissencephaly, ",,1,"MSA"
,"37473593",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"18827415",,,"",,,,,,,,,,,,"sjögren's syndrome, vasculitis",,1,"MSA"
,"8864707",,,"",,,,,,,,,,,,,,1,"MSA"
,"2532090",,,"united kingdom",,,,,,,,,,,,"sandhoff disease, gangliosidosis",,1,"MSA"
,"18834306",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"35615905",,,"",,,,,,,,,,,,,,1,"MSA"
,"3070690",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"37307243",,,"",,,,,,,,,,,,,,1,"MSA"
,"25726800",,,"united kingdom",,,,,,,,,,,,"stroke, ",,1,"MSA"
,"9489795",,,"pakistan",,,,,,,,,,,,,,1,"MSA"
,"14504963",,,"",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"17145687",,,"turkey",,,,,,,,,,,,"uner tan syndrome, ",,1,"MSA"
,"16125112",,,"",,,,,,,,,,,,,,1,"MSA"
,"8293664",,,"",,,,,,,,,,,,,,1,"MSA"
,"10561935",,,"mali",,,,,,,,,,,,"epilepsy, ",,1,"MSA"
,"20214184",,,"south korea",,,,,,,,,,,,,,1,"MSA"
,"30352867",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"28095425",,,"",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"9065918",,"22","",,,,,,,,,," mixed.","information not available","hereditary optic neuropathy, ",,1,"MSA"
,"34126454",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"6279725",,,"",,,,"months",,,,,,,,,,1,"MSA"
,"22846303",,,"",,,,,,,,,,,,,,1,"MSA"
,"19122404",,,"",,,,,,,,,,,,,,1,"MSA"
,"36768415",,,"",,,,,,,,,,,,,,1,"MSA"
,"23901189",,,"",,,,,,,,,,,,,,1,"MSA"
,"24558905",,,"",,,,,,,,,,,,,,1,"MSA"
,"28336537",,,"",,,,,,,,,,,,,,1,"MSA"
,"25779931",,,"mali",,,,,,,,,,,,"warburg micro syndrome, ",,1,"MSA"
,"29109891",,,"",,,,,,,,,,,,,,1,"MSA"
,"26344059",,,"",,,,,,,,,,,,,,1,"MSA"
,"4742737",,,"",,,,,,,,,,,,,,1,"MSA"
,"26643950",,,"",,,,,,,,,,,,,,1,"MSA"
,"36779855",,,"mali",,,,"years",34.2,,,,,,,"disability, ",,1,"MSA"
,"27667116",,,"",,,,,,,,,,,,"cancer, ",,1,"MSA"
,"20190231",,,"",,,,,,,,,,,,,,1,"MSA"
,"16385016",,,"",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"16116134",,,"",,,,,,,,,,,,,,1,"MSA"
,"36207560",,,"",,,,,,,,,,,,"peripheral neuropathy, depression",,1,"MSA"
,"25796223",,,"",,,,,,,,,,,,,,1,"MSA"
,"19709673",,,"",,,,,,,,,,,,,,1,"MSA"
,"16805775",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"2086392",,,"mali",,,,,,,,,,,,"lymphoma, reticulum cell sarcoma, posterior uveitis",,1,"MSA"
,"9695541",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3946054",,,"",,,,"months",,,,,,,,,,1,"MSA"
,"16944971",,,"",,,,,,,,,,,,,,1,"MSA"
,"17075969",,,"",,,,,,,,,,,,"celiac disease, genes, iron deficiency, osteoporosis, dermatitis herpetiformis, cancer",,1,"MSA"
,"32942544",,,"",,,,,,,,,,,,,,1,"MSA"
,"7755663",,,"mali",,,,,,,,,,,,"sepsis, ",,1,"MSA"
,"21135019",,,"",,,,,,,,,,,,"multiple sclerosis , acute disseminated encephalomyelitis, disability",,1,"MSA"
,"37095427",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"36306301",,,"",,,,,,,,,,,,,,1,"MSA"
,"33150438",,"21","mali, israel",,,,,,,,,," young/children","mostly women.","HRD syndrome","Multiple endocrine abnormalities are common in patients with HRD syndrome",1,"MSA"
,"1640227",,,"scotland",,,,,,,,,,,,"motor neuron disease, ",,1,"MSA"
,"36143200",,,"",,,,,,,,,,,,,,1,"MSA"
,"19098427",,,"",,,,,,,,,,,,,,1,"MSA"
,"15379995",,,"",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"33624390",,,"",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"2862785",,,"",,,,,,,,,,,,,,1,"MSA"
,"20106345",,,"",,,,,,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"34095095",,,"",,,,,,,,,,,,,,1,"MSA"
,"33401136",,,"",,,,,,,,,,,,,,1,"MSA"
,"17010382",,,"india",,,,"years",13,,,,,,,"madras motor neuron disease, motor neuron disease",,1,"MSA"
,"2986526",,,"",,,,,,,,,,,,,,1,"MSA"
,"29397790",,,"",,,,,,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"12911463",,,"france",,,,,,,,,,,,,,1,"MSA"
,"28626410",,,"",,,,,,,,,,,,"neuromyelitis optica spectrum disorder, ",,1,"MSA"
,"37120471",,,"",,,,,,,,,,,,,,1,"MSA"
,"1930912",,,"",,,,,,,,,,,,"dizziness , vertigo, acoustic neuroma, multiple sclerosis , ",,1,"MSA"
,"22532220",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"32716132",,,"",,,,,,,,,,,,,,1,"MSA"
,"9244117",,,"",,,,,,,,,,,,"metachromatic leukodystrophy, ",,1,"MSA"
,"6496230",,,"",,,,,,,,,,,,,,1,"MSA"
,"24023619",,,"mali",,,,,,,,,"20"," mixed.","mostly men","neurodegeneration",,1,"MSA"
,"22393447",,,"",,,,,,,,,,,,,,1,"MSA"
,"21482754",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"547223",,,"mali",,,,,,,,,,,,"cystic fibrosis, cirrhosis",,1,"MSA"
,"11604592",,,"",,,,,,,,,,,,"systemic lupus erythematosus, ",,1,"MSA"
,"29440755",,,"",,,,,,,,,,,,,,1,"MSA"
,"14608859",,,"united kingdom",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"34679672",,,"",,,,,,,,,,,,,,1,"MSA"
,"22133247",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"31289819",,,"",,,,,,,,,,,,"genes, multiple sclerosis ",,1,"MSA"
,"37361716",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"10436699",,,"el salvador",,,,"years",,,,,,,,"vasculitis, del ",,1,"MSA"
,"37563881",,,"",,,,,,,,,,,,,,1,"MSA"
,"6100318",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"36565349",,,"",,,,,,,,,,,,"corticobasal syndrome, ",,1,"MSA"
,"8247316",,"89","united kingdom",,,,,,,,50,," mixed. This means the age range of the patients included in the study is from childhood to adulthood and possibly elderly people. CONCLUSION: The study analyzed the frequency of hereditary neurological diseases within hospital settings. They found that single-gene disorders with central or peripheral nervous system involvement account for 30% of admissions in departments related to Neurology, Pediatrics, and Dermatology. The age class of the participants was mixed, which includes children, adults, and elderly individuals. or over-50","95 women and 134 men. Therefore, the correct answer is mostly men.","chromosomal diseases and diseases with multifactorial etiology","The nervous system",1,"MSA"
,"28239524",,,"",,,,"years",40.5,,,,,,,,,1,"MSA"
,"23110677",,,"",,,,,,,,,,,,"prostate cancer, cancer",,1,"MSA"
,"36341099",,,"",,,,,,,,,,,,,,1,"MSA"
,"27163330",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"33780808",,,"",,,,,,,,,,,,,,1,"MSA"
,"18446693",,,"mali, brazil",,,,,,,,,,,,"myelomeningocele, neural tube defect, disability",,1,"MSA"
,"37674869",,,"portugal",,,,,,,,,,,,,,1,"MSA"
,"6717915",,,"mali",,,,,,,,,,,,"malignant atrophic papulosis, ",,1,"MSA"
,"214018",,,"",,,,,,,,,,,,"giant axonal neuropathy, ",,1,"MSA"
,"25899426",,,"mali",,,,,,,,,,,,"warburg micro syndrome, cataracts, genes",,1,"MSA"
,"12743449",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"14766317",,,"",,,,,,,,,,,,,,1,"MSA"
,"15261564",,,"italy",,,,,,,,,,,,"multiple sclerosis , disability",,1,"MSA"
,"23696802",,,"",,,,,,,,,,,,"multiple sclerosis , disability, ",,1,"MSA"
,"35755170",,,"",,,,,,,,,,,,"genes, ",,1,"MSA"
,"35121585",,,"",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"15000755",,,"",,,,,,,,,,,,,,1,"MSA"
,"24915032",,,"",,,,,,,,,,,,,,1,"MSA"
,"308199",,,"",,,,,,,,,,,,,,1,"MSA"
,"33921854",,,"",,,,,,,,,,,,,,1,"MSA"
,"25597510",,,"mali",,,,,,,,,,,,"disability, leukemia, cataracts, severe congenital neutropenia",,1,"MSA"
,"25895507",,"20","mali",,,,,,,,,," adult.","mostly women","posterior cortical atrophy, dementia",,1,"MSA"
,"11051795",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"12164731",,,"",,,,"years",,,,,,,,"neuronal intranuclear inclusion disease, erectile dysfunction",,1,"MSA"
,"34718269",,,"",,,,,,,,,," : adult","mostly women","anxiety, depression","depression and anxiety",1,"MSA"
,"11323746",,,"",,,,,,,,,,,,,,1,"MSA"
,"32473227",,,"mali",,,,,,,,,,,,"primrose syndrome, hearing loss",,1,"MSA"
,"17415002",,,"",,,,,,,,,,,,"multiple sclerosis , ",,1,"MSA"
,"29996671",,,"",,,,,,,,,,,,,,1,"MSA"
,"22068602",,,"",,,,,,,,,,,,,,1,"MSA"
,"19961850",,,"",,,,,,,,,,,,,,1,"MSA"
,"29804201",,,"",,,,,,,,,,,,,,1,"MSA"
,"5173777",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"24008938",,,"france",,,,,,,,,,,,,,1,"MSA"
,"35704387",,,"",,,,,,,,,,,,,,1,"MSA"
,"33754376",,,"",,,,,,,,,,,,,,1,"MSA"
,"34092793",,,"",,,,,,,,,,,,,,1,"MSA"
,"9025834",,,"mali",,,,,,,,,,,,"aicardi syndrome, ",,1,"MSA"
,"24839987",,,"",,,,,,,,,,,,,,1,"MSA"
