"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"35143770",,"symptomatic",,,"test positive group",,"30.5 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"test-negative",,,"three symptoms",,"6.2 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"symptomatic",,,"tested positive",,"66.5 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"NA",,,"tested negative symptoms",,"53.3 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"NA",,,"test positive group",,"30.3 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"test-negative",,,"three symptoms",,"16.2 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"test-positive",,,"tiredness",,"39.0 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"710",,,"headache",,"23.2 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"shortness of breath",,,"breath",,"23.4 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"test-negative",,,"tiredness",,"24.4 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"test-positive",,,"medical study",,"14.2 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"NA",,,"test positive group",,"15.8 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"test-positive",,,"multiple symptom class",,"29.6 %","%",1,"allChronicFatigue","2023-12-05"
,"35143770",,"risk ratio",,,"test negative group",,"19.3 %","%",1,"allChronicFatigue","2023-12-05"
,"35150531",,"males",,,"females",,"73.8 %","%",1,"allChronicFatigue","2023-12-05"
,"35150531",,".80 %",,,"males",,"26.2 %","%",1,"allChronicFatigue","2023-12-05"
,"35150531",,"Fibromyalgia Diagnostic criteria",,,"fibromyalgia",,"55.80 %","%",1,"allChronicFatigue","2023-12-05"
,"35234155",,"NA",,,"medical study",,"15 %to 35 %","%",1,"allChronicFatigue","2023-12-05"
,"35234155",,"NA 35 %",,,"na",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"35241545",,"disease",,,"female population",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"35407562",,"LOH ; FT < 8.5 pg / mL : LOH group",,,"met criteria late onset hypogonadism",,"48.7 %","%",1,"allChronicFatigue","2023-12-05"
,"35478078",,"medical study: TEXT: NA 20 %",,,"na",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"35478078",,"myalgic encephalomyelitis / chronic fatigue syndrome",,,"long covid",,"85.5 %","%",1,"allChronicFatigue","2023-12-05"
,"35478078",,"Long COVID",,,"myalgic encephalomyelitis chronic fatigue syndrome",,"14.5 %","%",1,"allChronicFatigue","2023-12-05"
,"35478078",,"Long COVID",,,"relatives",,"7.1 %","%",1,"allChronicFatigue","2023-12-05"
,"35557616",,"non-Hispanic White",,,"male sex",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"35557616",,"male sex",,,"non hispanic white",,"78 %","%",1,"allChronicFatigue","2023-12-05"
,"35557616",,"persistent abnormal orthostatic vitals",,,"pots",,"9 %","%",1,"allChronicFatigue","2023-12-05"
,"35557616",,"POTS",,,"comorbid joint hypermobility",,"37 %","%",1,"allChronicFatigue","2023-12-05"
,"35557616",,"42",,,"chronic fatigue",,"18 %","%",1,"allChronicFatigue","2023-12-05"
,"35606656",,"COVID-19 patients",,,"neuropsychiatric late sequelae",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"35772799",,"FSS",,,"elective referrals",,"10.4 %","%",1,"allChronicFatigue","2023-12-05"
,"35772799",,"March",,,"incidences",,"31 %","%",1,"allChronicFatigue","2023-12-05"
,"35772799",,"FSS",,,"incidences",,"21 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"232",,,"yet treated pcs",,"59 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"co-existing symptoms",,,"severe fatigue",,"72 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"severe fatigue",,,"dizziness",,"63 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"co-existing",,,"ibs symptoms",,"61 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"IBS symptoms",,,"brain fog",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"co-existing symptoms",,,"migraines",,"49 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"co-existing symptoms",,,"polyuria dysuria",,"41 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"NA 18 %",,,"medical study",,"18 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"comorbid syndrome",,,"irritable bowel syndrome",,"29 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"comorbid syndrome",,,"fibromyalgia",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"comorbid",,,"chronic fatigue syndrome",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"9 %",,,"postural tachycardia syndrome",,"9 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"comorbid syndrome",,,"hypertension",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"35831253",,"NA 6 %",,,"medical study",,"6 %","%",1,"allChronicFatigue","2023-12-05"
,"35847786",,".315",,,"cbt group",,"62.22 %","%",1,"allChronicFatigue","2023-12-05"
,"35847786",,"anxiety degree",,,"cbt group",,"50.00 %","%",1,"allChronicFatigue","2023-12-05"
,"35875038",,"Chinese government employees",,,"negative stressful life events",,"60.45 %","%",1,"allChronicFatigue","2023-12-05"
,"35875038",,"Chinese government employees",,,"positive stressful life events",,"43.87 %","%",1,"allChronicFatigue","2023-12-05"
,"35875038",,"baseline",,,"fatigue",,"7.74 %","%",1,"allChronicFatigue","2023-12-05"
,"35875038",,"1.69-2.51",,,"fatigue",,"8.19 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"ME / CFS criteria",,,"patients",,"16.8 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"ME / CFS",,,"male",,"48.9 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"ME / CFS",,,"females",,"51.1 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"ME / CFS",,,"general fatigue post exertional malaise",,"89.4 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"symptoms",,,"headache",,"34.0 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"symptoms",,,"insomnia",,"23.4 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"19.1 %",,,"dysosmia",,"21.3 %","%",1,"allChronicFatigue","2023-12-05"
,"35888568",,"dysosmia",,,"dysgeusia",,"19.1 %","%",1,"allChronicFatigue","2023-12-05"
,"35891881",,"11",,,"active disease",,"20.8 %","%",1,"allChronicFatigue","2023-12-05"
,"35892448",,"India",,,"ra",,"0.7 %","%",1,"allChronicFatigue","2023-12-05"
,"35892448",,"chronic fatigue syndrome",,,"fatigue",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"35892448",,"study subjects",,,"disease duration ≤ years",,"67 %","%",1,"allChronicFatigue","2023-12-05"
,"35892448",,"Among study subjects with the disease",,,"disease duration − years",,"19 %","%",1,"allChronicFatigue","2023-12-05"
,"35892448",,"Among study subjects with the disease",,,"duration − years",,"7 %","%",1,"allChronicFatigue","2023-12-05"
,"35892448",,"disease activity score",,,"study subjects das score ≤",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"35892448",,"disease activity score",,,"study subjects das score",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"35987542",,"fatigue",,,"generalized worry",,"72.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36053633",,"CFS / ME",,,"female",,"67 %","%",1,"allChronicFatigue","2023-12-05"
,"36114663",,"syndromic patients and post-BMT",,,"oscc",,"0.65 %","%",1,"allChronicFatigue","2023-12-05"
,"36114663",,"syndromic patients",,,"the prevalence oscc",,"5.83 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"urban areas ( 59.1 % ) . The majority were strict vegetarian",,,"males",,"52.27 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"urban areas",,,"maximum cases reported age group years",,"27.27 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"age group 50 to 65 years",,,"urban areas",,"59.1 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,".91 %",,,"strict vegetarian",,"86.36 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"comorbidities",,,"diabetes",,"20.91 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"malabsorption",,,"diabetes",,"10.45 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"comorbidities",,,"cutaneous manifestations",,"38.18 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"macrocytosis",,,"paraesthesia",,"98.18 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"psychiatric",,,"head heaviness ache",,"95 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"neuropathy",,,"anemia",,"87.73 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"neuropathy",,,"macrocytosis",,"88.64 %","%",1,"allChronicFatigue","2023-12-05"
,"36119310",,"Anemia",,,"axonal sensorimotor neuropathy",,"52.63 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"14.0 % to 14.5 %",,,"covid",,"14.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"COVID-19",,,"chronic fatigue syndrome",,"0.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"0.3 %",,,"chronic fatigue syndrome",,"0.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"chronic fatigue syndrome",,,"fatigue",,"9.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"chronic fatigue syndrome",,,"fatigue",,"6.0 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"5.1 %",,,"dyspnoea",,"5.1 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"post-COVID syndrome",,,"adults aged",,"19.0 %","%",1,"allChronicFatigue","2023-12-05"
,"36137635",,"post-COVID syndrome",,,"children aged years",,"2.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36153556",,"M-wave alterations during and after exercise",,,"neuromuscular disorders",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"36166227",,"male",,,"male",,"46.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36166227",,"46.4 % ] and 340 female",,,"me cfs",,"53.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36166227",,"SARS-CoV-2-seropositive",,,"clustered me cfs symptoms",,"31.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36166227",,"ME / CFS",,,"sars cov seropositive",,"40.0 %","%",1,"allChronicFatigue","2023-12-05"
,"36166227",,".35",,,"children adolescents",,"29.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36176027",,"HIV-negative peers",,,"mild depressive symptoms",,"18.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36176027",,"HIV-negative peers",,,"oalwh",,"7.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36181723",,"mental health",,,"females",,"65.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36181723",,"males and 58.5 % for females",,,"shs",,"60.0 %","%",1,"allChronicFatigue","2023-12-05"
,"36181723",,"76 / 159",,,"males",,"47.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36181723",,"176 / 301",,,"females",,"58.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36186888",,"Nine hundred and thirty-seven",,,"covid pandemic",,"63.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36186888",,"university students",,,"stress",,"97 %","%",1,"allChronicFatigue","2023-12-05"
,"36186888",,"university students",,,"stress",,"68.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36274177",,"34.1-56.9 %",,,"chronic fatigue syndrome",,"45.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36288118",,"age and sex",,,"intraepidermal nerve fiber density",,"81 %","%",1,"allChronicFatigue","2023-12-05"
,"36288118",,"chronic fatigue syndrome",,,"sfpn group",,"10.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36288118",,"polyneuropathy-positive",,,"allergies",,"60.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36292504",,"clinical characteristics",,,"post ebv",,"43 %","%",1,"allChronicFatigue","2023-12-05"
,"36292504",,"clinical characteristics",,,"insidious onset",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"36350483",,"females",,,"xerostomia dysphagia cf",,"58 %","%",1,"allChronicFatigue","2023-12-05"
,"36350483",,"31 %",,,"xerostomia dysphagia cf",,"31 %","%",1,"allChronicFatigue","2023-12-05"
,"36350483",,"females",,,"xerostomia dysphagia cf",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"36373223",,"19.3 %",,,"cases controls reported fatigue",,"28.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36373223",,"p < 0.0001",,,"cases controls reported fatigue",,"19.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36373223",,"fatigue",,,"cases controls reported loss",,"9.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36373223",,"controls",,,"loss",,"3.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36456114",,".47 years",,,"female",,"58 %","%",1,"allChronicFatigue","2023-12-05"
,"36474290",,"Sustained attention and processing speed were impaired",,,"me cfs patients",,"83.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36474290",,"impaired",,,"me cfs patients",,"52.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36474290",,"Sustained attention and processing speed were impaired",,,"patients",,"56.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36474290",,"impaired",,,"patients",,"41.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36497810",,"Cox regression",,,"fatigue prevalence",,"40.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36497810",,"Cox regression",,,"fatigue prevalence",,"33.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36497810",,"Cox regression",,,"fatigue prevalence",,"27.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36504922",,"prevalence",,,"symptoms",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"36505523",,"clinical",,,"brucellosis",,"11.37 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"16.5 %",,,"sleep disturbance",,"16.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"median age of 38 years",,,"males",,"55 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"303 patients",,,"without sleep related symptoms",,"83.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"without sleep-related symptoms",,,"males",,"43 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"Omicron phase",,,"sleep disturbance",,"24.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"Omicron",,,"patients infected delta phase",,"12.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"sleep disturbance",,,"patients complained loss sleep induction",,"75 %","%",1,"allChronicFatigue","2023-12-05"
,"36555948",,"types of sleep disturbance",,,"sleep disturbance",,"6.7 %","%",1,"allChronicFatigue","2023-12-05"
,"36560604",,"PCS inpatients",,,"hospital deaths",,"5.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36560604",,"PCS inpatients",,,"hospital deaths",,"4.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36560604",,"aged 65-74 years",,,"patients required icu treatment",,"17.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36560604",,"5.5 %",,,"aged years",,"18.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"Black",,,"female",,"66.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"Hispanic",,,"black",,"13.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,".3 %",,,"hispanic",,"15.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"HEENT",,,"upper respiratory symptoms",,"20.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"28.8 %",,,"constitutional",,"19.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"pulmonary",,,"musculoskeletal",,"14.7 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"cardiovascular",,,"na",,"12.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"gastrointestinal",,,"na",,"7.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"8.3 %",,,"reported symptoms",,"8.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"NA",,,"reported symptoms",,"50.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36573005",,"NA",,,"reported symptoms",,"73.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36596021",,"74 subjects",,,"abnormalities",,"43.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"CYP reported at least one symptom",,,"test positive",,"60.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"43.2 %",,,"test negative cyp reported least one symptom",,"43.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"symptoms",,,"test positive",,"27.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"symptoms",,,"test negative cyp",,"15.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"long COVID",,,"test positive",,"38.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"long COVID",,,"test positive",,"22.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"long COVID",,,"test negative cyp",,"26.7 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"long COVID",,,"test negative cyp",,"10.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"long COVID",,,"test positive test negative cyp",,"24.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36599625",,"long COVID",,,"test negative cyp",,"17.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36611357",,"ME / CFS",,,"postural orthostatic tachycardia",,"37.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36611357",,"healthy controls",,,"post covid me cfs",,"75.0 %","%",1,"allChronicFatigue","2023-12-05"
,"36620918",,"medical personnel",,,"women",,"79.53 %","%",1,"allChronicFatigue","2023-12-05"
,"36620918",,"79.53 % women",,,"medical personnel",,"47.52 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"42.7 % ) classical and 55",,,"non classical cd patients",,"57.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"classical CD",,,"abdominal pain",,"46.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"classical CD",,,"abdominal distension",,"17.1 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"classical CD",,,"anemia",,"65.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,".2 %",,,"chronic fatigue",,"48.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"non-classical CD",,,"chronic abdominal pain",,"58.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"non-classical CD",,,"abdominal distension",,"32.7 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"non-classical CD",,,"anemia",,"40.0 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"non-classical CD",,,"osteopenia osteoporosis",,"38.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"35 / 96",,,"complications cd patients",,"36.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"CD patients",,,"thyroid disease",,"19.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"connective tissue disease",,,"kidney disease",,"6.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"CD patients",,,"endoscopic manifestations",,"84.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"Duodenal bulb",,,"nodular changes",,"72.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"nodular",,,"grooved changes",,"10.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"9 / 96 ) .8 %",,,"focal villous atrophy",,"9.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"descending endoscopy were the decrease , flattening , or disappearance",,,"duodenal folds",,"43.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"37 / 96",,,"scallop like changes",,"38.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36631035",,"33 / 96",,,"nodular changes",,"34.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36633452",,"PCS",,,"unvaccinated adults infected sars cov",,"15 %","%",1,"allChronicFatigue","2023-12-05"
,"36648965",,"465 participants",,,"me cfs case",,"58 %","%",1,"allChronicFatigue","2023-12-05"
,"36648965",,"respondents",,,"met criteria me cfs",,"71 %","%",1,"allChronicFatigue","2023-12-05"
,"36648965",,"over-diagnosis and under-diagnosis",,,"meet criteria disease",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"36710743",,"Most relevant stressors",,,"professors evaluations",,"63.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36710743",,"Most relevant stressors",,,"overload academic papers",,"50.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36710743",,"Common coping strategies",,,"students high stress",,"65 %","%",1,"allChronicFatigue","2023-12-05"
,"36710743",,"p < 0.001",,,"low stress",,"34 %","%",1,"allChronicFatigue","2023-12-05"
,"36713904",,".05 )",,,"me cfs university students",,"6.25 %","%",1,"allChronicFatigue","2023-12-05"
,"36715320",,"standard deviation [ SD ]",,,"fq",,"58 %","%",1,"allChronicFatigue","2023-12-05"
,"36715320",,"standard deviation [ SD ]",,,"cf",,"42 %","%",1,"allChronicFatigue","2023-12-05"
,"36715320",,"47 % were females .03",,,"females",,"47 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"medical specialty",,,"patients survived",,"98 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"functional status scores",,,"hospital readmission",,"34 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"respiratory",,,"neuromuscular",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"neuromuscular",,,"respiratory",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"functional status scores",,,"hospital readmission",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"neuromuscular",,,"cardiovascular",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"functional status scores",,,"gastrointestinal",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"genitourinary",,,"neurocognitive",,"22 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"ongoing",,,"mood related symptoms",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"25 %",,,"cardiology",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"cardiology ( 25 % ) , vascular medicine ( 17 %",,,"vascular medicine",,"17 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"specialty",,,"neurology",,"16 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"COVID-19",,,"pulmonology",,"14 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"17 %",,,"vascular medicine",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"36719540",,"vascular medicine",,,"neurology",,"9 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"kyphoscoliotic",,,"spondylodysplastic",,"96.0 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"EDS subtypes",,,"hypermobile",,"95.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"decreased bone density",,,"bone density",,"90.7 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"217 / 270",,,"joint pain",,"80.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,".3 %",,,"hypotonia weakness",,"56.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"Vascular EDS",,,"cerebrovascular events",,"16.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"Vascular EDS",,,"aneurysm",,"31.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"Vascular EDS",,,"arterial dissection rupture",,"35.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"Chronic pain",,,"hypermobile eds patients",,"88.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"Hypermobile EDS",,,"chronic fatigue",,"96.8 %","%",1,"allChronicFatigue","2023-12-05"
,"36756177",,"Hypermobile EDS",,,"gastrointestinal complications",,"90.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36765375",,"IQR",,,"female",,"82 %","%",1,"allChronicFatigue","2023-12-05"
,"36765375",,"differences in clinical characteristics",,,"patients  classified one largest clusters",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"36798683",,"universally accepted definition",,,"estimated prevalence",,"2.3 % -85 %","%",1,"allChronicFatigue","2023-12-05"
,"36807964",,"IBS",,,"response rate",,"15.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36807964",,"15.5 % response rate ) with 264",,,"ibs",,"34 %","%",1,"allChronicFatigue","2023-12-05"
,"36807964",,"n = 8",,,"ibs patients reported ibs alone without comorbid css condition",,"3 %","%",1,"allChronicFatigue","2023-12-05"
,"36807964",,"196",,,"migraine",,"74 %","%",1,"allChronicFatigue","2023-12-05"
,"36807964",,"migraine",,,"depression",,"69 %","%",1,"allChronicFatigue","2023-12-05"
,"36807964",,"comorbid CSS condition",,,"anxiety",,"64 %","%",1,"allChronicFatigue","2023-12-05"
,"36807964",,"IBS only",,,"fibromyalgia",,"52 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"median age 58 ( 46-66 ) years",,,"women",,"40.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"comorbidities",,,"hypertension",,"44.61 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"hypertension",,,"obesity",,"36.27 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"comorbidities",,,"hypercholesterolemia",,"21.08 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"COVID-19",,,"chronic fatigue",,"43.62 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"symptom",,,"chronic fatigue",,"76.96 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"symptom",,,"chronic fatigue",,"75.49 %","%",1,"allChronicFatigue","2023-12-05"
,"36810758",,"symptom",,,"chronic fatigue",,"66.17 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,"COVID-19",,,"incidence long term fatigue",,"55.7 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,"overweight",,,"females",,"60.6 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,"body mass index ( BMI )",,,"overweight",,"39.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,"body mass index",,,"obese",,"29.2 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,"body mass index ( BMI",,,"chronic disease",,"27.4 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,"chronic disease",,,"hypertension",,"18.1 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,"thyroid diseases",,,"diabetes",,"17 %","%",1,"allChronicFatigue","2023-12-05"
,"36819348",,".7 %",,,"thyroid diseases",,"14.9 %","%",1,"allChronicFatigue","2023-12-05"
,"36849638",,"disengagement",,,"exhaustion",,"84.5 %","%",1,"allChronicFatigue","2023-12-05"
,"36849638",,"clinically",,,"disengagement",,"91.1 %","%",1,"allChronicFatigue","2023-12-05"
,"36849638",,"female group",,,"burnout",,"77.3 %","%",1,"allChronicFatigue","2023-12-05"
,"36877677",,"SARS-CoV-2 PCR",,,"cyp",,"10 %","%",1,"allChronicFatigue","2023-12-05"
