"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName"
,"8949386",,,,,"na",,"1 %","%",1,"MSA"
,"8949386",,,,,"insulin plasma levels",,"80 %","%",1,"MSA"
,"9065918",,,,,"frequency mutations",,"4.5 %","%",1,"MSA"
,"9159723",,,,,"parkinsonism",,"46 %","%",1,"MSA"
,"9159723",,,,,"vascular parkinsonism",,"57 %","%",1,"MSA"
,"9159723",,,,,"normal pressure hydrocephalus",,"56 %","%",1,"MSA"
,"9240187",,,,,"urinary symptoms",,"60 %","%",1,"MSA"
,"9240187",,,,,"ipd neurological diagnosis preceded onset urogenital symptoms",,"94 %","%",1,"MSA"
,"9240187",,,,,"troublesome urinary incontinence",,"73 %","%",1,"MSA"
,"9240187",,,,,"ipd",,"85 %","%",1,"MSA"
,"9240187",,,,,"patients msa",,"66 %","%",1,"MSA"
,"9240187",,,,,"patients ipd",,"16 %","%",1,"MSA"
,"9240187",,,,,"erectile dysfunction",,"93 %","%",1,"MSA"
,"9240187",,,,,"complaint preceded diagnosis msa",,"48 %","%",1,"MSA"
,"9284194",,,,,"symptoms  patients",,"70 %","%",1,"MSA"
,"9311353",,,,,"ht",,"20.6 %","%",1,"MSA"
,"9311353",,,,,"levodopa responsive parkinsonism",,"16.6 %","%",1,"MSA"
,"9311353",,,,,"presymptomatic ht seen ps dementia",,"13.3 %","%",1,"MSA"
,"9311353",,,,,"na",,"19.3 %","%",1,"MSA"
,"9311353",,,,,"olivopontocerebellar atrophy",,"18 %","%",1,"MSA"
,"9311353",,,,,"corticobasal ganglionic degeneration",,"33.3 %","%",1,"MSA"
,"9311353",,,,,"drug induced ps",,"23.1 %","%",1,"MSA"
,"9311353",,,,,"parkinson disease",,"39.5 %","%",1,"MSA"
,"9311353",,,,,"progressive supranuclear palsy",,"81.0 %","%",1,"MSA"
,"9311353",,,,,"small vessel disease",,"50 %","%",1,"MSA"
,"9369256",,,,,"hypertension",,"63 %","%",1,"MSA"
,"9369256",,,,,"hypertension",,"52 %","%",1,"MSA"
,"9613802",,,,,"na",,"41 %","%",1,"MSA"
,"9698723",,,,,"patients pa evaluated movement disorders clinics",,"72 %","%",1,"MSA"
,"9698723",,,,,"pd",,"68.9 %","%",1,"MSA"
,"9698723",,,,,"drug induced pa",,"13.3 %","%",1,"MSA"
,"9698723",,,,,"vascular pa",,"4.7 %","%",1,"MSA"
,"9698723",,,,,"progressive supranuclear palsy",,"2 %","%",1,"MSA"
,"9698723",,,,,"multiple system atrophy",,"1.8 %","%",1,"MSA"
,"9698723",,,,,"others",,"9.7 %","%",1,"MSA"
,"9698723",,,,,"pa patients",,"70 %","%",1,"MSA"
,"9771493",,,,,"patients paf",,"93 %","%",1,"MSA"
,"9771493",,,,,"patients msa",,"51 %","%",1,"MSA"
,"9836034",,,,,"eeg power",,"90 %","%",1,"MSA"
,"9836034",,,,,"dose vecuronium",,"50 %","%",1,"MSA"
