"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName"
,"34289966",,,,,"died within days",,"17 %","%",1,"ckdIron"
,"34289966",,,,,"bacterial coinfection",,"1.4 %","%",1,"ckdIron"
,"34289966",,,,,"contaminated",,"6.3 %","%",1,"ckdIron"
,"34440121",,,,,"severity",,"78 %","%",1,"ckdIron"
,"34440936",,,,,"unexplained anemia",,"50 %","%",1,"ckdIron"
,"34440936",,,,,"anemia",,"55.9 %","%",1,"ckdIron"
,"34440936",,,,,"reasons anemia remained unexplained",,"22.3 %","%",1,"ckdIron"
,"34440936",,,,,"ckd ai",,"21.8 %","%",1,"ckdIron"
,"34463258",,,,,"ffq",,"59.9 %to 72.9 %","%",1,"ckdIron"
,"34463258",,,,,"ffq",,"72.9 %","%",1,"ckdIron"
,"34463258",,,,,"h dr",,"63.9 %to 81.9 %","%",1,"ckdIron"
,"34463258",,,,,"h dr",,"81.9 %","%",1,"ckdIron"
,"34476878",,,,,"id",,"49 %","%",1,"ckdIron"
,"34476878",,,,,"id anaemia",,"36 %","%",1,"ckdIron"
,"34476878",,,,,"id anaemia",,"15 %","%",1,"ckdIron"
,"34476878",,,,,"id + anaemia",,"29 %","%",1,"ckdIron"
,"34476878",,,,,"id + anaemia",,"20 %","%",1,"ckdIron"
,"34476878",,,,,"id",,"48 %","%",1,"ckdIron"
,"34476878",,,,,"hfref",,"18 %","%",1,"ckdIron"
,"34476878",,,,,"fcm",,"19 %","%",1,"ckdIron"
,"34476878",,,,,"hfref",,"24 %","%",1,"ckdIron"
,"34568981",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"34592056",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"34592056",,,,,"hfref",,"71 %","%",1,"ckdIron"
,"34592056",,,,,"hfpef",,"29 %","%",1,"ckdIron"
,"34592056",,,,,"hfref",,"58 %","%",1,"ckdIron"
,"34611003",,,,,"male",,"63.4 %","%",1,"ckdIron"
,"34611003",,,,,"covid mortalities occurred first hours hospital admission",,"30 %","%",1,"ckdIron"
,"34611003",,,,,"day",,"50 %","%",1,"ckdIron"
,"34611003",,,,,"diabetes mellitus",,"73.7 %","%",1,"ckdIron"
,"34611003",,,,,"hypertension",,"69.6 %","%",1,"ckdIron"
,"34615606",,,,,"ejection fraction",,"40 %","%",1,"ckdIron"
,"34615606",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"34615606",,,,,"coronary artery disease",,"44.2 %","%",1,"ckdIron"
,"34615606",,,,,"dilated cardiomyopathy",,"46.8 %","%",1,"ckdIron"
,"34615606",,,,,"chf",,"6.7 %","%",1,"ckdIron"
,"34615606",,,,,"anemia",,"63.9 %","%",1,"ckdIron"
,"34615606",,,,,"vit b deficiency folate deficiency found",,"15.55 %","%",1,"ckdIron"
,"34615606",,,,,"patients anemia",,"7.85 %","%",1,"ckdIron"
,"34615606",,,,,"patients anemia",,"42.27 %","%",1,"ckdIron"
,"34615606",,,,,"patients without anemia",,"33.87 %","%",1,"ckdIron"
,"34615606",,,,,"patients anemia",,"18.18 %","%",1,"ckdIron"
,"34615606",,,,,"patients without anemia",,"11.69 %","%",1,"ckdIron"
,"34615606",,,,,"vitamin b deficiency",,"15.9 %","%",1,"ckdIron"
,"34615606",,,,,"patients without anemia",,"14.9 %","%",1,"ckdIron"
,"34615606",,,,,"patients anemia",,"7.04 %","%",1,"ckdIron"
,"34615606",,,,,"patients without anemia",,"9.2 %","%",1,"ckdIron"
,"34629786",,,,,"maternal mortality",,"1.03 %","%",1,"ckdIron"
,"34640618",,,,,"patients developed akd",,"25.7 %","%",1,"ckdIron"
,"34640618",,,,,"kdigo stage aki",,"54.3 %","%",1,"ckdIron"
,"34640618",,,,,"hospital mortality",,"18.0 %","%",1,"ckdIron"
,"34643575",,,,,"iron status",,"61 %","%",1,"ckdIron"
,"34643575",,,,,"lvad htx patients",,"51 %","%",1,"ckdIron"
,"34643575",,,,,"iron",,"84 %","%",1,"ckdIron"
,"34643575",,,,,"lvad htx patients preoperatively",,"53 %","%",1,"ckdIron"
,"34643575",,,,,"postoperatively",,"77 %","%",1,"ckdIron"
,"34643575",,,,,"htx patients mostly oral received iron administration",,"63 %","%",1,"ckdIron"
,"34695446",,,,,"cvds",,"50.5 %","%",1,"ckdIron"
,"34695446",,,,,"possible myocarditis",,"10.1 %","%",1,"ckdIron"
,"34695446",,,,,"rhythm conduction abnormalities noted patients",,"28.2 %","%",1,"ckdIron"
,"34695446",,,,,"qt prolongation",,"10 %","%",1,"ckdIron"
,"34695446",,,,,"in hospital mortality",,"18.9 %","%",1,"ckdIron"
,"34781652",,,,,"hfpef",,"65 %","%",1,"ckdIron"
,"34794410",,,,,"one year old",,"18 %","%",1,"ckdIron"
,"34794410",,,,,"male",,"56 %","%",1,"ckdIron"
,"34794410",,,,,"patients  obese overweight",,"35 %","%",1,"ckdIron"
,"34794410",,,,,"patients diarrhea",,"70 %","%",1,"ckdIron"
,"34794410",,,,,"shock systolic myocardial dysfunction",,"87 %","%",1,"ckdIron"
,"34794410",,,,,"pericardial effusion",,"36 %","%",1,"ckdIron"
,"34794410",,,,,"mortality",,"1.8 %","%",1,"ckdIron"
,"34794410",,,,,"ferritin levels found ngr ml",,"45 %","%",1,"ckdIron"
,"34794410",,,,,"cardiovascular complications",,"54 %","%",1,"ckdIron"
,"34794410",,,,,"immunoglobulin",,"91 %","%",1,"ckdIron"
,"34794410",,,,,"vasoactive support",,"76 %","%",1,"ckdIron"
,"34794410",,,,,"steroids",,"70.5 %","%",1,"ckdIron"
,"34794410",,,,,"antiplatelets",,"44 %","%",1,"ckdIron"
,"34816550",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"34816550",,,,,"men",,"73.3 %","%",1,"ckdIron"
,"34816550",,,,,"id prevalent ckd anaemia",,"63.3 %","%",1,"ckdIron"
,"34816550",,,,,"ckd anaemia",,"47.2 %","%",1,"ckdIron"
,"34816550",,,,,"id prevalent ckd anaemia",,"35.6 %","%",1,"ckdIron"
,"34816550",,,,,"ckd anaemia",,"59.3 %","%",1,"ckdIron"
,"34855337",,,,,"na",,"20 %","%",1,"ckdIron"
,"34862747",,,,,"functional id",,"20 %","%",1,"ckdIron"
,"34862747",,,,,"patients",,"71.8 %","%",1,"ckdIron"
,"34862747",,,,,"absolute functional id",,"44.1 %","%",1,"ckdIron"
,"34862747",,,,,"functional id",,"27.7 %","%",1,"ckdIron"
,"34862747",,,,,"absolute functional id",,"56.4 %","%",1,"ckdIron"
,"34862747",,,,,"absolute",,"32.4 %","%",1,"ckdIron"
,"34862747",,,,,"functional id",,"24 %","%",1,"ckdIron"
,"34862747",,,,,"absolute functional id",,"50.3 %","%",1,"ckdIron"
,"34862747",,,,,"absolute",,"36.8 %","%",1,"ckdIron"
,"34862747",,,,,"functional id",,"13.5 %","%",1,"ckdIron"
,"34862747",,,,,"absolute id",,"66 %","%",1,"ckdIron"
,"34862747",,,,,"functional id",,"56 %","%",1,"ckdIron"
,"34862747",,,,,"transferrin saturation",,"15 %","%",1,"ckdIron"
,"34862747",,,,,"transferrin saturation",,"21 %","%",1,"ckdIron"
,"34958809",,,,,"room air",,"94 %","%",1,"ckdIron"
,"34993580",,,,,"patients",,"25.8 %","%",1,"ckdIron"
,"35011874",,,,,"heart failure",,"59 %","%",1,"ckdIron"
,"35016401",,,,,"males",,"58.5 %","%",1,"ckdIron"
,"35016401",,,,,"iron deficiency",,"20 %","%",1,"ckdIron"
,"35016401",,,,,"iron deficiency",,"36.9 %","%",1,"ckdIron"
,"35016401",,,,,"iron deficiency",,"80.0 %","%",1,"ckdIron"
,"35017341",,,,,"esrd",,"25.4 %","%",1,"ckdIron"
,"35017341",,,,,"trust",,"95 %","%",1,"ckdIron"
,"35035612",,,,,"patients died",,"33.3 %","%",1,"ckdIron"
,"35086656",,,,,"na",,"20 %","%",1,"ckdIron"
,"35086656",,,,,"men",,"60 %","%",1,"ckdIron"
,"35086656",,,,,"left ventricular ejection fraction",,"32 %","%",1,"ckdIron"
,"35086656",,,,,"tsat <",,"46 %","%",1,"ckdIron"
,"35086656",,,,,"serum iron ≤ μmol l",,"48 %","%",1,"ckdIron"
,"35086656",,,,,"serum ferritin < ng ml",,"57 %","%",1,"ckdIron"
,"35086656",,,,,"fulfilled current guideline criteria id",,"68 %","%",1,"ckdIron"
,"35086656",,,,,"tsat",,"35 %","%",1,"ckdIron"
,"35166066",,,,,"female",,"47 %","%",1,"ckdIron"
,"35166066",,,,,"ischaemic stroke",,"87 %","%",1,"ckdIron"
,"35166066",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"35166066",,,,,"id anaemia",,"45 %","%",1,"ckdIron"
,"35166066",,,,,"anaemia",,"46 %","%",1,"ckdIron"
,"35166066",,,,,"anaemia",,"48 %","%",1,"ckdIron"
,"35170249",,,,,"left ventricular ejection fraction",,"50 %","%",1,"ckdIron"
,"35170249",,,,,"cases",,"40 %","%",1,"ckdIron"
,"35170249",,,,,"decompensated hf",,"60.1 %","%",1,"ckdIron"
,"35170249",,,,,"id prevalence",,"39.0 %","%",1,"ckdIron"
,"35170249",,,,,"tsat",,"20 %","%",1,"ckdIron"
,"35170249",,,,,"tsat <",,"34.7 %","%",1,"ckdIron"
,"35170249",,,,,"patients",,"70.0 %","%",1,"ckdIron"
,"35170249",,,,,"patients preserved lvef",,"57.5 %","%",1,"ckdIron"
,"35170249",,,,,"mildly",,"47.4 %","%",1,"ckdIron"
,"35170249",,,,,"lvef",,"44.3 %","%",1,"ckdIron"
,"35222057",,,,,"women",,"66 %","%",1,"ckdIron"
,"35222057",,,,,"patients",,"60 %","%",1,"ckdIron"
,"35222057",,,,,"id",,"86 %","%",1,"ckdIron"
,"35353168",,,,,"women",,"77.5 %","%",1,"ckdIron"
,"35353168",,,,,"black",,"5.9 %","%",1,"ckdIron"
,"35353168",,,,,"white",,"83.7 %","%",1,"ckdIron"
,"35353168",,,,,"iron",,"3.9 %","%",1,"ckdIron"
,"35353168",,,,,"infusion events",,"4.3 %","%",1,"ckdIron"
,"35353168",,,,,"iron sucrose",,"3.8 %","%",1,"ckdIron"
,"35353168",,,,,"iron dextran",,"1.8 %","%",1,"ckdIron"
,"35353168",,,,,"premedication",,"1.7 %","%",1,"ckdIron"
,"35353168",,,,,"ci",,"68 %","%",1,"ckdIron"
,"35353168",,,,,"ci",,"32 %","%",1,"ckdIron"
,"35353168",,,,,"ci",,"21 %","%",1,"ckdIron"
,"35353168",,,,,"ci",,"5 %","%",1,"ckdIron"
,"35440319",,,,,"infections bacterial",,"35.5 %","%",1,"ckdIron"
,"35440319",,,,,"fungal",,"4.1 %","%",1,"ckdIron"
,"35440319",,,,,"patients grew contaminants",,"8.9 %","%",1,"ckdIron"
,"35440319",,,,,"sterile",,"51.5 %","%",1,"ckdIron"
,"35440319",,,,,"mdr klebsiella pneumoniae",,"10.9 %","%",1,"ckdIron"
,"35440319",,,,,"acinetobacter baumannii",,"8.8 %","%",1,"ckdIron"
,"35440319",,,,,"mortality rate",,"60.2 %","%",1,"ckdIron"
,"35459371",,,,,"patients chronic heart failure",,"55 %","%",1,"ckdIron"
,"35459371",,,,,"acute heart failure",,"80 %","%",1,"ckdIron"
,"35493097",,,,,"cvds",,"9.5 %","%",1,"ckdIron"
,"35548417",,,,,"female",,"43 %","%",1,"ckdIron"
,"35548417",,,,,"mortality",,"21 %","%",1,"ckdIron"
,"35566684",,,,,"− years",,"20 %","%",1,"ckdIron"
,"35566684",,,,,"ferritin tsat",,"50.7 %","%",1,"ckdIron"
,"35566684",,,,,"visits",,"49.6 %","%",1,"ckdIron"
,"35566684",,,,,"id",,"37.9 %","%",1,"ckdIron"
,"35566684",,,,,"intravenous iron",,"7.3 %","%",1,"ckdIron"
,"35566684",,,,,"patients received intravenous iron",,"32.8 %","%",1,"ckdIron"
,"35692168",,,,,"hf",,"97 %","%",1,"ckdIron"
,"35692168",,,,,"patients id",,"3 %","%",1,"ckdIron"
,"35692168",,,,,"patients id",,"83.1 %","%",1,"ckdIron"
,"35692168",,,,,"anemia",,"43.5 %","%",1,"ckdIron"
,"35692168",,,,,"atrial fibrillation",,"45.2 %","%",1,"ckdIron"
,"35715729",,,,,"african americans aa",,"61.7 %","%",1,"ckdIron"
,"35715729",,,,,"american latinx lat",,"23.9 %","%",1,"ckdIron"
,"35715729",,,,,"american asians",,"1.5 %","%",1,"ckdIron"
,"35715729",,,,,"mortality rates",,"2.2 %","%",1,"ckdIron"
,"35715729",,,,,"diarrhea",,"6.8 %","%",1,"ckdIron"
,"35719456",,,,,"patients diagnosed hlh",,"43 %","%",1,"ckdIron"
,"35719456",,,,,"bacterial infections",,"23 %","%",1,"ckdIron"
,"35719456",,,,,"parasitic infections",,"10 %","%",1,"ckdIron"
,"35719456",,,,,"autoimmune diseases",,"13 %","%",1,"ckdIron"
,"35719456",,,,,"malignancy",,"8 %","%",1,"ckdIron"
,"35719456",,,,,"hlh cases received steroids",,"78 %","%",1,"ckdIron"
,"35720171",,,,,"iron deficiency",,"7 %","%",1,"ckdIron"
,"35720171",,,,,"iron deficiency",,"4 %","%",1,"ckdIron"
,"35720171",,,,,"iron deficiency",,"18 %","%",1,"ckdIron"
,"35720171",,,,,"iron overload",,"11 %","%",1,"ckdIron"
,"35720171",,,,,"iron overload",,"9 %","%",1,"ckdIron"
,"35818322",,,,,"dsa",,"38.8 %","%",1,"ckdIron"
,"35818322",,,,,"group b none group a allograft failure",,"12 %","%",1,"ckdIron"
,"35818322",,,,,"dsa",,"50 %","%",1,"ckdIron"
,"35859245",,,,,"iim patients",,"88.2 %","%",1,"ckdIron"
,"35859245",,,,,"anti mda",,"25.4 %","%",1,"ckdIron"
,"35859245",,,,,"anti jo",,"15.1 %","%",1,"ckdIron"
,"35859245",,,,,"anti ej",,"9.5 %","%",1,"ckdIron"
,"35859245",,,,,"msas",,"90 %","%",1,"ckdIron"
,"35862033",,,,,"iron infusion patients received biological infusion",,"7 %","%",1,"ckdIron"
,"35862033",,,,,"na p =",,"8 %","%",1,"ckdIron"
,"35971840",,,,,"iron deficiency",,"20 %","%",1,"ckdIron"
,"35971840",,,,,"iron deficient",,"43.7 %","%",1,"ckdIron"
,"36156678",,,,,"women",,"61.5 %","%",1,"ckdIron"
,"36156678",,,,,"iron deficiency",,"26.8 %","%",1,"ckdIron"
,"36156678",,,,,"incident severe infections",,"63 %","%",1,"ckdIron"
,"36173207",,,,,"female",,"51.2 %","%",1,"ckdIron"
,"36173207",,,,,"malnutrition",,"64.7 %","%",1,"ckdIron"
,"36173207",,,,,"polymorbidity rate",,"57.6 %","%",1,"ckdIron"
,"36173207",,,,,"polypharmacy",,"19.3 %","%",1,"ckdIron"
,"36173207",,,,,"mortality rate",,"18.4 %","%",1,"ckdIron"
,"36186487",,,,,"left ventricular ejection fraction",,"1.52 %","%",1,"ckdIron"
,"36267507",,,,,"low transferrin saturation",,"20 %","%",1,"ckdIron"
,"36267507",,,,,"predominantly male population",,"73 %","%",1,"ckdIron"
,"36267507",,,,,"patients id",,"88.7 %","%",1,"ckdIron"
,"36267507",,,,,"absolute id",,"83 %","%",1,"ckdIron"
,"36267507",,,,,"anaemia",,"70 %","%",1,"ckdIron"
,"36267507",,,,,"id",,"93 %","%",1,"ckdIron"
,"36267507",,,,,"absolute functional id",,"68 %","%",1,"ckdIron"
,"36282723",,,,,"patients coronary artery disease",,"60 %","%",1,"ckdIron"
,"36282723",,,,,"ejection fraction",,"50 %","%",1,"ckdIron"
,"36286810",,,,,"na",,"50 %","%",1,"ckdIron"
,"36286810",,,,,"chf",,"LVEF45 %","%",1,"ckdIron"
,"36286810",,,,,"chf",,"LVEF50 %","%",1,"ckdIron"
,"36286941",,,,,"criterion a bone marrow biopsy criterion tsat",,"TSAT20 %","%",1,"ckdIron"
,"36286941",,,,,"serum iron mol l",,"TSAT19.8 %","%",1,"ckdIron"
,"36286941",,,,,"males",,"58 %","%",1,"ckdIron"
,"36286941",,,,,"mg l",,"89 %","%",1,"ckdIron"
,"36286941",,,,,"patients",,"70 %","%",1,"ckdIron"
,"36286941",,,,,"intravenous fcm admission",,"57 %","%",1,"ckdIron"
,"36312608",,,,,"ascvd score",,"32 %","%",1,"ckdIron"
,"36312608",,,,,"borderline",,"8 %","%",1,"ckdIron"
,"36312608",,,,,"intermediate",,"37 %","%",1,"ckdIron"
,"36312608",,,,,"high",,"23 %","%",1,"ckdIron"
,"36362983",,,,,"id",,"91.2 %","%",1,"ckdIron"
,"36362983",,,,,"absolute",,"10 %","%",1,"ckdIron"
,"36362983",,,,,"relative",,"18 %","%",1,"ckdIron"
,"36362983",,,,,"event",,"9 %","%",1,"ckdIron"
,"36362983",,,,,"rrr",,"15 %","%",1,"ckdIron"
,"36362983",,,,,"left ventricular ejection fraction",,"50 %","%",1,"ckdIron"
,"36363528",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"36363528",,,,,"subjects",,"79 %","%",1,"ckdIron"
,"36363528",,,,,"anaemia",,"35 %","%",1,"ckdIron"
,"36363528",,,,,"lvad",,"82 %","%",1,"ckdIron"
,"36363528",,,,,"id",,"57 %","%",1,"ckdIron"
,"36363528",,,,,"iron deficiency accompanied chronic renal insufficiency",,"40.5 %","%",1,"ckdIron"
,"36363528",,,,,"patients without id",,"12.5 %","%",1,"ckdIron"
,"36476095",,,,,"na",,"50 %","%",1,"ckdIron"
,"36501175",,,,,"haemoglobin anaemia",,"6.7 %","%",1,"ckdIron"
,"36501175",,,,,"critically depleted iron stores",,"10.1 %","%",1,"ckdIron"
,"36516789",,,,,"males",,"60.6 %","%",1,"ckdIron"
,"36516789",,,,,"hyperferritinemia",,"48.0 %","%",1,"ckdIron"
,"36516789",,,,,"poor outcome",,"45.2 %","%",1,"ckdIron"
,"36516789",,,,,"year",,"41.2 %","%",1,"ckdIron"
,"36516789",,,,,"poor month outcome",,"39.2 %","%",1,"ckdIron"
,"36516789",,,,,"year outcome",,"36.1 %","%",1,"ckdIron"
,"36548347",,,,,"patients developed delirium",,"22.8 %","%",1,"ckdIron"
,"36548347",,,,,"transferred icu",,"23.3 %","%",1,"ckdIron"
,"36548347",,,,,"died",,"16.7 %","%",1,"ckdIron"
,"36548347",,,,,"patients discharged home",,"73.8 %","%",1,"ckdIron"
,"36548347",,,,,"rehabilitation",,"5.9 %","%",1,"ckdIron"
,"36548347",,,,,"homes",,"14.5 %","%",1,"ckdIron"
,"36568589",,,,,"cough",,"79.4 %","%",1,"ckdIron"
,"36568589",,,,,"dysgeusia anosmia",,"23.5 %","%",1,"ckdIron"
,"36568589",,,,,"covid",,"17.6 %","%",1,"ckdIron"
,"36568589",,,,,"moderately severe",,"32.4 %","%",1,"ckdIron"
,"36568589",,,,,"mild",,"50 %","%",1,"ckdIron"
,"36568589",,,,,"steroids",,"55 %","%",1,"ckdIron"
,"36568589",,,,,"antiproliferative agents stopped",,"97 %","%",1,"ckdIron"
,"36568589",,,,,"calcineurin inhibitors stopped  patients",,"26 %","%",1,"ckdIron"
,"36568589",,,,,"patients managed home isolation",,"70.6 %","%",1,"ckdIron"
,"36568589",,,,,"acute kidney injury",,"58.8 %","%",1,"ckdIron"
,"36568589",,,,,"aki patients recovered days discharge",,"75 %","%",1,"ckdIron"
,"36660141",,,,,"co rad score",,"70 %","%",1,"ckdIron"
,"36660141",,,,,"non asthmatic group",,"6.3 %","%",1,"ckdIron"
,"36722321",,,,,"iron deficiency",,"14 %","%",1,"ckdIron"
,"36722321",,,,,"womens health",,"36 %","%",1,"ckdIron"
,"36722321",,,,,"non dialysis dependent chronic kidney disease",,"27 %","%",1,"ckdIron"
,"36722321",,,,,"haemodialysis dependent chronic kidney disease",,"1 %","%",1,"ckdIron"
,"36722321",,,,,"gastrointestinal",,"10 %","%",1,"ckdIron"
,"36722321",,,,,"neurology",,"3 %","%",1,"ckdIron"
,"36722321",,,,,"hd ckd",,"0 %","%",1,"ckdIron"
,"36722321",,,,,"hf",,"8.1 %","%",1,"ckdIron"
,"36722321",,,,,"ndd ckd",,"12.8 %","%",1,"ckdIron"
,"36722321",,,,,"prevalence moderate severe hypophosphataemia",,"30.1 %","%",1,"ckdIron"
,"36722321",,,,,"prevalence moderate severe hypophosphataemia",,"40.6 %","%",1,"ckdIron"
,"36722321",,,,,"the prevalence moderate severe hypophosphataemia",,"51.0 %","%",1,"ckdIron"
,"36722321",,,,,"prevalence moderate severe hypophosphataemia",,"0.1 %","%",1,"ckdIron"
,"36722321",,,,,"subjects neurology gastrointestinal groups",,"4.8 %","%",1,"ckdIron"
,"36722321",,,,,"subjects neurology gastrointestinal groups",,"4.0 %","%",1,"ckdIron"
,"36788041",,,,,"iron deficiency",,"16.0 %","%",1,"ckdIron"
,"36788041",,,,,"iron deficiency",,"4.0 %","%",1,"ckdIron"
,"36788041",,,,,"elevated iron stores",,"2.7 %","%",1,"ckdIron"
,"36788041",,,,,"elevated iron stores",,"21.0 %","%",1,"ckdIron"
,"36879640",,,,,"less month age",,"66.4 %","%",1,"ckdIron"
,"36879640",,,,,"male",,"51.3 %","%",1,"ckdIron"
,"36879640",,,,,"anaemia",,"47.5 %","%",1,"ckdIron"
,"36879640",,,,,"anaemia",,"21.4 %","%",1,"ckdIron"
,"36879640",,,,,"anaemia",,"4.6 %","%",1,"ckdIron"
,"36879640",,,,,"iron deficiency",,"26.9 %","%",1,"ckdIron"
,"36879640",,,,,"iron deficiency",,"20.2 %","%",1,"ckdIron"
,"36889518",,,,,"prevalence pnx",,"8.1 %","%",1,"ckdIron"
,"36889518",,,,,"mortality",,"86 %","%",1,"ckdIron"
,"36918146",,,,,"id",,"7 %","%",1,"ckdIron"
,"36918146",,,,,"anemia",,"6.1 %","%",1,"ckdIron"
,"36918146",,,,,"ida",,"2.0 %","%",1,"ckdIron"
,"36918146",,,,,"females reproductive age",,"21.3 %","%",1,"ckdIron"
,"36918146",,,,,"total population",,"18.2 %","%",1,"ckdIron"
,"36918146",,,,,"total population",,"10.5 %","%",1,"ckdIron"
,"36918146",,,,,"elevated iron stores",,"17.2 %","%",1,"ckdIron"
,"36939851",,,,,"kaplan meier mortality",,"43 %","%",1,"ckdIron"
,"36939851",,,,,"non relapse mortality",,"3.5 %","%",1,"ckdIron"
,"36939851",,,,,"non relapse mortality",,"6.7 %","%",1,"ckdIron"
,"37109444",,,,,"males",,"51.9 %","%",1,"ckdIron"
,"37114346",,,,,"iron biomarkers baseline prevalence id",,"55 %","%",1,"ckdIron"
,"37114346",,,,,"ef",,"54 %","%",1,"ckdIron"
,"37114346",,,,,"ef",,"51 %","%",1,"ckdIron"
,"37114346",,,,,"ef",,"61 %","%",1,"ckdIron"
,"37114346",,,,,"iron need",,"72 %","%",1,"ckdIron"
,"37114346",,,,,"developed id",,"21 %","%",1,"ckdIron"
,"37130747",,,,,"heart failure",,"7 %","%",1,"ckdIron"
,"37130747",,,,,"haemoglobin",,"78 %","%",1,"ckdIron"
,"37130747",,,,,"heart failure",,"90 %","%",1,"ckdIron"
,"37130747",,,,,"anaemia",,"29 %","%",1,"ckdIron"
,"37130747",,,,,"heart failure",,"46 %","%",1,"ckdIron"
,"37130747",,,,,"incident cases",,"57 %","%",1,"ckdIron"
,"37153543",,,,,"low il",,"9 %","%",1,"ckdIron"
,"37161969",,,,,"elevated serum ferritin decompensated cirrhosis",,"40.6 %","%",1,"ckdIron"
,"37165141",,,,,"age",,"33 %","%",1,"ckdIron"
,"37165141",,,,,"anemia adults aged years older",,"31 %","%",1,"ckdIron"
,"37165141",,,,,"participation rate",,"37 %","%",1,"ckdIron"
,"37202214",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"37212944",,,,,"males",,"73.9 %","%",1,"ckdIron"
,"37212944",,,,,"spur cells",,"5 %","%",1,"ckdIron"
,"37212944",,,,,"spur cells",,"1 %","%",1,"ckdIron"
,"37212944",,,,,"> spur cells",,"9.2 %","%",1,"ckdIron"
,"37289641",,,,,"fever",,"25.8 %","%",1,"ckdIron"
,"37289641",,,,,"cough",,"87.1 %","%",1,"ckdIron"
,"37289641",,,,,"dyspnoea",,"96.8 %","%",1,"ckdIron"
,"37289641",,,,,"tachypnoea",,"77.4 %","%",1,"ckdIron"
,"37289641",,,,,"mild",,"54.8 %","%",1,"ckdIron"
,"37289641",,,,,"moderate",,"19.4 %","%",1,"ckdIron"
,"37289641",,,,,"patients required high frequency oscillatory ventilation",,"51.6 %","%",1,"ckdIron"
,"37289641",,,,,"patients required continuous positive airway pressure",,"19.3 %","%",1,"ckdIron"
,"37289641",,,,,"patients required invasive mechanical ventilation",,"16.1 %","%",1,"ckdIron"
,"37309696",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"37309696",,,,,"male",,"61.8 %","%",1,"ckdIron"
,"37309696",,,,,"id",,"47.3 %","%",1,"ckdIron"
,"37309696",,,,,"≥ years",,"63.0 %","%",1,"ckdIron"
,"37309696",,,,,"bmi",,"69.6 %","%",1,"ckdIron"
,"37309696",,,,,"np ≥ median",,"61.1 %","%",1,"ckdIron"
,"37309696",,,,,"patients acute hf received intravenous iron supplementation",,"0.2 %","%",1,"ckdIron"
,"37314316",,,,,"iron deficient",,"18.4 %","%",1,"ckdIron"
,"37314316",,,,,"iron deficient",,"43.6 %","%",1,"ckdIron"
,"37314316",,,,,"id + anemia +",,"20.2 %","%",1,"ckdIron"
,"37314316",,,,,"id + anemia",,"23.4 %","%",1,"ckdIron"
,"37314316",,,,,"id anemia +",,"21.5 %","%",1,"ckdIron"
,"37314316",,,,,"id anemia per",,"34.9 %","%",1,"ckdIron"
,"37314316",,,,,"patients eligible treatment ironman trial design",,"43.9 %","%",1,"ckdIron"
,"37335522",,,,,"hepatitis",,"11.9 %","%",1,"ckdIron"
,"37335522",,,,,"males",,"67 %","%",1,"ckdIron"
,"37335522",,,,,"dengue hepatitis",,"50 %","%",1,"ckdIron"
,"37335522",,,,,"severe dengue hepatitis",,"36 %","%",1,"ckdIron"
,"37335522",,,,,"dengue shock syndrome",,"16 %","%",1,"ckdIron"
,"37335522",,,,,"liver failure",,"4 %","%",1,"ckdIron"
,"37335522",,,,,"acute lung injury",,"23 %","%",1,"ckdIron"
,"37335522",,,,,"patients survived",,"83 %","%",1,"ckdIron"
,"37335522",,,,,"died",,"17 %","%",1,"ckdIron"
,"37335522",,,,,"dengue shock syndrome",,"47 %","%",1,"ckdIron"
,"37335522",,,,,"severe dengue hepatitis",,"24 %","%",1,"ckdIron"
,"37335522",,,,,"acute liver failure",,"38 %","%",1,"ckdIron"
,"37383191",,,,,"hf hospitalization cardiovascular mortality",,"45.3 %","%",1,"ckdIron"
,"37400990",,,,,"women",,"40 %","%",1,"ckdIron"
,"37400990",,,,,"left ventricular ejection fraction ≤",,"32 %","%",1,"ckdIron"
,"37400990",,,,,"sic ≤ μmol l",,"52 %","%",1,"ckdIron"
,"37400990",,,,,"tsat ≥",,"38 %","%",1,"ckdIron"
,"37400990",,,,,"tsat",,"20 %","%",1,"ckdIron"
,"37400990",,,,,"patients",,"17 %","%",1,"ckdIron"
,"37415988",,,,,"iron deficient",,"46.7 %","%",1,"ckdIron"
,"37415988",,,,,"moderate chronic hf",,"36.7 %","%",1,"ckdIron"
,"37484170",,,,,"frequency occurrence af",,"20.0 %","%",1,"ckdIron"
,"37491703",,,,,"mortality",,"32 %","%",1,"ckdIron"
,"37491703",,,,,"acute myeloid leukemia",,"54 %","%",1,"ckdIron"
,"37491703",,,,,"acute myeloid leukemia aplastic anemia",,"39 %","%",1,"ckdIron"
,"37491703",,,,,"voriconazole",,"67 %","%",1,"ckdIron"
,"37491703",,,,,"ipa",,"0.001 %","%",1,"ckdIron"
