"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"37424063",,"anemia",,,"agents",,"26.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37424063",,"erythropoiesis",,,"iron oral",,"16.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37424063",,"erythropoiesis",,,"iron intravenous",,"5.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37424063",,"erythropoiesis",,,"patients remained hb < g dl",,"30.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"anemia",,,"females",,"64 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"females",,,"ckd stage b",,"79 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"26 % of patients developed anemia , and 10.4 % developed severe",,,"patients developed anemia",,"26 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"hemoglobin < 10 g / dL",,,"severe anemia",,"10.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"ferritin and transferrin saturation",,,"anemia cases",,"27 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"iron tests were infrequent ; ferritin and transferrin saturation",,,"anemia cases",,"11 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"24 %",,,"severe anemia cases",,"49 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"iron tests were infrequent ; ferritin and transferrin saturation",,,"severe anemia cases",,"24 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"clinical diagnosis",,,"anemia cases",,"15 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"clinical diagnosis",,,"severe anemias",,"68 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"clinical diagnosis",,,"patients anemia received treatment",,"19 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"clinical diagnosis ( 15 % of anemia",,,"iron",,"10 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"iron",,,"blood transfusions",,"7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"clinical diagnosis",,,"agent use anecdotal",,"1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37463872",,"severe anemia",,,"patients still failed receive treatment",,"43 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37482705",,"CKD patients",,,"anemia",,"29.72 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37482705",,"men",,,"anemia",,"26.41 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37482705",,"anemia prevalence was higher in women than in men",,,"women",,"31.87 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37482705",,"CKD",,,"stage",,"24.77 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37482705",,"CKD",,,"stage",,"69.42 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37482705",,"stage 3-5 CKD patients with anemia",,,"received iron therapy",,"12.03 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37482705",,"ESA",,,"agent",,"4.78 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37524595",,"anemia and hypoalbuminemia",,,"men",,"61.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37524595",,"anemia",,,"hypoalbuminemia",,"62.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37524595",,"hypoalbuminemia",,,"anemia",,"45 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37742162",,"hypertension",,,"chronic kidney disease  anemic",,"94.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37742162",,"anemic",,,"hypertension",,"31.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37754834",,"criteria",,,"male",,"54.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37754834",,"SRD",,,"males",,"9.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37754834",,"SRD",,,"females",,"18.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37781474",,"11 %",,,"cardiovascular renal events",,"5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37781474",,"diabetes",,,"renal events",,"11 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37782282",,"Anemia",,,"women",,"13 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37782282",,"Anemia",,,"men",,"35 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37782282",,"acute myeloid leukemia",,,"women",,"55 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37782282",,"acute myeloid leukemia",,,"men",,"30 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37782282",,"acute myeloid leukemia",,,"women",,"56 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37782282",,"chronic kidney disease",,,"men",,"17 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"9181081",,"hemoglobin S and 3.6 % B-thalassemia minor",,,"hemoglobin c",,"3.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"9181081",,"B-thalassemia minor",,,"hemoglobin s",,"1.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"9181081",,"hereditary persistence",,,"fetal hemoglobin",,"7.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"9181081",,"fetal hemoglobin",,,"hereditary persistence hb f",,"0.01 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
