"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"24451686",,,,"28","",," stroke and infection,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24451659",,,,,"",," severe brain injury",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24451365",,"23","23","23","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24450968",,"1085","1085","1085","united kingdom",," coronary heart disease and diabetes",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24450390",,"455","455","455","",," ",,,,,,,,,," type 2 diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"24449716",,"695","695","695","",," heart failure, or cardiogenic shock",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24448992",,"396","396","396","",," acute stroke",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24448738",,"7166","7166","7166","",," cardiovascular diseases",,,,,,,,,," myocardial infarction",,1,"projTutoTrialRisk","2024-02-06"
,"24448262",,"13","13",,"tanzania",," ",,,,,,,,,," trachoma:",,1,"projTutoTrialRisk","2024-02-06"
,"24448227",,"71","71","38","",," ",,,,,,,,,," coronary atheroma",,1,"projTutoTrialRisk","2024-02-06"
,"24447587",,"5440",,,"",," ",,,,,,,,,," intracranial arterial stenosis.",,1,"projTutoTrialRisk","2024-02-06"
,"24447519",,,,,"united kingdom",," cancer and diabetes mellitus,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24447501",,"147",,"10","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24447238",,"3522","1765",,"netherlands, scotland",," ",,,,,,,,,," TITLE:Homocysteine",,1,"projTutoTrialRisk","2024-02-06"
,"24447116",,"361","361",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24447083",,,,"76","",," ",,,,,,,,,," severe asthma.",,1,"projTutoTrialRisk","2024-02-06"
,"24447063",,"738","738","86","kenya",," epilepsy,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24447007",,"129","129","245","",," conduct disorder, oppositional defiant disorder, and major depressive disorder",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24446022",,"163",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24445737",,"24","24","24","",," hypertension and cardiovascular disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24445180",,"1187","1187","1187","united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24445038",,,,,"",," ulcerative colitis, rheumatoid arthritis and esophagitis,",,,,,,,,,," type 2 diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"24444414",,"117","117","117","japan",," ",,,,,,,,,," gastroesophageal reflux disease",,1,"projTutoTrialRisk","2024-02-06"
,"24444328",,"153","153","153","china",," ",,,,,,,,,," cryptogenic strokes:",,1,"projTutoTrialRisk","2024-02-06"
,"24443982",,,,,"netherlands",," ",,,,,,,,,," distal radial fractures",,1,"projTutoTrialRisk","2024-02-06"
,"24443876",,,,"91","",," ",,,,,,,,,," type 2 diabetes mellitus",,1,"projTutoTrialRisk","2024-02-06"
,"24443059",,"296","137","137","",," Obesity and associated metabolic disorders",,,,,,,,,," liver and biliary tract cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"24442681",,"51","51","51","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24442252",,"222","222","222","",," ",,,,,,,,,," chronic myeloid leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"24441153",,,"19","19","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24441150",,"333","333","141","japan",," ",,,,,,,,,," early rheumatoid arthritis:",,1,"projTutoTrialRisk","2024-02-06"
,"24440648",,"96",,"69","",," ",,,,,,,,,," myelodysplastic syndrome and acute myeloid leukemia.",,1,"projTutoTrialRisk","2024-02-06"
,"24440586",,,"140","140","tunisia",," systemic risk factors.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24440473",,"1011",,"39","israel",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24440015",,"621","621","621","",," ischemic burden",,,,,,,,,," coronary anatomy versus ischemia.",,1,"projTutoTrialRisk","2024-02-06"
,"24439978",,"388",,,"netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24439974",,"440",,"440","",," diabetes and inflammation,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24439929",,"36",,,"china, thailand, south korea",," ",,,,,,,,,," advanced non-small-cell lung cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24439462",,"50","50",,"",," ",,,,,,,,,," diabetic macular edema.",,1,"projTutoTrialRisk","2024-02-06"
,"24439344",,"120929","120929","120929","sweden",," type 2 diabetes and cardiovascular disease",,,,,,,,,," cardiovascular",,1,"projTutoTrialRisk","2024-02-06"
,"24439313",,"85","85","34","new zealand, south africa, switzerland, australia",," neutropenia, febrile neutropenia, and intestinal infection.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24438596",,"45",,,"",," smoking",,,,,,,,,," younger ages",,1,"projTutoTrialRisk","2024-02-06"
,"24438478",,"784","784","784","ireland",," levels of glucose abnormalities",,,,,,,,,," gestational diabetes mellitus",,1,"projTutoTrialRisk","2024-02-06"
,"24438432",,,"38","38","",," ",,,,,,,,,," metabolic syndrome",,1,"projTutoTrialRisk","2024-02-06"
,"24438203",,"151","19","19","",," ",,,,,,,,,," hereditary angioedema.",,1,"projTutoTrialRisk","2024-02-06"
,"24436454",,,"6417","6417","",," diphtheria, tetanus, and pertussis",,,,,,,,,," measles",,1,"projTutoTrialRisk","2024-02-06"
,"24436240",,"36","36","7","",," ",,,,,,,,,," stroke:",,1,"projTutoTrialRisk","2024-02-06"
,"24435801",,"496","496","496","austria",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24435584",,"71","71","71","",," ",,,,,,,,,," breast cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24435063",,"272","272","272","",," cancer",,,,,,,,,," colorectal cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24434948",,,,,"germany",," ",,,,,,,,,," bronchopulmonary dysplasia",,1,"projTutoTrialRisk","2024-02-06"
,"24434524",,"391","391","391","",," ",,,,,,,,,," Parkinson disease:",,1,"projTutoTrialRisk","2024-02-06"
,"24434384",,"24","24","24","iran",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24433837",,"99",,"50","english",," ",,,,,,,,,," smokers.",,1,"projTutoTrialRisk","2024-02-06"
,"24433822",,"96","96","96","united kingdom",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24433710",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24433682",,,"3052","3052","",," colorectal, lung, and pancreatic cancers",,,,,,,,,," cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24433412",,,,,"",," ",,,,,,,,,," HIV/STD",,1,"projTutoTrialRisk","2024-02-06"
,"24433285",,"400","400","400","japan",," gouty arthritis,",,,,,,,,,," hyperuricemia",,1,"projTutoTrialRisk","2024-02-06"
,"24433244",,,,,"",," neuropathic pain,",,,,,,,,,," chronic pain?",,1,"projTutoTrialRisk","2024-02-06"
,"24432712",,,,,"united states",," acute exacerbation and stable disease;",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24431907",,"391","391","391","",," neutropenic fever",,,,,,,,,," hematological malignancies:",,1,"projTutoTrialRisk","2024-02-06"
,"24431382",,,,,"",," ",,,,,,,,,," arterial and venous",,1,"projTutoTrialRisk","2024-02-06"
,"24431099",,"180","180","180","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24430596",,,"38","22","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24430534",,"690","690","690","american",," ",,,,,,,,,," HIV-1-infected,",,1,"projTutoTrialRisk","2024-02-06"
,"24430001",,"571","571","571","",," ",,,,,,,,,," vascular",,1,"projTutoTrialRisk","2024-02-06"
,"24429541",,"15","18","18","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24429396",,,,"19","netherlands",," ",,,,,,,,,," childhood nephrotic syndrome.",,1,"projTutoTrialRisk","2024-02-06"
,"24429167",,"29","29","29","",," RA and chronic HCV and mild hepatitis",,,,,,,,,," rheumatoid arthritis and hepatitis C virus infection:",,1,"projTutoTrialRisk","2024-02-06"
,"24428912",,"264","264","264","netherlands",," depression and/or anxiety",,,,,,,,,," cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24428877",,"60","118","118","",," CAD.",,,,,,,,,," myocardial ischemia and coronary artery disease",,1,"projTutoTrialRisk","2024-02-06"
,"24428769",,"7295",,,"china",," ",,,,,,,,,," alcoholic liver disease",,1,"projTutoTrialRisk","2024-02-06"
,"24428754",,"54","54","54","",," coronary artery disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24424960",,"272",,,"germany",," ",,,,,,,,,," low back pain",,1,"projTutoTrialRisk","2024-02-06"
,"24424433",,"110","110","40","",," ",,,,,,,,,," type 2 diabetes mellitus.",,1,"projTutoTrialRisk","2024-02-06"
,"24424074",,"20","20",,"",," diabetes and metabolic syndrome.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24423701",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24423365",,"33","33","33","",," atherosclerosis and cardiovascular disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24423146",,"468","468","233","united kingdom",," those with more pain",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24423026",,"298","298","298","taiwan",," lung cancer",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24422782",,"40","40",,"germany",," acute grade 3/4 toxicit",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24422723",,"6","4","8","",," ",,,,,,,,,," acute myeloid leukaemia",,1,"projTutoTrialRisk","2024-02-06"
,"24422605",,"184","184",,"spain, france",," depressive symptoms",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24421292",,"572","572","572","wales, australia",," poorer self-reported health",,,,,,,,,," Bowel Cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24420746",,"11","11","11","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24419418",,,"539","539","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24419108",,"422","422",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24418653",,"378","378","378","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24418365",,"123","123","123","wales",," nodal metastases or BF.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24418359",,,,"442","",," ",,,,,,,,,," rectal cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24418351",,"180","180","135","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24417980",,"362","208","208","korean",," ",,,,,,,,,," acute coronary syndrome and stable angina pectoris.",,1,"projTutoTrialRisk","2024-02-06"
,"24417878",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24417471",,,,"2151","",," ",,,,,,,,,," TITLE:At-risk drinking",,1,"projTutoTrialRisk","2024-02-06"
,"24416321",,,,,"australia",," asthma, atopy or rhinitis",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24415784",,"147","147","147","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24415713",,"2275","2275","2275","",," ",,,,,,,,,," cardiovascular risk.",,1,"projTutoTrialRisk","2024-02-06"
,"24415446",,"804","804","86","sweden",," ",,,,,,,,,," obesity, body fat depots and weight loss.",,1,"projTutoTrialRisk","2024-02-06"
,"24415390",,"698","698","698","australia",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24415271",,"361","361","361","",," hypertension,",,,,,,,,,," diabetic and non-diabetic essential hypertensive",,1,"projTutoTrialRisk","2024-02-06"
,"24415114",,,"32","17","",," SLEDAI",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24413638",,,,,"",," ",,,,,,,,,," multiple sclerosis",,1,"projTutoTrialRisk","2024-02-06"
,"24413548",,"310",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24411942",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24411797",,,,,"",," ",,,,,,,,,," TITLE:Drugs and alcohol:",,1,"projTutoTrialRisk","2024-02-06"
,"24411753",,"132","100",,"",," HDL cholesterol.",,,,,,,,,," TITLE:Changes in cardiovascular risk factors",,1,"projTutoTrialRisk","2024-02-06"
,"24411639",,,,"336","south africa",," ",,,,,,,,,," lung cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24411205",,"644","644","644","taiwan",," ",,,,,,,,,," acute coronary heart disease:",,1,"projTutoTrialRisk","2024-02-06"
,"24411003",,,,,"canada",," atherosclerotic vascular disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24410943",,"17","17","17","american",," ",,,,,,,,,," blood pressure and cardiovascular disease",,1,"projTutoTrialRisk","2024-02-06"
,"24410834",,"50","50",,"",," ",,,,,,,,,," diabetes mellitus:",,1,"projTutoTrialRisk","2024-02-06"
,"24408124",,"175","175","175","",," ",,,,,,,,,," allergic rhinitis.",,1,"projTutoTrialRisk","2024-02-06"
,"24408122",,"1392","1392","1392","",," diabetes and nephropathy,",,,,,,,,,," congestive heart failure",,1,"projTutoTrialRisk","2024-02-06"
,"24408116",,"80","80","80","",," ",,,,,,,,,," diabetic nephropathy.",,1,"projTutoTrialRisk","2024-02-06"
,"24408084",,"2627",,,"",," ",,,,,,,,,," acute coronary syndromes:",,1,"projTutoTrialRisk","2024-02-06"
,"24406570",,,,"9","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24406537",,,,,"",," ",,,,,,,,,," syncope and documented asystole:",,1,"projTutoTrialRisk","2024-02-06"
,"24406481",,"9804","9804","9804","",," ",,,,,,,,,," cardiovascular disease.",,1,"projTutoTrialRisk","2024-02-06"
,"24406207",,"1444","1444","1444","",," history of diabetes",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24405891",,"80","80","80","norway",," depression",,,,,,,,,," depression",,1,"projTutoTrialRisk","2024-02-06"
,"24405833",,"154","154",,"",," ",,,,,,,,,," idiopathic arthritis associated uveitis",,1,"projTutoTrialRisk","2024-02-06"
,"24405766",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24405074",,"122","122",,"",," medically intractable epilepsy",,,,,,,,,," epilepsy.",,1,"projTutoTrialRisk","2024-02-06"
,"24405028",,"38","38","38","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24403492",,"72","72","72","",," ",,,,,,,,,," primary cervical cancer--results",,1,"projTutoTrialRisk","2024-02-06"
,"24403482",,,,,"poland",," ",,,,,,,,,," brain tumors:",,1,"projTutoTrialRisk","2024-02-06"
,"24403477",,"17","17","17","",," ANSWERNOTF",,,,,,,,,," type-2 diabetic patients with metabolic syndrome.",,1,"projTutoTrialRisk","2024-02-06"
,"24403296",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24403284",,"174","174",,"",," epilepsy with chronic comorbidities,",,,,,,,,,," epilepsy",,1,"projTutoTrialRisk","2024-02-06"
,"24402803",,"41","41","41","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24402746",,"445","445","445","",," nasal polyposis",,,,,,,,,," rhinosinusitis",,1,"projTutoTrialRisk","2024-02-06"
,"24402195",,"84","84","84","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24402194",,,,,"",," ",,,,,,,,,," lower limb fractures.",,1,"projTutoTrialRisk","2024-02-06"
,"24402038",,"171","171","171","france",," ",,,,,,,,,," urinary infections in multiple sclerosis:",,1,"projTutoTrialRisk","2024-02-06"
,"24401727",,"40","40","40","danish",," type 2 diabetes, cardiovascular-related diseases",,,,,,,,,," antipsychotic-associated obesity",,1,"projTutoTrialRisk","2024-02-06"
,"24401520",,"31","31","31","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24401159",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24399086",,,"3070","3070","",," ",,,,,,,,,," TITLE:Infections",,1,"projTutoTrialRisk","2024-02-06"
,"24399079",,,,,"french",," Tumor size",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24397251",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24395497",,"100","100","100","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24395288",,"275","275","275","",," Vitamin D insufficiency",,,,,,,,,," acute lymphoblastic leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"24395025",,"614","530","614","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24394584",,,,,"",," ",,,,,,,,,," incipient caries",,1,"projTutoTrialRisk","2024-02-06"
,"24393750",,,,,"american",," ",,,,,,,,,," glycemia and blood pressure:",,1,"projTutoTrialRisk","2024-02-06"
,"24393594",,"58","32","32","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24393423",,"364","364","364","",," ",,,,,,,,,," type 2 diabetes and hypertension:",,1,"projTutoTrialRisk","2024-02-06"
,"24393375",,"7161","7161","7161","",," ",,,,,,,,,," diabetic",,1,"projTutoTrialRisk","2024-02-06"
,"24393349",,"1125","1125","1125","",," glaucoma-related",,,,,,,,,," age-related macular degeneration",,1,"projTutoTrialRisk","2024-02-06"
,"24392822",,"105",,"4","sweden",," ",,,,,,,,,," systemic sclerosis:",,1,"projTutoTrialRisk","2024-02-06"
,"24392086",,,,,"united kingdom",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24390799",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24390777",,,,"8245","sweden",," fractures",,,,,,,,,," fracture",,1,"projTutoTrialRisk","2024-02-06"
,"24388920",,"98","98","6","",," ",,,,,,,,,," HPV infection",,1,"projTutoTrialRisk","2024-02-06"
,"24388619",,"161","2371","2371","",," ",,,,,,,,,," systolic hypertension",,1,"projTutoTrialRisk","2024-02-06"
,"24388496",,"818",,,"australia",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24388320",,"512","512",,"",," ",,,,,,,,,," respiratory failure.",,1,"projTutoTrialRisk","2024-02-06"
,"24387916",,,,"12","",," diabetes",,,,,,,,,," diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"24387157",,"153","153","153","",," ",,,,,,,,,," arterial stiffness in COPD.",,1,"projTutoTrialRisk","2024-02-06"
,"24386952",,"43",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24386927",,,,,"united states",," patients with other sociodemographic characteristics",,,,,,,,,," uncontrolled hypertension?",,1,"projTutoTrialRisk","2024-02-06"
,"24385549",,,,,"netherlands",," weak SOC,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24385387",,"132","132","42","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24385236",,"60","60","60","",," type 2 diabetes mellitus",,,,,,,,,," hypercholesterolemia and type 2 diabetes mellitus.",,1,"projTutoTrialRisk","2024-02-06"
,"24385141",,"4203",,"4757","",," AMD or AMD of varying severity",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24385026",,"246",,"122","american",," hematomas, seromas, and wound dehiscence.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24384643",,"838","2151","2151","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24384584",,"5","42","42","japan",," ",,,,,,,,,," acute kidney injury",,1,"projTutoTrialRisk","2024-02-06"
,"24384538",,,,,"",," HIV-infected patients,",,,,,,,,,," alcohol dependent and hazardous drinking prisoners with HIV",,1,"projTutoTrialRisk","2024-02-06"
,"24383855",,,,"61","india",," ",,,,,,,,,," diabetic coronary artery disease.",,1,"projTutoTrialRisk","2024-02-06"
,"24383441",,"542","542","542","canada",," Stress, depression, and anxiety",,,,,,,,,," depression, anxiety,",,1,"projTutoTrialRisk","2024-02-06"
,"24382601",,"85","85",,"",," colon adenocarcinoma",,,,,,,,,," colon adenocarcinoma:",,1,"projTutoTrialRisk","2024-02-06"
,"24382299",,"2937","2937","2937","netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24382030",,"29","29","29","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24381147",,"613","468","468","",," cirrhosis",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24381025",,"241","241","241","wales",," severe cognitive impairment",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24380989",,,,"58","",," diabetes mellitus, neurologic disease, myopathy,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24380796",,,,,"australia",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"26688983",,"89","89","89","swedish",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"26330894",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"26330893",,,,,"united states",," Pressure ulcers",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"26281144",,,,,"austria",," low antibody levels.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25954342",,"142","142","142","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25951698",,"61","61","62","",," ",,,,,,,,,," head and neck cancers",,1,"projTutoTrialRisk","2024-02-06"
,"25935942",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25826975",,"35","35","35","",," VTE risk factors,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25803633",,"40","40","40","",," ",,,,,,,,,," pancreas cancer",,1,"projTutoTrialRisk","2024-02-06"
,"25799858",,"160","160","160","poland",," ",,,,,,,,,," tobacco smoking, alcohol consumption and energy drinks",,1,"projTutoTrialRisk","2024-02-06"
,"25799857",,"119","119","119","poland",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25799856",,"116","116","116","poland",," dental caries and periodontal diseases",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25799849",,"57","57","57","",," HDL cholesterol.",,,,,,,,,," smoking",,1,"projTutoTrialRisk","2024-02-06"
,"25796945",,,,,"russia",," ",,,,,,,,,," chronic obstructive pulmonary disease",,1,"projTutoTrialRisk","2024-02-06"
,"24379001",,,,"7099","",," atrial fibrillation or other cardiovascular disease,",,,,,,,,,," TITLE:Psoriasis",,1,"projTutoTrialRisk","2024-02-06"
,"24378984",,,,,"sweden",," ",,,,,,,,,," multiple sclerosis",,1,"projTutoTrialRisk","2024-02-06"
,"24378762",,"55","63","118","mexico",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24378686",,"253","253","253","american",," sexuality issues;",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24378666",,"164","164",,"united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24378629",,,,,"",," ",,,,,,,,,," idiopathic scoliosis",,1,"projTutoTrialRisk","2024-02-06"
,"24378475",,"2050","2050","2050","",," dementia",,,,,,,,,," TITLE:Hypothyroidism and risk of mild cognitive impairment",,1,"projTutoTrialRisk","2024-02-06"
,"24377696",,"82","82","82","",," ",,,,,,,,,," alcoholic hepatitis",,1,"projTutoTrialRisk","2024-02-06"
,"24376009",,,,,"",," Severe obesity",,,,,,,,,," moderately and severely obese",,1,"projTutoTrialRisk","2024-02-06"
,"24375978",,"10","1","1","american",," cardiac and pulmonary diseases.",,,,,,,,,," stroke:",,1,"projTutoTrialRisk","2024-02-06"
,"24375837",,,"6","6","",," ANSWERNO",,,,,,,,,," pharyngocutaneous fistula",,1,"projTutoTrialRisk","2024-02-06"
,"24374832",,"130","130",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24374539",,"614",,,"united kingdom",," (wound, chest, anastomotic leak, hemorrhage,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24374517",,,,,"sweden",," appendicitis",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24374068",,,"64","30","",," baseline nutrient levels.",,,,,,,,,," ADHD",,1,"projTutoTrialRisk","2024-02-06"
,"24374004",,"76",,"45","",," albuminuria.",,,,,,,,,," type 2 diabetes mellitus.",,1,"projTutoTrialRisk","2024-02-06"
,"24373830",,"11","11","11","",," Catheter-related infections",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24373823",,,,,"germany",," ",,,,,,,,,," Glioblastoma multiforme.",,1,"projTutoTrialRisk","2024-02-06"
,"24372624",,"63","63","63","",," ",,,,,,,,,," recurrent hepatocellular carcinoma",,1,"projTutoTrialRisk","2024-02-06"
,"24372612",,,,,"",," ",,,,,,,,,," cardiovascular events",,1,"projTutoTrialRisk","2024-02-06"
,"24370543",,"130","130","130","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24369953",,,,,"italy",," ",,,,,,,,,," breast cancers:",,1,"projTutoTrialRisk","2024-02-06"
,"24369828",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24369274",,"61571","61571",,"japan",," ",,,,,,,,,," myocardial infarction and chronic heart failure",,1,"projTutoTrialRisk","2024-02-06"
,"24369114",,,,,"australia, canada, israel, new zealand",," ",,,,,,,,,," painful bone metastases:",,1,"projTutoTrialRisk","2024-02-06"
,"24368558",,,,,"",," ",,,,,,,,,," acute and persisting ischemic brain lesions",,1,"projTutoTrialRisk","2024-02-06"
,"24368437",,"328","328","328","american",," cardiovascular disease and cancer",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24368433",,"86","86","86","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24368344",,"221","3069","3069","united states",," smoking, hypertension, diabetes, heart disease,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24367124",,"235","119","119","",," major depression or dysthymia",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24366937",,"835",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24366930",,"185","185","33","",," secondary AML or high-risk myelodysplastic syndrome.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24366929",,"3106",,,"",," ",,,,,,,,,," cancer:",,1,"projTutoTrialRisk","2024-02-06"
,"24366750",,"12","12","12","thailand",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24366622",,"258","258","258","",," ",,,,,,,,,," type 2 diabetes.",,1,"projTutoTrialRisk","2024-02-06"
