"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"33041799_1_OR","33041799","specifically jianpi bushen therapy",,"NULL","NULL",," ","clinical efficacy rate",1.23,"1.14","1.33","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_10_OR","33051677","roxadustat group",,"NULL","NULL",," ","incidence of aes",0.15,"0.04","0.35","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_7_OR","33051677","epoetin alfa group",,"NULL","NULL",," ","epoetin alfa group",0.47,"0.02","0.93","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_11_OR","33051677","roxadustat group",,"NULL","NULL",,"placebo group","incidence of adverse events (aes)",0.99,"0.83","1.18","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_8_OR","33051677","epoetin alfa group",,"NULL","NULL",," ","epoetin alfa group",1.05,"0.81","1.29","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_13_OR","33051677","roxadustat",,"NULL","NULL",," ","incidence of serious aes (saes)",1.08,"0.51","2.28","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_12_OR","33051677","roxadustat group",,"NULL","NULL",,"epoetin alfa group","incidence of aes",1.25,"1.01","1.54","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_14_OR","33051677","roxadustat",,"NULL","NULL",," ","incidence of serious aes (saes)",1.43,"0.85","2.4","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_5_OR","33051677","epoetin alfa group",,"NULL","NULL",," ","risk of saes",1.57,"1.17","1.98","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33051677_6_OR","33051677","epoetin alfa group",,"NULL","NULL",," ","risk of saes",1.81,"1.53","2.08","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33077349_3_OR","33077349","highest hemoglobin glycation index group",,"NULL","NULL",," ","incident chronic kidney disease",1.57,"1.06","2.34","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33117990_10_OR","33117990","females",,"NULL","NULL",," ","risk for incident esrd  anemia",1.2,"0.82","1.78","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33117990_14_OR","33117990","non-hispanic black,",,"NULL","NULL",," ","esrd",1.39,"0.95","2.02","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33117990_8_OR","33117990","individuals  anemia",,"NULL","NULL",,"without","higher risk for esrd",1.62,"1.24","2.11","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33117990_12_OR","33117990","hispanic,",,"NULL","NULL",," ","between anemia and esrd",1.92,"1.04","3.51","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33117990_9_OR","33117990","males",,"NULL","NULL",," ","risk for incident esrd  anemia",2.15,"1.53","3.02","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33117990_11_OR","33117990","(non-hispanic white,",,"NULL","NULL",," ","incident esrd  anemia",2.16,"1.53","3.06","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33117990_13_OR","33117990","association between anemia and esrd",,"NULL","NULL",," ","esrd",2.94,"1.16","7.44","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33408501_3_OR","33408501","haemoglobin value of","greater than","10.9","NULL","mg"," ","arterial stiffness",10.48,"1.57","70.08","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33408501_4_OR","33408501","haemoglobin value of","greater than","10.9","NULL","mg"," ","normal central pulse pressure",7.55,"1.58","36.03","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33606067_6_OR","33606067","for the chronic kidney disease only,",,"NULL","NULL",," ","hr for all-cause death",1.42,"0.96","2.1","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33606067_4_OR","33606067","no chronic kidney disease or anemia group",,"NULL","NULL",," ","all-cause death",1.48,"0.94","2.32","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33606067_3_OR","33606067","for the chronic kidney disease only,",,"NULL","NULL",," ","all-cause death",1.51,"0.92","2.47","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33606067_7_OR","33606067","for the anemia only,",,"NULL","NULL",," ","hr for all-cause death",1.79,"1.28","2.51","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33606067_8_OR","33606067","chronic kidney disease  anemia group.",,"NULL","NULL",," ","hr for all-cause death",1.92,"1.3","2.84","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33606067_5_OR","33606067","chronic kidney disease  anemia group.",,"NULL","NULL",," ","all-cause death",2,"1.18","3.38","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33707966_1_OR","33707966","being females",,"NULL","NULL",,"to their counterparts","develop anemia",2.04,"1.18","2.46","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33707966_3_OR","33707966","hemodialysis history",,"NULL","NULL",,"to  without hemodialysis history.","higher odds for anemia",2.754,"1.218","6.229","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33863963_6_OR","33863963","""normal low transferrin saturation low iron"" and ""low tsat low iron"" groups",,"NULL","NULL",,"(normal TSAT normal iron).","baseline anemia",1.56,"1.13","2.16","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33863963_8_OR","33863963","different cutoffs for low transferrin saturation and iron",,"NULL","NULL",,"(normal TSAT normal iron).","anemia after 1 year",1.69,"1","2.83","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33863963_9_OR","33863963","different cutoffs for low transferrin saturation and iron",,"NULL","NULL",,"(normal TSAT normal iron).","anemia after 1 year",1.94,"1.11","3.4","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33863963_7_OR","33863963","""normal low transferrin saturation low iron"" and ""low tsat low iron"" groups",,"NULL","NULL",,"(normal TSAT normal iron).","baseline anemia",2.36,"1.76","3.18","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33913638_1_OR","33913638","darbepoetin alfa group",,"NULL","NULL",," ","first mace occurred",0.96,"0.83","1.11","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33966423_7_OR","33966423","transferrin",,"NULL","NULL",," ","anemia status",0.36,"0.28","0.44","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33966423_5_OR","33966423","serum iron",,"NULL","NULL",," ","anemia status",0.39,"0.23","0.55","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33966423_8_OR","33966423","total iron binding capacity",,"NULL","NULL",," ","anemia status",0.63,"0.47","0.79","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33966423_9_OR","33966423","roxadustat",,"NULL","NULL",," ","adverse reactions",1.06,"0.3","3.74","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33966423_4_OR","33966423","roxadustat",,"NULL","NULL",," ","hemoglobin  response rate",1.97,"1.7","3.33","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"33966423_6_OR","33966423","transferrin saturation",,"NULL","NULL",," ","anemia status",6.09,"5.36","6.82","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34162484_1_OR","34162484","administration of ferric derisomaltose",,"NULL","NULL",,"IS","time to first cardiovascular ae",0.59,"0.37","0.92","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34221385_2_OR","34221385","dialysis initiation,",,"NULL","NULL",," ","risk of mace+",0.76,"0.61","0.94","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34221385_3_OR","34221385","lower pre-eskd erythropoietin resistance index",,"NULL","NULL",," ","improved survival",1.39,"1.02","1.9","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34247729_1_OR","34247729","anemia",,"NULL","NULL",," ","all-cause mortality at 2.5 years",2.441,"2.086","2.856","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34247729_2_OR","34247729","anemia",,"NULL","NULL",," ","all-cause mortality at 2.5 years",2.923,"2.564","4.366","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34285267_5_OR","34285267","increasing hemoglobin levels in chronic kidney disease",,"NULL","NULL",," ","incidence of psoriasis",0.953,"0.942","0.965","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34285267_4_OR","34285267","anemic chronic kidney disease",,"NULL","NULL",,"than nonanemic CKD","risk of psoriasis",1.136,"1.089","1.185","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34339746_2_OR","34339746","iron deficiency",,"NULL","NULL",," ","mortality (hazard",1.28,"1.04","1.58","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34339746_5_OR","34339746","mixed iron deficiency",,"NULL","NULL",," ","mortality",1.33,"1.02","1.73","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34339746_3_OR","34339746","iron deficiency",,"NULL","NULL",," ","heart failure (1.34,",1.34,"1.05","1.72","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34339746_8_OR","34339746","high iron",,"NULL","NULL",," ","and end stage kidney disease (1.41,",1.41,"1.13","1.77","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34339746_6_OR","34339746","high iron",,"NULL","NULL",," ","mortality (1.54,",1.54,"1.24","1.91","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34339746_7_OR","34339746","iron deficiency",,"NULL","NULL",," ","heart failure",1.58,"1.21","2.05","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34339746_4_OR","34339746","mixed iron deficiency",,"NULL","NULL",," ","mortality (1.61,",1.61,"1.27","2.04","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34442369_6_OR","34442369","new-onset heart failure",,"NULL","NULL",," ","new-onset heart failure",1.51,"1.13","2.01","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34442369_2_OR","34442369","electrocardiography-hba1c",,"NULL","NULL",," ","mortality",1.53,"1.08","2.17","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34442369_5_OR","34442369","new-onset chronic kidney disease",,"NULL","NULL",," ","mortality",1.56,"1.3","1.87","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34506574_1_OR","34506574","high blood urea nitrogen level",,"NULL","NULL",," ","risk of anemia development.",1.02,"1.01","1.04","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34506574_2_OR","34506574","high blood urea nitrogen level",,"NULL","NULL",," ","risk of anemia development.",1.02,"1","1.04","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34510471_6_OR","34510471","of metformin and dipeptidyl peptidase-4 inhibitors",,"NULL","NULL",,"to metformin alone.","anemia",0.42,"0.18","0.99","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34510471_4_OR","34510471","use of metformin",,"NULL","NULL",," ","usage of erythropoietin-stimulating agents",0.76,"0.45","1.29","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34553252_1_OR","34553252","aged","greater than","11","NULL","years"," ","risk of acute kidney injury",3.53,"0.6","90","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34739194_2_OR","34739194","oral hypoxia inducible factor-phi",,"NULL","NULL",," ","major adverse cardiovascular event",0.93,"0.81","1.07","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34739196_2_OR","34739196","daprodustat  darbepoetin alfa",,"NULL","NULL",,"darbepoetin alfa group","darbepoetin alfa",1.03,"0.89","1.19","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34860142_1_OR","34860142","cardiovascular disease",,"NULL","NULL",," ","association  anemia.",2.37,"1.35","4.16","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34860142_3_OR","34860142","stage 3b chronic kidney disease",,"NULL","NULL",," ","association  anemia.",2.74,"1.31","5.73","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34860142_2_OR","34860142","diabetes mellitus",,"NULL","NULL",," ","association  anemia.",2.77,"1.08","7.14","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34860142_4_OR","34860142","stage 4 and 5 chronic kidney disease",,"NULL","NULL",," ","association  anemia.",7.11,"3.22","15.72","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"34888016_2_OR","34888016","highest and middle tertiles",,"NULL","NULL",,"to the lowest tertile of hemoglobin","for the highest and middle tertiles",0.82,"0.11","6.26","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35073904_10_OR","35073904","living in urban areas",,"NULL","NULL",," ","major determinants of anemia.",1.18,"1.09","1.29","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35073904_9_OR","35073904","being unemployed or retired",,"NULL","NULL",," ","major determinants of anemia.",1.55,"1.33","1.81","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35073904_8_OR","35073904","being underweight",,"NULL","NULL",," ","major determinants of anemia.",1.58,"1.29","1.93","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35073904_7_OR","35073904","age group of 35","between","NULL","NULL","years"," ","major determinants of anemia.",1.66,"1.52","1.82","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35073904_6_OR","35073904","female gender",,"NULL","NULL",," ","determinants of anemia.",3.17,"2.68","3.76","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35197325_2_OR","35197325","individuals  hematopoiesis  indeterminate potential",,"NULL","NULL",," ","50% decline in egfr or eskd",2.2,"1.2","3.8","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35320556_6_OR","35320556","rheumatic disease",,"NULL","NULL",," ","rheumatic disease",1.61,"1.31","1.99","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35320556_5_OR","35320556","ppi",,"NULL","NULL",," ","anemia",1.71,"1.39","2.11","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35320556_8_OR","35320556","ppi users",,"NULL","NULL",," ","risk of being treated  antianemic drugs-iron",1.94,"1.55","2.42","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35320556_7_OR","35320556","ppi users",,"NULL","NULL",," ","risk of being treated",2.03,"1.67","2.48","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35363823_1_OR","35363823","safety, roxadustat",,"NULL","NULL",," ","higher serious adverse effects",1.07,"1.01","1.13","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35363823_3_OR","35363823","roxadustat",,"NULL","NULL",," ","hypertension (hypertension)",1.37,"1.13","1.65","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35363823_2_OR","35363823","roxadustat",,"NULL","NULL",," ","deep venous thrombosis",3.8,"1.5","9.64","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_16_OR","35696734","male sex",,"NULL","NULL",," ","hyperfiltration",0.24,"0.13","0.44","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_13_OR","35696734","male sex",,"NULL","NULL",," ","baseline hyperfiltration",0.32,"0.18","0.58","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_15_OR","35696734","ckd-epi-2021,",,"NULL","NULL",," ","hyperfiltration",0.75,"0.7","0.81","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_2_OR","35696734","older age",,"NULL","NULL",," ","baseline hyperfiltration",0.78,"0.73","0.83","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_14_OR","35696734","higher weight",,"NULL","NULL",," ","baseline hyperfiltration",0.96,"0.94","0.99","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_17_OR","35696734","higher weight",,"NULL","NULL",," ","higher weight",0.97,"0.95","0.99","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_19_OR","35696734","systolic blood pressure",,"NULL","NULL",," ","systolic blood pressure",1.02,"1.01","1.04","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_20_OR","35696734","hydroxyurea use",,"NULL","NULL",," ","baseline hyperfiltration",1.74,"1.002","3.03","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_18_OR","35696734","ckd-epi-2009,",,"NULL","NULL",," ","baseline hyperfiltration, eglomerular filtration rate declined",2.2,"1.26","3.87","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35696734_21_OR","35696734","ckd-epi-2021,",,"NULL","NULL",," ","decline of eglomerular filtration rate to normal",3.39,"2.01","5.69","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35871036_3_OR","35871036","increases in the serum iron",,"NULL","NULL",,"control group,","aes and saes",0.21,"0.15","0.27","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35871036_5_OR","35871036","transferrin levels",,"NULL","NULL",,"control group,","aes and saes",0.55,"0.41","0.69","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35871036_6_OR","35871036","roxadustat group",,"NULL","NULL",,"control group,","hb levels",0.77,"0.42","1.12","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35871036_4_OR","35871036","total iron binding capacity",,"NULL","NULL",,"control group,","aes and saes",1.02,"0.82","1.22","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35871036_7_OR","35871036","roxadustat group",,"NULL","NULL",,"control group","aes and saes",1.03,"1","1.07","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35871036_2_OR","35871036","roxadustat group",,"NULL","NULL",,"control group","aes and saes",1.08,"1","1.15","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35951657_4_OR","35951657","laboratory results",,"NULL","NULL",,"ANSWERNOTF","all-cause mortality",1.26,"0.89","1.79","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35951657_1_OR","35951657","mean hba1c","lower than","NULL","NULL","%"," ","all-cause mortality",1.58,"1.18","2.12","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35960479_8_OR","35960479","vadadustat",,"NULL","NULL",," ","incidence of rbc transfusions and saes",0.97,"0.94","1.01","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35960479_5_OR","35960479","vadadustat",,"NULL","NULL",,"darbepoetin alfa group","within the target hb",0.9,"0.86","0.94","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35960479_6_OR","35960479","vadadustat",,"NULL","NULL",," ","ndd-chronic kidney disease",1.05,"0.99","1.12","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"35960479_7_OR","35960479","the two agents",,"NULL","NULL",," ","incidence of rbc transfusions and saes",1.26,"0.99","1.61","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36127178_2_OR","36127178","chronic kidney disease only, anemia only,",,"NULL","NULL",," ","hrs of cardiovascular disease",1.53,"1.34","1.9","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36190589_2_OR","36190589","hemoglobin","lower than","NULL","NULL","g/dl"," ","higher risks of eskd.",1.56,"1","2.42","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36190589_6_OR","36190589","cell distribution width","greater than","13.6","NULL","%"," ","higher risks of eskd.",1.57,"1.01","2.42","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36190589_5_OR","36190589","mean corpuscular volume","lower than","NULL","NULL",," ","higher risks of eskd.",2.01,"1.14","3.54","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36195739_4_OR","36195739","daprodustat",,"NULL","NULL",," ","myocardial infarction",0.74,"0.59","0.92","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36195739_3_OR","36195739","daprodustat",,"NULL","NULL",," ","major adverse cardiovascular events (major adverse cardiovascular events)",0.89,"0.89","0.98","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36195739_1_OR","36195739","daprodustat",,"NULL","NULL",," ","major adverse cardiovascular events",0.89,"0.89","95","relative risk (RR)","p = 0.02",,,1,"ironAnemiaLisa1","2024-03-23"
,"36296953_2_OR","36296953","low transferrin saturation (hr−0.0012",,"NULL","NULL",," ","risk factors for radial artery calcification.",0.0012,"2.48e-06","0.597","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36296953_1_OR","36296953","hb (hr−0.516",,"NULL","NULL",," ","risk factors for radial artery calcification.",0.516,"0.278","0.959","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36296953_3_OR","36296953","sbp",,"NULL","NULL",," ","risk factors for radial artery calcification.",1.037,"1.001","1.073","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36396085_12_OR","36396085","dosage of hif-phis",,"NULL","NULL",,"than in the ESA group","the occurrence of hypertension",0.89,"0.81","0.98","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36396085_6_OR","36396085","hif-phis group",,"NULL","NULL",,"the placebo","risk of cardiac aes",1.02,"0.89","1.16","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36396085_7_OR","36396085","hif-phis group",,"NULL","NULL",,"placebo or ESA groups.","risk of cardiac aes",1.06,"0.98","1.14","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36396085_8_OR","36396085","placebo",,"NULL","NULL",,"the placebo","risk of kidney-related aes",1.09,"0.98","1.2","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36396085_11_OR","36396085","hypertension and hyperkalemia",,"NULL","NULL",,"placebo group","kidney-related aes",1.25,"1.03","1.51","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36396085_10_OR","36396085","hypertension and hyperkalemia",,"NULL","NULL",,"placebo group","hypertension and hyperkalemia",1.35,"1.14","1.6","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36396085_9_OR","36396085","hif-phis group",,"NULL","NULL",,"placebo or ESA groups.","risk of kidney-related aes",1,"0.94","1.06","relative risk (RR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36399777_2_OR","36399777","carbamylation and anemia",,"NULL","NULL",," ","risk of chronic kidney disease progression",1.07,"1.02","1.13","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36432528_1_OR","36432528","phosphate and ifgf23",,"NULL","NULL",," ","risk of anemia",0.66,"0.53","0.83","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36627022_5_OR","36627022","high hemoglobin glycation index",,"NULL","NULL",," ","risk of chronic kidney disease",1.09,"1.02","1.16","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36627022_4_OR","36627022","high hemoglobin glycation index",,"NULL","NULL",," ","risk of chronic kidney disease",5.05,"1.02","24.8","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36674173_2_OR","36674173","low hemoglobin",,"NULL","NULL",," ","new-onset chronic kidney disease.",0.76,"NULL","NULL","odd ratio (OR)","p < 0.001",,,1,"ironAnemiaLisa1","2024-03-23"
,"36674173_3_OR","36674173","high serum uric acid",,"NULL","NULL",," ","new-onset chronic kidney disease.",1.444,"NULL","NULL","odd ratio (OR)","p < 0.001",,,1,"ironAnemiaLisa1","2024-03-23"
,"36674173_4_OR","36674173","high serum uric acid",,"NULL","NULL",,"group without anemia or hyperuricemia,","new-onset chronic kidney disease.",2.367,"NULL","NULL","odd ratio (OR)","p < 0.001",,,1,"ironAnemiaLisa1","2024-03-23"
,"36674173_6_OR","36674173","anemia without hyperuricemia",,"NULL","NULL",,"group without anemia or hyperuricemia,","new-onset chronic kidney disease.",2.502,"NULL","NULL","odd ratio (OR)","p < 0.001",,,1,"ironAnemiaLisa1","2024-03-23"
,"36674173_5_OR","36674173","high serum uric acid",,"NULL","NULL",,"group without anemia or hyperuricemia,","hyperuricemia",2.516,"NULL","NULL","odd ratio (OR)","p < 0.001",,,1,"ironAnemiaLisa1","2024-03-23"
,"36674173_7_OR","36674173","anemia without hyperuricemia",,"NULL","NULL",,"group without anemia or hyperuricemia,","new-onset chronic kidney disease.",2.559,"NULL","NULL","odd ratio (OR)","p < 0.001",,,1,"ironAnemiaLisa1","2024-03-23"
,"36674173_8_OR","36674173","anemia and hyperuricemia",,"NULL","NULL",,"group without anemia or hyperuricemia,","new-onset chronic kidney disease.",5.505,"NULL","NULL","odd ratio (OR)","p < 0.001",,,1,"ironAnemiaLisa1","2024-03-23"
,"36749544_7_OR","36749544","roxadustat",,"NULL","NULL",," ","all-cause mortality",0.78,"0.57","1.05","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36749544_6_OR","36749544","roxadustat",,"NULL","NULL",," ","mace+",0.78,"0.62","0.98","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36749544_5_OR","36749544","roxadustat",,"NULL","NULL",," ","risk of mace (hr",0.79,"0.61","1.02","hazard ratio (HR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36820565_2_OR","36820565","stage 4 chronic kidney disease",,"NULL","NULL",," ","anemia.",3.2,"1.78","12.91","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36820565_4_OR","36820565","chronic kidney disease duration of","lower than","NULL","NULL",," ","anemia.",3,"1.19","9.11","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36820565_5_OR","36820565","stage 5 chronic kidney disease",,"NULL","NULL",," ","anemia.",4.03,"1.17","13.73","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36862253_6_OR","36862253","lnfgf23 and 25()d",,"NULL","NULL",," ","low tsατ",0.619,"0.429","0.894","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36862253_8_OR","36862253","25()d and low hb",,"NULL","NULL",," ","low hb did not",0.818,"0.637","1.05","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36862253_7_OR","36862253","lnfgf23 and 25()d",,"NULL","NULL",," ","low hb",5.747,"1.27","26.005","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
,"36862253_5_OR","36862253","lnfgf23 and 25()d",,"NULL","NULL",," ","low tsατ",6.348,"1.106","36.419","odd ratio (OR)",,,,1,"ironAnemiaLisa1","2024-03-23"
