"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"25209306_2_OR","25209306","drug user",,"NULL","NULL",," answernotfound"," hcv risk practices",9.85,3.13,31.06,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25213576_2_OR","25213576","cimt",,"NULL","NULL",," answernotfound"," coronary atherosclerotic burden",1.2,1.01,1.41,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25213576_1_OR","25213576","gensini's score",,"NULL","NULL",," answernotfound"," coronary atherosclerotic burden",1.2,1.05,1.42,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25213576_5_OR","25213576","cimt",,"NULL","NULL",," answernotfound"," coronary atherosclerotic burden",1.2,1.08,1.42,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25213576_4_OR","25213576","cimt",,"NULL","NULL",," answernotfound"," coronary atherosclerotic burden",21,2.4,184,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25213576_3_OR","25213576","cimt",,"NULL","NULL",," answernotfound"," coronary atherosclerotic burden",9,1.37,59.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25215556_4_OR","25215556","th t-score",,"NULL","NULL",," answernotfound"," subsequent fracture",1.7,1.2,2.6,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25215556_5_OR","25215556","risk factor-defined",,"NULL","NULL",," answernotfound"," subsequent fracture",2.5,1.2,5.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25215556_6_OR","25215556","no","greater than","NULL","NULL",," answernotfound"," subsequent fracture",3,1.4,6.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25215556_1_OR","25215556","risk factor-defined",,"NULL","NULL",," answernotfound"," morphvertfx",3.3,1.4,8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25215556_2_OR","25215556","risk factor-defined",,"NULL","NULL",," answernotfound"," subsequent fracture",4,1.8,9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25215556_3_OR","25215556","risk factor-defined",,"NULL","NULL",," answernotfound"," subsequent fracture",4.75,1.4,16.8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25216506_1_OR","25216506","good baseline β-cell function",,"NULL","NULL",," answernotfound"," reversion to ngt-24 months.",0.25,0.12,0.52,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25216506_5_OR","25216506","good baseline β-cell function",,"NULL","NULL",," answernotfound"," reversion to ngt-24 months.",2.1,1.14,3.83,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25216506_2_OR","25216506","good baseline β-cell function",,"NULL","NULL",," answernotfound"," reversion to ngt-24 months.",2.79,2.3,3.4,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25216506_4_OR","25216506","good baseline β-cell function",,"NULL","NULL",," answernotfound"," reversion to ngt-24 months.",5.7,4.58,7.08,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25216659_1_OR","25216659","diabetic neuropathy",,"NULL","NULL",," answernotfound"," rls",3.81,0.85,17.05,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25217066_3_OR","25217066","rs7779562",,"NULL","NULL",," answernotfound"," barc ≥ 3 bleedings.",0.453,0.219,0.936,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25217066_5_OR","25217066","rs7779562",,"NULL","NULL",," answernotfound"," lower bleeding risk,",0.594,0.546,0.64,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25217066_4_OR","25217066","adp inhibition",,"NULL","NULL",," answernotfound"," bleedings.",0.707,0.662,0.749,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25217066_1_OR","25217066","adp inhibition",,"NULL","NULL",," answernotfound"," bleedings.",2.247,1.082,4.665,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25217066_2_OR","25217066","carriage of rs1045642",,"NULL","NULL",," answernotfound"," barc ≥ 3 bleedings.",2.943,1.195,7.247,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25223240_3_OR","25223240","birth and newborn care preparedness",,"NULL","NULL",," answernotfound"," lower risk of mortality",0.3,0.2,0.4,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25223240_1_OR","25223240","mother suffered antenatal complications",,"NULL","NULL",," mother suffered antenatal complications"," symptoms of infection",1.4,1.1,1.8,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25223240_2_OR","25223240","poorest households",,"NULL","NULL",," answernotfound"," risk of mortality",1.7,1.2,2.4,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25223240_4_OR","25223240","symptoms of infection",,"NULL","NULL",," answernotfound"," higher mortality risk.",5.6,4.3,7.1,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25225241_1_OR","25225241","having a history of afib",,"NULL","NULL",," answernotfound"," higher risk of stroke",2.2,1.6,3.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25226881_1_OR","25226881","diabetes duration",,"NULL","NULL",," answernotfound"," risk of macrovascular events",1.13,1.08,1.17,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25229335_1_OR","25229335","ckd",,"NULL","NULL",," those without ckd"," primary outcome",1.866,1.651,2.11,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25232856_3_OR","25232856","perceived stress",,"NULL","NULL",," answernotfound"," complete testing.",0.89,0.81,0.98,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25232856_4_OR","25232856","knowledge",,"NULL","NULL",," answernotfound"," complete testing.",1.12,1.02,1.23,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25232856_5_OR","25232856","randomization group",,"NULL","NULL",," randomization group"," complete testing.",1.48,1.01,2.16,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25232856_1_OR","25232856","race/ethnicity",,"NULL","NULL",," answernotfound"," complete testing.",1.96,1.2,3.2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25234206_4_OR","25234206","intensive glucose control",,"NULL","NULL",," standard-glucose-control group;"," death",0.88,0.77,0.99,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25234206_1_OR","25234206","intensive glucose control",,"NULL","NULL",," standard-glucose-control group;"," risk of death",0.91,0.84,0.99,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25234206_2_OR","25234206","intensive glucose control",,"NULL","NULL",," standard-glucose-control group;"," death",1,0.92,1.08,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25236367_1_OR","25236367","younger age",,"NULL","NULL",," answernotfound"," primary spontaneous pneumothorax recurrence.",3.015,1.092,8.324,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25236873_3_OR","25236873","highest triglycerides/hdl-c ratio",,"NULL","NULL",," answernotfound"," risk of recurrent stroke.",1.39,1.05,1.83,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25236873_4_OR","25236873","highest total cholesterol/hdl-c ratio quintile",,"NULL","NULL",," answernotfound"," stroke",1.45,1.03,2.03,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25236873_1_OR","25236873","highest triglycerides/hdl-c ratio",,"NULL","NULL",," answernotfound"," stroke",1.56,1.05,2.32,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25239018_3_OR","25239018","daily pain",,"NULL","NULL",," answernotfound"," more likely to die",4.77,1.7,13.2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25239018_1_OR","25239018","higher levels of average daily pain",,"NULL","NULL",," answernotfound"," more likely to die",6.306,1.914,20.771,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25240012_3_OR","25240012","not associated with reduced pain",,"NULL","NULL",," answernotfound"," moderate/severe pain",0.6,0.2,1.4,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25240012_1_OR","25240012","nulliparity",,"NULL","NULL",," answernotfound"," moderate/severe pain",3.1,1.3,7.8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25241196_1_OR","25241196","screening",,"NULL","NULL",," answernotfound"," copd diagnosis",2.2,1.26,3.84,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25241196_2_OR","25241196","screening",,"NULL","NULL",," answernotfound"," copd diagnosis",2.38,1.38,4.13,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242051_3_OR","25242051","blacks age","greater than","65","NULL",," answernotfound"," disengagement",1.6,1.38,1.87,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242051_1_OR","25242051","blacks",,"NULL","NULL",," answernotfound"," disengagement",1.92,1.77,2.08,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242051_2_OR","25242051","those","greater than","65","NULL","years"," answernotfound"," disengagement",3.61,2.41,5.41,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242443_2_OR","25242443","women with a contract cell",,"NULL","NULL",," women with a contract cell"," being contacted",0.5,0.3,1,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242443_1_OR","25242443","preferred contact",,"NULL","NULL",," answernotfound"," follow-up",1.1,1,1.2,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242594_7_OR","25242594","recent use",,"NULL","NULL",," answernotfound"," endometrial cancer",0.39,0.3,0.49,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242594_4_OR","25242594","older age at first use",,"NULL","NULL",," answernotfound"," ec",0.53,0.43,0.67,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242594_5_OR","25242594","ever use of iuds",,"NULL","NULL",," never use,"," ec risk",0.6,0.5,0.72,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242594_6_OR","25242594","longer duration of use",,"NULL","NULL",," answernotfound"," endometrial cancer",0.61,0.52,0.71,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242594_3_OR","25242594","inert iuds",,"NULL","NULL",," never use,"," risk of ec",0.69,0.58,0.82,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25242594_1_OR","25242594","ever use of iuds",,"NULL","NULL",," never use,"," ec risk",0.81,0.74,0.9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25243624_3_OR","25243624","cytogenetic risk,",,"NULL","NULL",," answernotfound"," mortality.",1.14,0.55,2.34,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25243624_1_OR","25243624","conventional vs reduced",,"NULL","NULL",," conventional vs reduced"," mortality.",1.14,0.67,1.93,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25245413_5_OR","25245413","weight",,"NULL","NULL",," answernotfound"," af",1.32,1.02,1.71,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25245413_6_OR","25245413","alcohol use",,"NULL","NULL",," answernotfound"," af in patients with dilated la",1.61,1.08,2.41,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25245413_4_OR","25245413","female gender",,"NULL","NULL",," answernotfound"," af in patients with dilated la",1.67,1.01,2.77,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25245413_1_OR","25245413","age","greater than","75","NULL","years"," answernotfound"," af",1.87,1.49,2.35,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25245413_3_OR","25245413","heart failure",,"NULL","NULL",," answernotfound"," af",5.43,3.77,7.87,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25248815_1_OR","25248815","crp levels","greater than","3","NULL","mg"," answernotfound"," higher incidence of mace",2.17,1.01,4.67,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25248815_2_OR","25248815","crp levels","greater than","3","NULL","mg"," answernotfound"," higher incidence of mace",3.58,1.04,13,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25250626_3_OR","25250626","those in the highest quartile",,"NULL","NULL",," those in the highest quartile"," risk of all-cause mortality",2.15,1.15,4.04,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25252020_1_OR","25252020","postoperative left atrial volume index",,"NULL","NULL",," answernotfound"," persistent lvsd",1.18,1.003,1.39,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25252624_1_OR","25252624","two tnfα polymorphisms",,"NULL","NULL",," answernotfound"," hand oa.",1.45,1.01,2.07,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25252624_3_OR","25252624","two tnfα polymorphisms",,"NULL","NULL",," answernotfound"," hand oa.",1.55,1.06,2.25,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25252624_4_OR","25252624","tnfα g-a-g haplotype",,"NULL","NULL",," answernotfound"," risk of hand oa",1.61,1.1,2.37,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25252624_5_OR","25252624","tnfα ""-1031"" minor allele",,"NULL","NULL",," answernotfound"," risk of hand oa",2.01,1.26,3.22,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25252624_6_OR","25252624","tnfα ""-1031"" and ""-863"" minor alleles",,"NULL","NULL",," answernotfound"," risk of hand oa",2.54,1.45,4.47,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25252624_7_OR","25252624","tnfα ""-1031"" and ""-863"" minor alleles",,"NULL","NULL",," answernotfound"," risk of hand oa",2.6,1.46,4.62,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25256545_13_OR","25256545","age",,"NULL","NULL",," answernotfound"," risk for delirium.",1.01,1.01,1.07,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25256545_7_OR","25256545","age",,"NULL","NULL",," answernotfound"," risk for delirium.",1.01,1.01,95,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25256545_6_OR","25256545","map above an ula",,"NULL","NULL",," answernotfound"," risk for delirium.",1.09,1.03,1.15,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25256545_5_OR","25256545","congestive heart failure",,"NULL","NULL",," answernotfound"," risk for delirium.",2.68,1.28,5.62,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25256545_4_OR","25256545","prior stroke",,"NULL","NULL",," answernotfound"," risk for delirium.",2.79,1.12,6.96,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25256545_3_OR","25256545","preoperative antidepressant use",,"NULL","NULL",," answernotfound"," risk for delirium.",3,1.29,6.96,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25256545_1_OR","25256545","mechanical ventilation for","greater than","48","NULL",," answernotfound"," risk for delirium.",3.94,1.72,9.03,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25257064_3_OR","25257064","those who had achieved remission of symptoms at week 12",,"NULL","NULL",," placebo group"," relapse of major depression",0.33,0.12,0.94,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25257064_1_OR","25257064","(effect of intervention over 52 weeks:",,"NULL","NULL",," answernotfound"," risk of subsequent relapse",2.49,1.12,5.51,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25258014_3_OR","25258014","invasive breast cancer,",,"NULL","NULL",," answernotfound"," cancer risk or mortality",0.76,0.62,0.92,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25258014_1_OR","25258014","invasive breast cancer,",,"NULL","NULL",," answernotfound"," cancer-specific or overall mortality",0.92,0.84,1.01,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25258014_7_OR","25258014","invasive breast cancer,",,"NULL","NULL",," answernotfound"," cancer risk or mortality",0.97,0.89,1.05,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25258014_6_OR","25258014","invasive breast cancer,",,"NULL","NULL",," answernotfound"," cancer risk or mortality",1.08,0.94,1.24,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25258014_4_OR","25258014","invasive breast cancer,",,"NULL","NULL",," answernotfound"," cancer risk or mortality",1.11,0.84,1.4,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_8_OR","25259745","peripheral artery disease",,"NULL","NULL",," answernotfound"," risk for cardiovascular disease and end-stage renal disease.",1.23,0.85,1.79,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_6_OR","25259745","all-cause mortality",,"NULL","NULL",," answernotfound"," risk for cardiovascular disease and end-stage renal disease.",1.3,1.11,1.52,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_1_OR","25259745","coronary heart disease",,"NULL","NULL",," answernotfound"," risk for cardiovascular disease and end-stage renal disease.",1.44,1.18,1.76,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_3_OR","25259745","combined cardiovascular disease",,"NULL","NULL",," answernotfound"," risk for cardiovascular disease and end-stage renal disease.",1.46,1.29,1.64,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_2_OR","25259745","combined coronary heart disease",,"NULL","NULL",," answernotfound"," risk for cardiovascular disease and end-stage renal disease.",1.47,1.26,1.71,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_5_OR","25259745","stroke",,"NULL","NULL",," answernotfound"," coronary heart disease,",1.57,1.18,2.08,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_7_OR","25259745","heart failure",,"NULL","NULL",," answernotfound"," risk for cardiovascular disease and end-stage renal disease.",1.88,1.52,2.34,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25259745_9_OR","25259745","end-stage renal disease",,"NULL","NULL",," answernotfound"," risk for cardiovascular disease and end-stage renal disease.",1.95,1.11,3.41,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25260445_1_OR","25260445","elderly age",,"NULL","NULL",," answernotfound"," ckd progression",2.34,0.81,6.05,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25261702_7_OR","25261702","smokers",,"NULL","NULL",," smokers"," preterm birth",0.8,0.4,1.7,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25261702_8_OR","25261702","smokers",,"NULL","NULL",," smokers"," preterm birth",0.8,0.7,0.9,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25261702_6_OR","25261702","aspirin supplementation",,"NULL","NULL",," nonsmokers"," preterm birth",1,0.8,1.3,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25261702_9_OR","25261702","smokers",,"NULL","NULL",," nonsmokers"," preterm birth",1.1,0.9,1.4,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262266_4_OR","25262266","women and men without bleeding",,"NULL","NULL",," women and men without bleeding"," mortality",1.14,0.99,1.32,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262266_5_OR","25262266","women",,"NULL","NULL",," women"," death",1.28,1.11,1.47,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262266_6_OR","25262266","transfusion",,"NULL","NULL",," answernotfound"," risk of death",2,1.23,3.25,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262266_7_OR","25262266","women",,"NULL","NULL",," answernotfound"," risk of death",2.18,1.31,3.63,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262266_1_OR","25262266","both men",,"NULL","NULL",," answernotfound"," higher-than-expected in-hospital death",2.25,1.7,2.97,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262266_3_OR","25262266","women",,"NULL","NULL",," answernotfound"," higher-than-expected in-hospital death",3.13,2.42,4.07,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262306_5_OR","25262306","dbp:",,"NULL","NULL",," answernotfound"," cardiovascular",1.51,0.65,3.5,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262306_4_OR","25262306","spb,",,"NULL","NULL",," answernotfound"," cardiovascular",1.97,1.21,3.23,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262306_1_OR","25262306","smoking,",,"NULL","NULL",," answernotfound"," cardiovascular",15.7,4.2,58.7,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262306_3_OR","25262306","ldl-c,",,"NULL","NULL",," answernotfound"," cardiovascular",2.98,1.48,6.02,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262459_1_OR","25262459","bmi of","lower than","NULL","NULL",," answernotfound"," development of glucose disorders.",0.28,0.12,0.65,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262459_3_OR","25262459","low saturated fat pattern",,"NULL","NULL",," answernotfound"," development of glucose disorders.",0.3,0.13,0.69,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262459_2_OR","25262459","low fat intake pattern",,"NULL","NULL",," answernotfound"," development of glucose disorders.",0.3,0.13,0.7,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25262459_8_OR","25262459","healthy fat pattern",,"NULL","NULL",," answernotfound"," development of glucose disorders.",0.34,0.12,0.94,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25267716_1_OR","25267716","age, gender, smoking history, and previous cancers",,"NULL","NULL",," answernotfound"," risk for cancer or mortality",0.55,0.27,1.11,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25267716_2_OR","25267716","treatment with ezetimibe/simvastatin",,"NULL","NULL",," answernotfound"," risk for cancer or mortality",1.29,0.82,2.03,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25267738_5_OR","25267738","group a2 versus a1",,"NULL","NULL",," answernotfound"," recurrent thrombotic events.",1.37,0.7,2.5,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25267738_7_OR","25267738","major bleeding in group a1 versus group a2",,"NULL","NULL",," group a1 versus group a2"," recurrent thrombotic events.",3.78,0.77,18.58,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25267738_6_OR","25267738","group a1",,"NULL","NULL",," answernotfound"," recurrent thrombotic events.",6,1.7,21.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25270275_1_OR","25270275","septic shock,",,"NULL","NULL",," answernotfound"," died",0.94,0.78,1.09,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25274038_4_OR","25274038","men with a first-degree fh",,"NULL","NULL",," answernotfound"," risk for pc",0.48,0.25,0.95,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25274038_3_OR","25274038","risk for low-grade (gleason 2","between","NULL","NULL",," answernotfound"," pc mortality",1.46,1.15,1.69,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25274038_2_OR","25274038","men with a first-degree fh",,"NULL","NULL",," men with a first-degree fh"," cancer",1.65,1.27,2.15,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25277272_3_OR","25277272","normal or abnormal alkaline phosphatase",,"NULL","NULL",," answernotfound"," survival.",0.59,0.52,0.66,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25277272_2_OR","25277272","alp",,"NULL","NULL",," answernotfound"," survival.",0.64,0.58,0.71,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25277673_5_OR","25277673","high numeracy",,"NULL","NULL",," answernotfound"," pictographs",0.4,0.1,1.7,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25277673_6_OR","25277673","bar charts",,"NULL","NULL",," answernotfound"," outcome.",0.5,0.1,1.8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25277673_3_OR","25277673","high numeracy",,"NULL","NULL",," answernotfound"," outcome.",5.1,1.6,16,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25277673_4_OR","25277673","high numeracy",,"NULL","NULL",," answernotfound"," outcome.",7.1,2.6,19,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25279666_6_OR","25279666","the dental prophylaxis group",,"NULL","NULL",," answernotfound"," lower risk for ec",0.53,0.44,0.65,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25279666_7_OR","25279666","males",,"NULL","NULL",," answernotfound"," ec,",0.54,0.44,0.66,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25279666_5_OR","25279666","esophageal reflux",,"NULL","NULL",," answernotfound"," higher risk of ec.",1.86,1.02,3.52,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25279666_1_OR","25279666","male subjects",,"NULL","NULL",," answernotfound"," higher risk of ec.",10.04,7.58,13.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25279666_4_OR","25279666","alcohol abuse",,"NULL","NULL",," answernotfound"," higher risk of ec.",5.46,2.26,13.18,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25279666_3_OR","25279666","history of esophageal ulcers",,"NULL","NULL",," answernotfound"," higher risk of ec.",7.1,5.03,10.01,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25280414_3_OR","25280414","saturated fatty acids",,"NULL","NULL",," answernotfound"," 1-y all-cause mortality",1.15,1.03,1.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25281353_1_OR","25281353","25(oh)d concentration",,"NULL","NULL",," answernotfound"," risk of type 2 diabetes",2,1,195,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25281655_4_OR","25281655","s3 gallop",,"NULL","NULL",," answernotfound"," adverse 30-day outcomes,",1.21,1.06,1.4,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25281655_3_OR","25281655","baseline orthopnea",,"NULL","NULL",," answernotfound"," adverse 30-day outcomes,",1.31,1.13,1.52,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25281655_7_OR","25281655","30-day all-cause hospitalization or mortality",,"NULL","NULL",," answernotfound"," adverse 30-day outcomes,",1.4,1.22,1.61,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
