"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"30106987_4_OR","30106987","heart disease",,"NULL","NULL",,"heart disease","mortality","7.11","2.89","17.51","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"30151939_1_OR","30151939","malnutrition",,"NULL","NULL",,"children with disabilities","underweight","2.97","2.33","3.79","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30176822_1_OR","30176822","maternal depression",,"NULL","NULL",,"maternal depression","child severe acute malnutrition","53.5","8.5","338.3","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30176822_2_OR","30176822","low income",,"NULL","NULL",,"very low income","maternal depression","77.6","5.8","1033.2","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30304444_4_OR","30304444","surgery",,"NULL","NULL",,"surgery","infection","2","1.4","2.7","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30304444_5_OR","30304444","surgery",,"NULL","NULL",,"surgery","infection","2.5","2","3.1","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30304444_3_OR","30304444","pn",,"NULL","NULL",,"pediatric inflammatory bowel disease","thrombus","3.8","3.1","4.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30304444_1_OR","30304444","pn exposure",,"NULL","NULL",,"pediatric inflammatory bowel disease","thrombus","4.3","3.2","5.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30344875_1_OR","30344875","oropharyngeal candidiasis",,"NULL","NULL",,"oropharyngeal candidiasis","severe underweight","4.9","1.8","13.5","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30344875_2_OR","30344875","hiv",,"NULL","NULL",,"malnutrition","malnutrition","5.1","1.5","17.1","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30372440_1_OR","30372440","child dietary diversity score",,"NULL","NULL",,"household cohort","acute malnutrition","0.53","0.01","1.05","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"30372440_2_OR","30372440","unadjustedhazard",,"NULL","NULL",,"acute malnutrition","acute malnutrition","0.83","0.48","1.42","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"30372440_3_OR","30372440","age and sex",,"NULL","NULL",,"household cohort","acute malnutrition","0.94","0.51","1.74","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"30412341_1_OR","30412341","age",,"NULL","NULL",,"age","stunting","3.06","0.63","14.8","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30412341_2_OR","30412341","age",,"NULL","NULL",,"age","stunting","5.07","1.16","22.2","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30457722_1_OR","30457722","breastfeeding time",,"NULL","NULL",,"breastfeeding time","shorter duration","0.35","0.155","0.789","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30457722_3_OR","30457722","shorter duration of regular iron supplementation",,"NULL","NULL",,"pregnancy","pregnancy","1.69","1.148","2.508","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30480324_1_OR","30480324","protein supplementation",,"NULL","NULL",,"stillbirth","stillbirth","0.6","0.39","0.94","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30480324_2_OR","30480324","infant birth weight",,"NULL","NULL",,"infant birth weight","stillbirth","0.79","0.69","0.9","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30672971_3_OR","30672971","malnutrition",,"NULL","NULL",,"malnutrition","mortality","1.53","1.04","2.25","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30672971_1_OR","30672971","glycemia",,"NULL","NULL",,"glycemia","mortality","2.01","1.14","3.53","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30672971_2_OR","30672971","glycemia",,"NULL","NULL",,"glycemia","mortality","2.91","1.71","4.55","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30672971_4_OR","30672971","mechanical ventilation",,"NULL","NULL",,"mechanical ventilation","mortality","3.71","1.17","11.76","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30740596_2_OR","30740596","neonatal clinical seizures",,"NULL","NULL",,"neonatal clinical seizures","mortality","4.1","2","8.7","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30740596_3_OR","30740596","neonatal clinical seizures",,"NULL","NULL",,"neonatal clinical seizures","mortality","7","3.8","16.3","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_8_OR","30744614","not taking deworming medicine",,"NULL","NULL",,"not taking deworming medicine","stunting","1.29","1.09","1.53","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_9_OR","30744614","poorest households",,"NULL","NULL",,"poorest households","stunting","1.45","1.12","1.86","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_1_OR","30744614","boys",,"NULL","NULL",,"boys","stunting","1.51","1.25","1.82","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_6_OR","30744614","primary education",,"NULL","NULL",,"primary education for mothers","stunting","1.71","1.25","2.34","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_10_OR","30744614","poorest households",,"NULL","NULL",,"poorest households","stunting","1.82","1.45","2.29","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_7_OR","30744614","illiterate mothers",,"NULL","NULL",,"illiterate mothers","stunting","2","1.37","2.92","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_4_OR","30744614","low birth weight",,"NULL","NULL",,"low birth weight","stunting","2.12","1.39","3.23","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_5_OR","30744614","low maternal height",,"NULL","NULL",,"low maternal height","stunting","3.27","1.89","5.64","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_2_OR","30744614","boys",,"NULL","NULL",,"boys","stunting","4.91","3.16","7.62","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30744614_3_OR","30744614","boys",,"NULL","NULL",,"boys","stunting","6.34","4.07","9.89","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30772602_1_OR","30772602","uncovered water containers",,"NULL","NULL",,"host communities","diarrhea","1.37","1.04","1.8","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30868070_1_OR","30868070","underweight",,"NULL","NULL",,"underweight","stunting","0.02","0.01","0.17","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30868070_3_OR","30868070","normal birth weight",,"NULL","NULL",,"normal birth weight","malnutrition","0.29","0.15","0.56","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30868070_2_OR","30868070","age of starting complementary foods",,"NULL","NULL",,"stunting","stunting","0.7","0.5","0.99","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"30916516_1_OR","30916516","weight velocity",,"NULL","NULL",,"mild malnutrition","malnourished","10.8","4.5","26","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30916516_3_OR","30916516","weight velocity",,"NULL","NULL",,"acute malnutrition","malnutrition","11.7","1.5","90.5","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30916516_4_OR","30916516","weight velocity",,"NULL","NULL",,"underweight","stunting","17.9","4","80.7","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30916516_2_OR","30916516","chronic malnutrition",,"NULL","NULL",,"chronic malnutrition","becoming malnourished","8.3","2","34.9","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30916516_5_OR","30916516","weight velocity",,"NULL","NULL",,"malnutrition","stunting","8.7","4.3","17.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"30963283_1_OR","30963283","bmi changes",,"NULL","NULL",,"mortality","mortality risk","1.54","1.17","2.03","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"31024756_1_OR","31024756","poverty",,"NULL","NULL",,"poverty","wasting","1.22","1.01","1.48","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31116711_3_OR","31116711","fear of feeding",,"NULL","NULL",,"malnutrition","malnutrition","3.14","1.24","7.9","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31116711_4_OR","31116711","organic causes",,"NULL","NULL",,"organic causes","malnutrition","3.1","0.98","9.7","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31116711_1_OR","31116711","loss of appetite",,"NULL","NULL",,"malnutrition","malnutrition","8.8","2.9","26.9","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31138947_1_OR","31138947","mother's education",,"NULL","NULL",,"females","underweight","1.04","0.81","1.34","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31196034_2_OR","31196034","low parity",,"NULL","NULL",,"low parity","low birth weight","0.256","0.088","0.747","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31196034_3_OR","31196034","low middle",,"NULL","NULL",,"low middle","low birth weight","0.738","0.552","0.987","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31196034_1_OR","31196034","older age",,"NULL","NULL",,"older age","low birth weight","1.395","1.053","1.846","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31271965_7_OR","31271965","stunting",,"NULL","NULL",,"girls","slow growth rate","0.75","0.56","0.99","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31271965_8_OR","31271965","stunting",,"NULL","NULL",,"stunting","slow growth rate","1.42","1.02","1.97","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31271965_6_OR","31271965","lower economic",,"NULL","NULL",,"middle economic","acute respiratory infection","1.67","1.06","2.64","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31271965_4_OR","31271965","acute respiratory infection",,"NULL","NULL",,"children","children","1.67","1.11","2.5","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31271965_3_OR","31271965","acute respiratory infection",,"NULL","NULL",,"infants aged 0","lower economic","2.03","1.21","3.38","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31271965_5_OR","31271965","lower economic",,"NULL","NULL",,"lower economic","ari","2.03","1.27","3.27","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31271965_1_OR","31271965","infants",,"NULL","NULL",,"infants","acute respiratory infection","2.87","1.92","4.28","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31318938_1_OR","31318938","hiv",,"NULL","NULL",,"wasting","growth retardation","4.3","1.9","9.8","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"31419251_1_OR","31419251","malnutrition",,"NULL","NULL",,"bangladesh","malnutrition","1.25","1.25","1.25","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"31468328_1_OR","31468328","bowel resection",,"NULL","NULL",,"era of surgical care","postoperative ssi","0.39","0.19","0.82","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31468328_2_OR","31468328","bowel resection",,"NULL","NULL",,"era of surgical care","postoperative ssi","0.45","0.24","0.84","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31497852_1_OR","31497852","drought",,"NULL","NULL",,"underweight","underweight","1.18","1.04","1.35","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"31497852_3_OR","31497852","rainfall",,"NULL","NULL",,"wasting","stunting","50","0.93","95","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"31497852_2_OR","31497852","rainfall",,"NULL","NULL",,"underweight","underweight","50","0.94","95","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"31497852_4_OR","31497852","precipitation",,"NULL","NULL",,"precipitation","malnutrition","50","1","95","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"31522971_5_OR","31522971","undernutrition",,"NULL","NULL",,"undernutrition","mortality","0.45","0.21","0.98","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"31522971_1_OR","31522971","undernutrition",,"NULL","NULL",,"bmi","mortality","3.75","1.41","9.95","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"31522971_4_OR","31522971","bmi",,"NULL","NULL",,"bmi","mortality","4.01","1.14","14.15","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"31522971_3_OR","31522971","bmi",,"NULL","NULL",,"age","mortality","7.62","2.42","23.97","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"31580313_2_OR","31580313","maternal short stature",,"NULL","NULL",,"maternal short stature","childhood stunting","0.2","0.1","0.5","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31580313_1_OR","31580313","maternal short stature",,"NULL","NULL",,"maternal short stature","childhood stunting","3.3","1.2","9","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31651270_2_OR","31651270","malnutrition",,"NULL","NULL",,"elevated tcd","prior stroke","1.37","1.01","1.86","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31651270_1_OR","31651270","malnutrition",,"NULL","NULL",,"impaired neurocognitive dysfunction","elevated tcd velocity","1.44","1.23","1.68","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31651270_3_OR","31651270","prior stroke",,"NULL","NULL",,"prior stroke","neurocognitive impairment","6.88","1.95","24.3","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31692697_2_OR","31692697","mother did not taken family planning",,"NULL","NULL",,"wasting","wasting","2.53","1.054","6.074","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31692697_1_OR","31692697","family does not live together",,"NULL","NULL",,"under five children","wasting","3.086","1.061","8.97","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31701427_1_OR","31701427","hypoalbuminemia",,"NULL","NULL",,"hypoalbuminemia","mortality","2.6","1.27","9.21","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"31701427_2_OR","31701427","severe acute malnutrition",,"NULL","NULL",,"severe acute malnutrition","mortality","4.9","1.12","10","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"31775902_4_OR","31775902","access to hygienic latrine",,"NULL","NULL",,"children under five","acute malnutrition","0.25","0.07","0.82","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31775902_1_OR","31775902","birth order",,"NULL","NULL",,"birth order","acute malnutrition","0.3","0.09","0.96","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31775902_2_OR","31775902","number of family members",,"NULL","NULL",,"number of family members","acute malnutrition","1.3","1.02","1.65","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31775902_3_OR","31775902","illness",,"NULL","NULL",,"illness","acute malnutrition","3.08","1.13","8.42","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"31940069_1_OR","31940069","protein energy wasting",,"NULL","NULL",,"protein energy wasting","high diastolic blood pressure","2.41","1.23","4.7","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32024519_4_OR","32024519","malnourished and well-nourished children",,"NULL","NULL",,"malnourished","malaria parasites","1.73","0.59","5.03","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32024519_2_OR","32024519","malnourished",,"NULL","NULL",,"malaria infected","malaria infected","2.31","1.01","5.26","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32024519_1_OR","32024519","malnourished",,"NULL","NULL",,"malaria infected","malaria infected","2.57","0.97","6.79","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32024519_3_OR","32024519","malnourished",,"NULL","NULL",,"malnourished","malaria infected","2.72","0.54","11.61","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32138722_3_OR","32138722","paternal engagement",,"NULL","NULL",,"malnutrition","delay","0.76","0.63","0.91","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32138722_1_OR","32138722","greater paternal engagement",,"NULL","NULL",,"greater paternal engagement","delay","1.5","1.09","2.07","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32138722_2_OR","32138722","adolescent motherhood",,"NULL","NULL",,"adolescent motherhood","delay","4.09","1.4","11.87","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32153954_4_OR","32153954","bmi",,"NULL","NULL",,"mothers with a normal bmi","stunting","0.84","0.76","0.93","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32153954_2_OR","32153954","female children",,"NULL","NULL",,"female children","stunting","0.89","0.78","1.02","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32153954_3_OR","32153954","birth interval",,"NULL","NULL",,"birth interval","stunting","1.36","1.11","1.67","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32153954_1_OR","32153954","stunting",,"NULL","NULL",,"stunting","age","6.71","4.46","10.1","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32245468_1_OR","32245468","caregiver sex",,"NULL","NULL",,"female caregivers","hiv infection","1.4","1.08","1.83","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32245468_3_OR","32245468","male caregivers",,"NULL","NULL",,"male caregivers","hiv infection","1.72","1.02","2.93","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32245468_2_OR","32245468","caregiver sex",,"NULL","NULL",,"0-4 year-olds","hiv infection","4.02","1.61","10.03","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32260139_3_OR","32260139","propensity",,"NULL","NULL",,"child","cirrhosis","0.4","0.2","0.81","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32260139_4_OR","32260139","nocturnal bcaa supplementation",,"NULL","NULL",,"cirrhosis","death","0.57","0.33","0.99","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32260139_1_OR","32260139","median age",,"NULL","NULL",,"child","overall survival","0.57","0.34","0.93","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32306937_1_OR","32306937","armed conflict",,"NULL","NULL",,"low intensity","malnourishment","1.6","1.03","2.49","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32384130_3_OR","32384130","keeping animals inside",,"NULL","NULL",,"owning cattle","wasted","3.5","0.018","6.5","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32401948_3_OR","32401948","malnutrition",,"NULL","NULL",,"community","pneumonia","1.75","1.75","95","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32401948_5_OR","32401948","previous hospitalization",,"NULL","NULL",,"previous hospitalization","pneumonia","2.91","1.08","7.9","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32401948_4_OR","32401948","previous use of antibiotics",,"NULL","NULL",,"previous use of antibiotics","hospitalization","3.03","1.27","7.2","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32401948_2_OR","32401948","age",,"NULL","NULL",,"age","hospitalization","5.39","1.89","15.4","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32520318_2_OR","32520318","bmi",,"NULL","NULL",,"increased los","increased los","3.69","1.24","10.98","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32520318_1_OR","32520318","low weight",,"NULL","NULL",,"low weight","increased los","3.76","1.36","10.35","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32603534_1_OR","32603534","overweight",,"NULL","NULL",,"children","stunting","1.47","1.18","1.83","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32603534_2_OR","32603534","low birth weight",,"NULL","NULL",,"stunting","stunting","1.56","1.26","1.94","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32603534_4_OR","32603534","low birth weight",,"NULL","NULL",,"low birth weight","wasting","2.91","2.16","3.92","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32603534_3_OR","32603534","low birth weight",,"NULL","NULL",,"low birth weight","stunting","3.42","2.86","4.1","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32631810_3_OR","32631810","nutritional status",,"NULL","NULL",,"nutritional status","overall survival","0.94","0.61","1.44","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32631810_1_OR","32631810","nutritional status",,"NULL","NULL",,"zbmi","overall survival","1.27","0.88","1.83","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32698779_1_OR","32698779","postnatal depression",,"NULL","NULL",,"postnatal depression","adverse infant health outcomes","1.31","1.17","1.48","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32773668_4_OR","32773668","stunting",,"NULL","NULL",,"overweight","dengue","0.54","0.33","0.88","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32773668_5_OR","32773668","overweight",,"NULL","NULL",,"overweight","dengue severity","0.61","0.39","0.95","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32773668_1_OR","32773668","overweight",,"NULL","NULL",,"overweight","dengue severity","1.76","1.13","2.75","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32773668_3_OR","32773668","overweight",,"NULL","NULL",,"overweight","dengue severity","1.84","1.09","3.09","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32790725_2_OR","32790725","standard government health services",,"NULL","NULL",,"standard government health services","wasting","0.78","0.67","0.92","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32790725_5_OR","32790725","lipid",,"NULL","NULL",,"stunting","stunting","0.83","0.81","0.86","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32790725_6_OR","32790725","lipid",,"NULL","NULL",,"control group . statistically significant reduction in anaemia","stunting","0.9","0.83","0.97","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32790725_1_OR","32790725","standard government health services",,"NULL","NULL",,"standard government health services","stunting","0.91","0.88","0.94","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32790725_3_OR","32790725","anaemia",,"NULL","NULL",,"underweight","underweight","0.94","0.85","1.04","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32790725_4_OR","32790725","anaemia",,"NULL","NULL",,"anaemia","stunting","0.97","0.94","0.99","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32804926_5_OR","32804926","malnutrition",,"NULL","NULL",,"malnutrition","shigella infections","0.91","0.88","0.95","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32804926_4_OR","32804926","low maternal education",,"NULL","NULL",,"low maternal education","diarrhea","1.1","1.01","1.2","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32804926_3_OR","32804926","low maternal education",,"NULL","NULL",,"low maternal education","diarrhea","1.14","1.03","1.26","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32804926_2_OR","32804926","unimproved sanitation",,"NULL","NULL",,"unimproved sanitation","diarrhea","1.15","1.03","1.29","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32804926_1_OR","32804926","older age",,"NULL","NULL",,"older age","diarrhea","1.75","1.7","1.81","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32838748_1_OR","32838748","low literacy",,"NULL","NULL",,"low literacy","inappropriate feeding practices","5.52","1.29","23.66","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32885807_4_OR","32885807","weight",,"NULL","NULL",,"weight","mortality","0.44","0.24","0.8","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"32885807_6_OR","32885807","pneumonia",,"NULL","NULL",,"pneumonia","mortality","1.89","1.19","3.02","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32885807_8_OR","32885807","lack of appetite",,"NULL","NULL",,"lack of appetite","increased mortality","2.16","1.48","3.16","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32885807_5_OR","32885807","diarrhea",,"NULL","NULL",,"diarrhea","mortality","2.84","1.4","5.75","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32885807_7_OR","32885807","shock",,"NULL","NULL",,"presence of shock","mortality","3.67","2.24","6.03","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32885807_1_OR","32885807","hiv infection",,"NULL","NULL",,"hiv infection","inpatient mortality","4.32","2.31","8.08","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"32956354_5_OR","32956354","low-density plasmodium falciparum parasitemia",,"NULL","NULL",,"febrile children","secondary hospitalizations","0.3","0.1","1","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32956354_4_OR","32956354","secondary hospitalizations",,"NULL","NULL",,"secondary hospitalizations","clinical failures","0.7","0.2","3.2","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32956354_3_OR","32956354","severe malnutrition",,"NULL","NULL",,"severe malnutrition","secondary hospitalizations","0.7","0.2","3.5","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32956354_1_OR","32956354","undifferentiated fever",,"NULL","NULL",,"undifferentiated fever","severe malnutrition","2","1.3","3.1","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32956354_2_OR","32956354","severe malnutrition",,"NULL","NULL",,"severe malnutrition","undifferentiated fever","3.2","1.1","7.5","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"32984587_1_OR","32984587","parental education",,"NULL","NULL",,"parental education","stunting and wasting","1.26","1.02","1.55","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33019912_2_OR","33019912","malnutrition and kangaroo mother care",,"NULL","NULL",,"preterm babies","developing ndd","0.46","0.21","1","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33019912_3_OR","33019912","re-admission of preterm infants",,"NULL","NULL",,"malnutrition","severe illness","2.33","0.91","5.94","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33019912_1_OR","33019912","malnutrition",,"NULL","NULL",,"malnutrition","developing ndd","2.92","1.27","6.71","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33058222_1_OR","33058222","malnourished",,"NULL","NULL",,"malnourished","overall mortality","3.44","1.51","7.84","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"33099650_1_OR","33099650","asymptomatic duodenitis",,"NULL","NULL",,"dyspepsia","dyspepsia","9.34","1.54","56.8","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33110579_2_OR","33110579","overweight",,"NULL","NULL",,"overweight","pregnant women","2.19","1.94","2.46","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33164283_1_OR","33164283","overweight",,"NULL","NULL",,"overweight","spt reactivity","2.68","1.5","4.78","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33190812_3_OR","33190812","hypoalbuminemia",,"NULL","NULL",,"hypoalbuminemia","post-operative infection","1.17","1.04","1.32","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33190812_2_OR","33190812","malnutrition",,"NULL","NULL",,"malnutrition","post-operative infection","1.17","1.1","1.25","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
