"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","exp2","adjustment","fromCode","projectName","uploadDate"
,"35013899_4","35013899","hypoxia obstructive sleep apnea",,"NULL","NULL",,,"cardiovascular death",1.649,1.148,2.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35013899_5","35013899","obstructive sleep apnea",,"NULL","NULL",,,"cardiovascular death",3.742,3.183,4.398,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35013899_6","35013899","moderate--severe obstructive sleep apnea",,"NULL","NULL",,,"cardiovascular death",19.671,16.303,23.734,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35016417_1","35016417","hypertension",,"NULL","NULL",,,"obstructive sleep apnea hypopnea syndrome",6.44,5.38,7.71,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35016417_2","35016417","moderate obstructive sleep apnea hypopnea syndrome",,"NULL","NULL",,,"hypertension",1.93,0.69,5.43,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35016417_3","35016417","obstructive sleep apnea hypopnea syndrome",,"NULL","NULL",,,"hypertension",0.43,0.24,0.74,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35016417_4","35016417","osahs",,"NULL","NULL",,,"hypertension",0.85,0.42,1.73,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35046740_1","35046740","sbii",,"NULL","NULL",,,"cardiovascular disease",6.28,1.1,36.04,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35063452_1","35063452","cpap treatment",,"NULL","NULL",,,"reversibility",5.27,1.27,35.86,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35068930_1","35068930","obstructive sleep apnea",,"NULL","NULL",,,"polycythemia",1.03,1.015,1.046,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35073407_1","35073407","frequency postextubation stridor",,"NULL","NULL",,,"postextubation stridor",1.36,0.35,5.25,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"35073407_2","35073407","confidence intervals  rr  wide include positive negative values",,"NULL","NULL",,,"postextubation stridor",1.36,0.35,5.25,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"35073407_3","35073407","reintubation stridor",,"NULL","NULL",,,"reintubation",0.27,0.01,6.49,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"35073407_4","35073407","cuffed endotracheal tubes neonates",,"NULL","NULL",,,"reintubation",0.27,0.01,6.49,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"35087473_1","35087473","excessive daytime sleepiness",,"NULL","NULL",,,"non motor symptoms multiple system atrophy",1.06,1.02,1.11,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35156757_1","35156757","higher age",,"NULL","NULL",,,"increased pulse pressure (pp)  higher age",0.89,0.77,1.02,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35191313_1","35191313","hours awake night",,"NULL","NULL",,,"increased odds risk",2.7,1.06,7.34,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35191313_2","35191313","central apnea",,"NULL","NULL",,,"heart failure",2.84,1.28,6.32,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35191313_3","35191313",,,"NULL","NULL",,,,5.01,1.88,13.4,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35273759_1","35273759","basal ahi",,"NULL","NULL",,,"secondary endpoint",1.06,1,1.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35278117_1","35278117","oxygen saturation",,"NULL","NULL",,,"oxygen saturation",1.5,1,2.41,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35278774_1","35278774","age, sex",,"NULL","NULL",,,"response treatment rbd symptoms",10.146,1.302,79.032,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35280432_1","35280432","apnea-hypopnea index",,"NULL","NULL",,,"mixed osa (mixed obstructive sleep apnea",1.046,1.032,1.06,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35280432_2","35280432","lowest oxygen saturation",,"NULL","NULL",,,"mixed osa",0.958,0.936,0.981,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35345261_1","35345261","obstructive sleep apnea",,"NULL","NULL",,,"arteriosclerosis.",1.03,1.01,1.05,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35345261_2","35345261","obstructive sleep apnea",,"NULL","NULL",,,"arteriosclerosis",1.04,1,1.08,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35345261_3","35345261","age",,"NULL","NULL",,,"arteriosclerosis",1.12,1.06,1.19,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35433429_1","35433429","obstructive sleep apnea",,"NULL","NULL",,,"cancer incidence",1.009,1.003,1.016,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35433429_2","35433429","diagnostic factor",,"NULL","NULL",,,"cancer incidence",1.019,1.007,1.031,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35433429_3","35433429","severe obstructive sleep apnea",,"NULL","NULL",,,"cancer",2.825,1.358,5.878,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35466516_1","35466516",,,"NULL","NULL",,,,4.555,1.307,15.875,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35499267_1","35499267","implantable defibrillator-detected sleep apnea",,"NULL","NULL",,,"atrial fibrillation",2.13,1.24,3.65,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35499267_2","35499267","sleep disordered breathing",,"NULL","NULL",,,"atrial fibrillation",2.75,1.37,5.49,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35499267_3","35499267",,,"NULL","NULL",,,,2.26,1.05,4.86,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35520293_1","35520293","diabetes mellitus",,"NULL","NULL",,,"diabetes mellitus",1.86,1.18,2.92,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35538180_1","35538180","obesity",,"NULL","NULL",,,"obesity",0.17,0.09,0.32,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35538180_2","35538180",,,"NULL","NULL",,,,3.16,1.06,10.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35566586_1","35566586","age, sex, body mass index",,"NULL","NULL",,,"postoperative atrial fibrillation",6.82,1.31,35.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35566586_2","35566586",,,"NULL","NULL",,,,6.82,1.31,35.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35617717_1","35617717","obstructive sleep apnea",,"NULL","NULL",,,"larger tumor size",4.31,1.79,10.37,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35617717_2","35617717","moderate--severe obstructive sleep apnea",,"NULL","NULL",,,"moderate  severe obstructive sleep apnea",2.96,1.42,6.16,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35617717_3","35617717","moderate--severe osa",,"NULL","NULL",,,"moderate  severe obstructive sleep apnea",3.11,1.52,6.39,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35617717_4","35617717","moderate--severe obstructive sleep apnea",,"NULL","NULL",,,"metastasis",4.7,1.77,12.49,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35617717_5","35617717","moderate--severe",,"NULL","NULL",,,"central cervical lymph node metastasis",5.94,2.27,15.54,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35617717_6","35617717","hypoxemia",,"NULL","NULL",,,"braf mutation",2.88,1.31,6.31,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35624085_1","35624085","overweight, sex, age",,"NULL","NULL",,,"moderate  severe",1.34,1.19,1.51,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35624085_2","35624085",,,"NULL","NULL",,,,4.1,2.06,8.15,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35723730_1","35723730","thyroidectomy",,"NULL","NULL",,,"withdrawal",0.38,0.12,1.18,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35723730_2","35723730",,,"NULL","NULL",,,,0.19,0.03,1.17,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_1","35733819","3% oxygen desaturation index",,"NULL","NULL","%",,"hypertension",1.02,1.01,1.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_2","35733819","body mass index",,"NULL","NULL",,,"hypertension",1.34,1.12,1.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_3","35733819",,,"NULL","NULL",,,,2.62,1.6,4.29,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_4","35733819","overweight/obesity category",,"NULL","NULL",,,"hypertension",2.63,1.59,4.34,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_5","35733819","male sex",,"NULL","NULL",,,"hypertension",2.33,1.02,5.33,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_6","35733819","overweight/obesity",,"NULL","NULL",,,"hypertension",1.98,1.01,3.88,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_7","35733819","overweight/obesity",,"NULL","NULL",,,"hypertension",2.97,1.56,5.67,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_8","35733819","spo ( 2 )","lower than","NULL","NULL","%",,"hypertension",2.24,1.16,4.04,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35733819_9","35733819",,,"NULL","NULL",,,,3.81,1.49,9.74,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35734809_1","35734809","cccp dise",,"NULL","NULL",,,"complete concentric palatal collapse",28.88,1.18,704.35,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35734809_2","35734809","c-shape versus oval shape  soft palate wakefulness",,"NULL","NULL",,,"deterioration",8.54,1.09,67.23,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35734809_3","35734809","obstructive sleep apnea",,"NULL","NULL",,,"deterioration",3.29,1.02,10.64,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35790775_1","35790775","female gender",,"NULL","NULL",,,"obstructive sleep apnea",2.35,1.25,4.42,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35790775_2","35790775","age","lower than","NULL","NULL","years",,"mild severity osa",2.52,1.15,5.55,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35790775_3","35790775","age","lower than","NULL","NULL","years",,"cancer",17.46,9.28,32.84,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35791936_1","35791936","obstructive sleep apnea",,"NULL","NULL",,,"reduction egfr (glomerular filtration rate",1.383,1.01,1.905,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35791936_2","35791936","oxygen desaturation index",,"NULL","NULL",,,"decrease egfr (glomerular filtration rate",1.013,1.002,1.024,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35832389_2","35832389","hypertension",,"NULL","NULL",,,"hypertension",1.007,1.001,1.014,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35832580_1","35832580","adenoid hypertrophy",,"NULL","NULL",,,"obstructive sleep apnea syndrome",1.835,1.482,2.271,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35832580_2","35832580","tonsil hypertrophy",,"NULL","NULL",,,"tonsil hypertrophy",1.283,1.014,1.622,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35882227_1","35882227","measurement",,"NULL","NULL",,,"age",1.1,1.02,1.17,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35896039_1","35896039","time series oximetry pattern spo2 distribution standard deviation women",,"NULL","NULL",,,"cardiovascular disease",0.81,0.68,0.96,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35896039_2","35896039",,,"NULL","NULL",,,,0.75,0.59,0.95,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"35941318_1","35941318","treatment using mandibular advancement device",,"NULL","NULL",,,"complete obstruction  upper airway",6.3,0.9,42.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35956019_1","35956019","female sex",,"NULL","NULL",,,"disease medical condition",4.64,1.85,11.64,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35956019_2","35956019","body mass index",,"NULL","NULL",,,"obstructive sleep apnea",1.17,1.07,1.28,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35956019_3","35956019",,,"NULL","NULL",,,,0.93,0.91,0.95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35983621_1","35983621","oxygen",,"NULL","NULL",,,"respiratory compromise",0.97,0.94,0.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35983621_2","35983621","pre-operative oxygen nadir enteral feed dependence",,"NULL","NULL",,,"respiratory compromise",6.3,2.36,52.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35994102_1","35994102","male sex",,"NULL","NULL",,,"male sex",1.456,1.076,1.971,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35994102_2","35994102","male sex",,"NULL","NULL",,,"odds risk male sex",1.009,1.002,1.016,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"35994102_3","35994102","male sex",,"NULL","NULL",,,"suboptimal auto adjusting cpap titration",1.281,1.206,1.361,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36029654_1","36029654","mandibular plane angle",,"NULL","NULL",,,"obstructive sleep apnea",1.1,1.02,1.18,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36029654_2","36029654","mandibular plane angle",,"NULL","NULL",,,"obstructive sleep apnea",1.08,1.02,1.15,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36029654_3","36029654","steep mandibular plane craniofacial photogrammetry",,"NULL","NULL",,,"obstructive sleep apnea",1.13,1.04,1.23,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36042066_1","36042066","bmi",,"NULL","NULL",,,"night sweats",1.47,1.07,2.01,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36042066_2","36042066","hypoxemia",,"NULL","NULL",,,"night sweats",1.87,1.37,2.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36042066_3","36042066",,,"NULL","NULL",,,,2.6,1.73,3.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36042066_4","36042066","body movements awakenings",,"NULL","NULL",,,"disease medical condition",1.57,1.16,2.11,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36042066_5","36042066","excessive daytime sleepiness",,"NULL","NULL",,,"night sweats",1.54,1.13,2.08,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36042066_6","36042066","night sweats",,"NULL","NULL",,,"excessive daytime sleepiness",1.65,1.24,2.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36073641_1","36073641",,,"NULL","NULL",,,,1.916,1.019,3.601,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36073641_2","36073641","angptl3",,"NULL","NULL",,,"coronary vascular events",2.692,1.379,4.503,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36117703_1","36117703","serum cys-c levels",,"NULL","NULL",,,"odds risk mace",5.3,2.28,12.3,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36117703_2","36117703","serum cystatin c levels",,"NULL","NULL",,,"cause mortality",9.66,2.09,44.72,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36129028_1","36129028","moderate severe sleep apnea",,"NULL","NULL",,,"left ventricular diastolic dysfunction",9.26,1.89,45.26,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36129028_2","36129028","high activity index",,"NULL","NULL",,,"diastolic dysfunction",1.85,1.01,3.39,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36172486_1","36172486","abdominal obesity",,"NULL","NULL",,,"stroke",1.96,1.31,2.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36172486_2","36172486",":2.16",,"NULL","NULL",,,"stroke",2.16,1.05,4.43,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36172486_3","36172486","abdominal obesity",,"NULL","NULL",,,"stroke",2.16,1.12,4.04,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36172486_4","36172486",,,"NULL","NULL",,,,3.67,1.41,9.87,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36172486_5","36172486",,,"NULL","NULL",,,,1.84,0.43,6.23,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36172486_6","36172486","moderate osa",,"NULL","NULL",,,"stroke",1.98,0.73,6.45,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36201186_1","36201186","apnea",,"NULL","NULL",,,"apnea",13.4,5.7,33.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36201186_2","36201186","association apnea hypopnea",,"NULL","NULL",,,"severe osa",2.3,1.03,5.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36201186_3","36201186","apnea predominance",,"NULL","NULL",,,"severe osa",3.3,1.01,10.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36206063_1","36206063",,,"NULL","NULL",,,,3.095,1.69,5.66,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36206063_2","36206063","c-reactive protein",,"NULL","NULL",,,"cardiovascular disease",1.136,1.002,1.287,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36206063_3","36206063","age",,"NULL","NULL",,,"risk  heart disease",1.085,1.017,1.157,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36246113_1","36246113",,,"NULL","NULL",,,,11.24,2,63.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36263373_1","36263373",,,"NULL","NULL",,,,1.71,1,2.93,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36329414_1","36329414","micrognathia",,"NULL","NULL",,,"obstructive sleep apnea",2.02,1.02,4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36329414_2","36329414",,,"NULL","NULL",,,,1.08,1.04,1.11,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36329414_3","36329414",,,"NULL","NULL",,,,1.45,1.27,1.66,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36367332_1","36367332","spinal muscular atrophy",,"NULL","NULL",,,"spinal muscular atrophy",5.21,1.5,18.17,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36367332_2","36367332","apnea-hypopnea index",,"NULL","NULL",,,"recurrent respiratory tract infections acute respiratory failure",1.12,1.01,1.24,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36367332_3","36367332",,,"NULL","NULL",,,,0.65,0.46,0.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36367332_4","36367332","mean pulse oxygen saturation",,"NULL","NULL",,,"acute respiratory failure",0.72,0.52,1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36383205_1","36383205",,,"NULL","NULL",,,,1.34,0.69,2.59,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36437396_1","36437396","cryogenic plasma tonsillectomy",,"NULL","NULL",,,"obstructive sleep apnea hypopnea syndrome",2.181,1.306,3.645,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36437396_2","36437396","postoperative adverse reactions",,"NULL","NULL",,,"lower number postoperative adverse reactions",0.445,0.287,0.689,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36437403_1","36437403","hba1c levels within normal range ageing sex differences",,"NULL","NULL",,,"moderate  severe osa",1.26,1.1,1.45,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36437403_2","36437403","moderate--severe osa hba1c levels",,"NULL","NULL",,,"hypertension",1.69,1.22,2.33,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36444321_1","36444321","monitoring",,"NULL","NULL",,,"odds risk prevalent af",1.34,1.27,1.4,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36444321_2","36444321",,,"NULL","NULL",,,,1.67,1.59,1.76,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36502803_2","36502803","diabetes",,"NULL","NULL",,,"eye involvement",2.92,1.03,8.25,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36502803_3","36502803","diabetes",,"NULL","NULL",,,"eye involvement",5.01,1.65,15.2,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36502803_4","36502803","ahi score","greater than","23.2","NULL",,,"eye involvement",3.36,1.17,9.69,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36526671_1","36526671","metabolite index",,"NULL","NULL",,,"moderate severe osa",1.5,1.21,1.85,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36526671_2","36526671",,,"NULL","NULL",,,,1.55,1.1,2.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36544855_1","36544855","left ventricular hypertrophy",,"NULL","NULL",,,"coronary artery disease",1.7,1.44,2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36544855_4","36544855","age",,"NULL","NULL",,,"age",1.048,1.002,1.096,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36567780_1","36567780","type puc-ett",,"NULL","NULL",,,"atelectasis",1.06,0.35,3.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36567780_2","36567780","type puc-ett",,"NULL","NULL",,,"development stridor",1.58,0.43,5.81,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36567780_3","36567780","hoarseness",,"NULL","NULL",,,"hoarseness",7.03,0.83,59.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36625172_1","36625172","obstructive sleep apnea",,"NULL","NULL",,,"late onset preeclampsia",13.1,1.1,171.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36625172_2","36625172","obstructive sleep apnea",,"NULL","NULL",,,"obstructive sleep apnea",13.1,1.1,171.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36652895_1","36652895","type iii sleep study psg women",,"NULL","NULL",,,"obstructive sleep apnea",2.04,1.24,3.35,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36652895_2","36652895","type iii sleep study",,"NULL","NULL",,,"obstructive sleep apnea",0.6,0.39,0.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36652895_3","36652895","interaction men type iii sleep study",,"NULL","NULL",,,"higher  obstructive sleep apnea",1.15,0.72,1.85,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36652895_4","36652895","obstructive sleep apnea",,"NULL","NULL",,,"apnea hypopnea index",2.6,1.6,4.21,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36652895_5","36652895","diagnostic factor",,"NULL","NULL",,,"obstructive sleep apnea",3.46,1.97,6.05,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36689314_1","36689314","time spent oxygen saturation less 90%.",,"NULL","NULL","%",,"diabetes",1.009,1.001,1.017,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36689314_2","36689314","oxygen saturation less 90",,"NULL","NULL",,,"diabetes",1.009,1.003,1.015,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36689314_3","36689314","respiratory arousals",,"NULL","NULL",,,"incident diabetes pre diabetes",1.006,1.001,1.011,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36689314_4","36689314","increase mean nocturnal oxygen saturation",,"NULL","NULL",,,"diabetes",0.914,0.857,0.975,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36689314_5","36689314",,,"NULL","NULL",,,,0.914,0.857,0.975,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36698884_1","36698884","apnea-hypopnea index",,"NULL","NULL",,,"odds risk adhd",3.355,1.271,8.859,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36698884_2","36698884","allergic rhinitis",,"NULL","NULL",,,"allergic rhinitis",8.217,3.216,20.996,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36705790_1","36705790","age","greater than","65","NULL","years",,"hypertension",1.89,1.11,3.21,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36705790_2","36705790","coronary artery disease",,"NULL","NULL",,,"ischemic stroke",4.83,2.29,10.21,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36705790_3","36705790","ischemic stroke",,"NULL","NULL",,,"ischemic stroke",2.92,1.02,8.38,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36729063_1","36729063","illness severity treatments required  emergency department",,"NULL","NULL",,,"illness severity treatments required  emergency department",1.82,1.14,2.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36729063_2","36729063","hypoxia",,"NULL","NULL",,,"hypoxia",7.22,1.19,43.86,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36729063_3","36729063","omicron infection",,"NULL","NULL",,,"omicron infection",3.51,1.85,6.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36729063_4","36729063",,,"NULL","NULL",,,,10.18,2.99,34.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36729063_5","36729063","omicron infection",,"NULL","NULL",,,"admissions hospitals",7.26,3.58,14.71,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36729063_6","36729063","omicron croup patients required intensive care",,"NULL","NULL",,,"odds risk requiring intensive care",4.07,1.21,13.64,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36764513_1","36764513","obesity status",,"NULL","NULL",,,"hospitalization heart failure",1.29,1.06,1.58,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36764513_2","36764513","osa",,"NULL","NULL",,,"cardiovascular death",1.34,1.03,1.75,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36764513_3","36764513","obesity",,"NULL","NULL",,,"obesity",1.1,0.78,1.55,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"36769634_1","36769634","age   2.318 per 10-year increase",,"NULL","NULL",,,"age",10,2.318,95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36769634_2","36769634","male sex",,"NULL","NULL",,,"obstructive sleep apnea",7.901,2.349,30.855,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36769634_3","36769634","abnormal ess-score",,"NULL","NULL",,,"central apnea detection",6.064,1.56,32.283,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36769634_4","36769634","congestive heart failure",,"NULL","NULL",,,"odds central apnea detection",18.295,4.464,19.105,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"36769634_5","36769634","increasing nihss score admission",,"NULL","NULL",,,"poor functional outcome",0.817,0.737,0.891,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
